riga;nome attributo;valore da imputare;valore imputato
3850;City;Richardson;?
423;Ship_Mode;Second Class;?
1717;City;New York City;?
3577;Segment;Consumer;?
509;Product_ID;FUR-FU-10002116;FUR-FU-10004090
2742;Region;Central;Central
432;Product_Name;Letter/Legal File Tote with Clear Snap-On Lid Black Granite;Letter/Legal File Tote with Clear Snap-On Lid Black Granite
3523;Segment;Consumer;?
4446;Product_Name;Fellowes Staxonsteel Drawer Files;?
899;Sub-Category;Art;Art
405;Region;South;South
2722;State;Wisconsin;?
2180;State;Florida;?
2453;Ship_Mode;Standard Class;?
3120;Sub-Category;Art;?
3214;Ship_Mode;First Class;?
908;Sales;241.92;?
4388;Sub-Category;Storage;?
1106;Sub-Category;Binders;?
3416;Ship_Mode;Second Class;?
2780;Product_ID;OFF-AP-10002350;OFF-PA-10002615
3224;Product_Name;GBC VeloBind Cover Sets;?
2180;City;Apopka;?
3534;Segment;Consumer;?
3959;City;Louisville;?
369;Product_ID;TEC-MA-10003230;OFF-LA-10000240
1941;Sub-Category;Labels;?
1412;City;Pocatello;?
4074;Region;Central;?
407;Product_ID;OFF-PA-10000241;?
2243;City;Anaheim;?
107;Sub-Category;Furnishings;?
4140;Region;South;?
852;Sub-Category;Copiers;Copiers
1565;Region;South;South
2629;Customer_Name;Speros Goranitis;?
2065;Ship_Mode;Same Day;?
1315;Sales;10.85;1403.92
2146;Region;West;West
3780;Customer_Name;Roger Demir;?
2108;Ship_Mode;First Class;?
504;Sub-Category;Fasteners;?
2175;Customer_ID;PG-18820;PG-18820
2089;Customer_ID;ML-17755;ML-17755
3118;State;Oregon;?
3546;Product_Name;Xerox 1898;?
1207;Customer_Name;Steven Cartwright;?
2727;Ship_Mode;Same Day;?
4311;Customer_Name;Bart Pistole;?
4124;Product_ID;FUR-TA-10001771;OFF-ST-10000464
2284;Sales;3083.43;2396.27
87;City;Los Angeles;?
737;Product_Name;Avery 508;?
1186;City;Colorado Springs;?
146;Product_ID;OFF-BI-10002103;OFF-LA-10004853
553;City;Riverside;?
908;City;Philadelphia;?
1061;Customer_Name;Bill Overfelt;?
1227;Customer_ID;KM-16660;KM-16660
4328;Ship_Mode;Standard Class;?
2952;Customer_ID;MP-17965;?
688;Product_Name;Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal;Wilson Jones Standard D-Ring Binders
720;Sales;385.6;154.24
4457;Region;West;South
703;Segment;Consumer;Corporate
3093;Product_Name;Newell 319;Newell 319
1629;Region;Central;?
1218;State;Pennsylvania;Pennsylvania
276;Ship_Mode;Standard Class;?
1001;Sales;10.78;114.2
2974;Product_ID;OFF-ST-10003123;TEC-PH-10004897
959;Ship_Mode;Standard Class;?
1069;Segment;Consumer;?
2715;Customer_ID;SF-20200;SF-20200
407;Sales;185.88;?
1189;State;California;?
3661;Customer_ID;MK-18160;RD-19900
2807;Customer_ID;TB-21055;TB-21055
4145;Customer_Name;Amy Hunt;?
3703;Sales;14.2;?
2134;Ship_Mode;Standard Class;?
4018;Customer_ID;FH-14350;FH-14350
2263;Product_ID;TEC-AC-10004595;OFF-PA-10003883
3471;Customer_Name;Andy Reiter;?
413;Region;East;East
2525;State;Pennsylvania;?
1866;Product_Name;Easy-staple paper;Easy-staple paper
388;Ship_Mode;Second Class;?
2479;Customer_Name;Edward Hooks;Edward Hooks
2758;Customer_ID;RM-19675;RM-19675
1785;Customer_ID;SF-20065;SF-20065
485;Product_Name;Toshiba IPT2010-SD IP Telephone;Jawbone MINI JAMBOX Wireless Bluetooth Speaker
3758;Customer_ID;MM-18055;EM-14140
4500;Sales;3991.98;?
2615;Product_ID;OFF-AR-10003056;TEC-PH-10002824
3443;Region;Central;South
2520;State;California;?
4191;Ship_Mode;Standard Class;?
2149;Product_Name;O'Sullivan 4-Shelf Bookcase in Odessa Pine;O'Sullivan 4-Shelf Bookcase in Odessa Pine
1285;Product_ID;OFF-AP-10000696;OFF-BI-10003476
3413;Product_Name;Personal Folder Holder Ebony;Personal Folder Holder Ebony
2766;State;Illinois;?
3051;Product_ID;FUR-BO-10000711;OFF-BI-10003355
3096;Region;East;Central
3996;City;Yuma;?
974;Sales;626.1;?
6;Ship_Mode;First Class;?
3646;Region;West;West
2153;Segment;Consumer;Corporate
4203;Segment;Corporate;?
3387;Product_Name;Eldon Radial Chair Mat for Low to Medium Pile Carpets;?
4454;City;Overland Park;?
4088;Product_Name;Mophie Juice Pack Helium for iPhone;?
3345;Customer_ID;SA-20830;AJ-10780
2154;Product_ID;TEC-PH-10000673;OFF-AP-10000595
148;Sales;138.0;345.0
1027;Customer_ID;MC-17590;MC-17590
2062;Product_Name;Avery Poly Binder Pockets;Motorola L703CM
2383;Product_ID;OFF-PA-10001776;?
4432;Customer_ID;PT-19090;SL-20155
446;Product_Name;Avery White Multi-Purpose Labels;?
2423;Sales;294.93;?
312;Customer_ID;LW-16825;LW-16825
2431;Sales;872.94;?
176;City;Denver;?
100;Segment;Home Office;?
1603;Product_Name;Linden 10 Round Wall Clock Black;?
147;Product_ID;OFF-LA-10002787;OFF-LA-10004484
1820;Region;West;West
3928;State;Illinois;?
3421;Customer_Name;Erin Ashbrook;?
2200;Customer_Name;Bart Watters;?
3382;Product_ID;TEC-PH-10000376;TEC-PH-10000526
2992;Product_ID;OFF-PA-10001934;OFF-ST-10003208
1176;Region;South;East
2684;City;New Castle;?
325;Product_Name;Xerox 1942;?
2573;Customer_Name;Logan Currie;?
