riga;nome attributo;valore da imputare;valore imputato
2441;Customer_Name;Tonja Turnell;?
2998;State;Kentucky;?
3731;Customer_ID;KF-16285;CH-12070
478;Segment;Consumer;?
2056;Region;West;?
169;Sales;68.24;?
922;Sales;67.78;?
829;Product_ID;OFF-AR-10001860;OFF-ST-10000736
4341;Product_Name;Binney & Smith inkTank Erasable Pocket Highlighter Chisel Tip Yellow;?
3239;City;Pembroke Pines;?
2772;Sub-Category;Paper;?
3742;City;Vancouver;?
1392;Product_Name;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling
1634;Customer_Name;Justin Ellison;?
2943;City;Seattle;?
2382;Ship_Mode;Standard Class;Same Day
862;Ship_Mode;Standard Class;Same Day
2305;City;College Station;?
4048;Customer_ID;MH-17440;TP-21415
1587;Segment;Consumer;?
3350;City;Columbia;?
1910;State;Texas;?
3081;Sub-Category;Binders;?
1661;Customer_Name;Dave Kipp;?
3270;Region;East;?
2799;Segment;Home Office;?
3136;Product_Name;SAFCO Commercial Wire Shelving Black;?
506;Product_Name;24-Hour Round Wall Clock;?
801;City;Chicago;?
1052;Region;Central;?
1367;Customer_ID;EB-14110;TS-21505
1921;Product_Name;WD My Passport Ultra 1TB Portable External Hard Drive;OIC #2 Pencils Medium Soft
4184;Product_ID;OFF-BI-10001757;OFF-ST-10000736
3330;Product_ID;OFF-PA-10001357;FUR-FU-10004188
3314;Product_Name;Xerox 199;?
2207;Customer_ID;CD-12280;TP-21415
1356;State;Connecticut;?
1079;Sub-Category;Storage;?
1189;City;Los Angeles;?
4063;City;Detroit;?
1816;Ship_Mode;Standard Class;Same Day
1310;City;San Francisco;?
787;City;Carrollton;Allen
3240;Customer_Name;Noah Childs;?
1859;Product_ID;OFF-LA-10001641;OFF-ST-10000736
1325;Product_ID;OFF-BI-10003314;TEC-PH-10001809
542;City;Atlanta;?
2892;Segment;Consumer;?
3753;Customer_ID;SP-20620;TP-21415
1677;Region;West;?
3802;Segment;Consumer;?
4298;Product_Name;Storex Dura Pro Binders;?
1419;Product_Name;Message Book Wirebound Four 5 1/2 X 4 Forms/Pg. 200 Dupl. Sets/Book;?
3235;State;Illinois;?
4050;Sales;79.97;?
828;City;Chicago;?
1999;Sub-Category;Machines;?
3176;Customer_Name;Edward Hooks;?
343;Customer_Name;Delfina Latchford;James Galang
3276;Segment;Consumer;?
