riga;nome attributo;valore da imputare;valore imputato
2590;Segment;Home Office;Home Office
4021;Sub-Category;Binders;Binders
2194;State;Washington;Washington
1553;Product_ID;FUR-FU-10004864;?
1088;Customer_ID;GG-14650;?
3617;Sub-Category;Accessories;Accessories
1787;Sales;129.3;?
2426;Segment;Consumer;Consumer
3449;Product_Name;Acco Pressboard Covers with Storage Hooks 9 1/2 x 11 Executive Red;?
1318;State;Florida;?
2394;Sub-Category;Art;Art
1488;Ship_Mode;Standard Class;?
1687;Sub-Category;Furnishings;?
3538;Customer_ID;Dp-13240;Dp-13240
4164;Sub-Category;Paper;?
3277;Ship_Mode;Standard Class;?
4292;Ship_Mode;Standard Class;?
33;Segment;Consumer;Consumer
1429;Product_ID;TEC-AC-10001267;?
403;Customer_Name;Ben Ferrer;Ben Ferrer
2393;Product_ID;FUR-CH-10002880;?
2099;Sales;125.76;?
2675;Sales;158.38;?
4348;Product_Name;GBC Prestige Therm-A-Bind Covers;?
1430;Sub-Category;Storage;Storage
3057;City;San Diego;?
4323;Product_ID;OFF-BI-10001718;?
3838;Sub-Category;Machines;Machines
1097;Segment;Consumer;Consumer
1351;City;Houston;?
398;Product_ID;OFF-AP-10003849;?
3199;Product_Name;Avaya 5410 Digital phone;?
2101;Customer_ID;TH-21115;TH-21115
4286;Customer_Name;Berenike Kampe;Berenike Kampe
811;Region;West;West
1014;Region;West;West
1895;Sales;30.36;?
3129;Segment;Consumer;Consumer
4014;City;Indianapolis;?
2551;Customer_ID;NP-18325;NP-18325
1805;Region;East;East
2382;Sales;299.96;?
1472;City;Austin;?
706;Product_ID;OFF-FA-10002975;?
1745;Sub-Category;Binders;Binders
1917;Product_ID;OFF-AR-10004587;?
1047;Product_ID;FUR-FU-10000087;?
2317;State;Pennsylvania;Pennsylvania
3691;Sales;21.18;?
2673;Sub-Category;Phones;?
1339;Customer_ID;BF-11020;BF-11020
2330;Sub-Category;Binders;?
559;Segment;Consumer;Consumer
4014;Sales;54.96;?
1189;Sub-Category;Tables;Tables
4014;Ship_Mode;First Class;?
2587;Sales;13.36;?
3838;Customer_Name;Becky Martin;Becky Martin
4335;Region;South;South
1414;Customer_Name;Frank Carlisle;?
2845;Ship_Mode;Standard Class;?
4194;Customer_ID;MB-18085;?
4460;Customer_ID;JM-15250;JM-15250
623;Segment;Home Office;Home Office
1287;Region;East;East
1748;Customer_Name;Rob Haberlin;Rob Haberlin
3852;Customer_Name;Chuck Clark;Chuck Clark
1872;State;Ohio;?
997;Customer_Name;Dean percer;Dean percer
1773;Sales;95.74;?
2145;Customer_ID;SW-20455;SW-20455
2967;Product_Name;Newell 318;?
2353;Ship_Mode;Standard Class;?
2205;Product_Name;Hot File 7-Pocket Floor Stand;?
4059;Customer_ID;AP-10915;AP-10915
1843;Region;East;East
1288;Sales;120.67;?
1263;Customer_Name;Carl Jackson;?
3394;Ship_Mode;Standard Class;?
3112;Product_Name;Letter/Legal File Tote with Clear Snap-On Lid Black Granite;?
4086;City;Chicago;?
1537;Product_ID;FUR-CH-10004983;?
3865;Region;Central;Central
3471;Product_ID;FUR-FU-10001095;?
2438;Sales;62.96;?
346;Product_ID;OFF-ST-10000636;?
4196;Sub-Category;Paper;Paper
2283;Segment;Consumer;Consumer
4102;Customer_ID;CS-12250;CS-12250
321;Product_ID;OFF-AR-10004757;?
1122;Product_ID;OFF-PA-10004285;?
1080;Customer_ID;FM-14215;FM-14215
4077;Customer_ID;GT-14635;?
1285;City;Newark;?
2585;Segment;Corporate;Corporate
2029;Sales;30.34;?
3049;Product_Name;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;?
4135;Sales;71.92;?
1514;Segment;Consumer;Consumer
1213;Sub-Category;Tables;Tables
2749;State;Kansas;?
4168;Sub-Category;Binders;Binders
1987;Customer_Name;Maurice Satty;Maurice Satty
3927;Segment;Corporate;Corporate
4282;City;Franklin;?
4280;Product_Name;Imation Clip USB flash drive - 8 GB;?
2503;Customer_ID;MC-17845;?
3285;City;Redmond;?
3310;Product_ID;OFF-ST-10000991;?
4483;Segment;Consumer;Consumer
1336;Product_Name;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);?
1971;Ship_Mode;Second Class;?
3975;State;Missouri;?
1440;Customer_ID;LB-16795;LB-16795
2809;Sub-Category;Chairs;Chairs
2821;Product_ID;OFF-BI-10003727;?
1779;Ship_Mode;Standard Class;?
2881;Sub-Category;Phones;?
2723;City;New York City;?
3063;Sub-Category;Fasteners;Fasteners
69;Product_ID;FUR-BO-10002213;?
727;Region;West;West
2050;Customer_Name;Maureen Fritzler;Maureen Fritzler
1176;State;North Carolina;?
3502;Customer_Name;Jeremy Ellison;Jeremy Ellison
1448;City;Inglewood;?
4267;Customer_ID;GW-14605;?
942;Customer_Name;Lena Hernandez;Lena Hernandez
1553;Customer_ID;VS-21820;VS-21820
710;City;Los Angeles;?
261;City;Philadelphia;?
1097;State;California;California
965;Ship_Mode;Standard Class;?
3406;Sales;33.4;?
3324;Ship_Mode;Standard Class;?
1414;Sales;4.06;?
736;Sales;84.96;?
4032;Region;East;East
2563;Sales;11.52;?
2056;Product_ID;FUR-FU-10002268;?
2470;Ship_Mode;First Class;?
3149;Region;West;West
1588;Product_Name;Xerox 1978;Xerox 1978
1371;State;Kentucky;Kentucky
2792;Segment;Corporate;Corporate
3522;Region;Central;Central
2177;City;Atlanta;Atlanta
1017;Sales;181.86;?
4354;Sub-Category;Furnishings;Furnishings
