riga;nome attributo;valore da imputare;valore imputato
2998;Region;South;South
2042;Customer_Name;Marina Lichtenstein;Marina Lichtenstein
2224;Segment;Consumer;Consumer
3777;Region;West;West
2878;Region;West;West
1598;Product_ID;OFF-BI-10001597;?
1777;Customer_ID;RD-19900;RD-19900
1998;Customer_ID;LH-17155;LH-17155
2840;Ship_Mode;First Class;?
417;Sales;22.0;?
4086;Sub-Category;Fasteners;Fasteners
3893;Sub-Category;Accessories;Accessories
1064;Ship_Mode;Standard Class;?
640;Customer_Name;Nona Balk;Nona Balk
2900;State;North Carolina;?
2070;Customer_Name;Fred Hopkins;Fred Hopkins
587;Region;Central;Central
2319;State;California;California
2855;Sales;107.42;?
1398;Ship_Mode;Second Class;?
40;Region;South;South
3338;Sales;65.57;?
1572;Region;South;South
979;Customer_ID;PL-18925;PL-18925
992;Product_ID;OFF-PA-10001977;?
1406;Sub-Category;Accessories;Accessories
1037;Region;West;West
463;Customer_ID;JB-15925;JB-15925
245;Ship_Mode;Standard Class;Standard Class
3349;City;Oceanside;?
1074;City;Houston;?
1081;Region;East;East
2236;City;Charlotte;?
3726;State;Michigan;?
3316;City;Tempe;?
1727;City;Newport News;?
3032;City;Long Beach;?
2365;Ship_Mode;Same Day;?
2300;Segment;Consumer;Consumer
467;Product_ID;OFF-EN-10001219;?
318;Ship_Mode;Second Class;Second Class
280;Product_ID;OFF-BI-10004817;?
4182;Region;Central;Central
4250;Customer_ID;IM-15055;?
3423;Customer_Name;Bruce Stewart;Bruce Stewart
1775;Region;West;West
2034;Customer_ID;LR-17035;LR-17035
2325;Sub-Category;Furnishings;?
3306;Ship_Mode;Standard Class;?
4345;City;Pembroke Pines;?
3608;Region;South;South
3134;Product_Name;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue;?
3075;State;Tennessee;?
3096;Sub-Category;Bookcases;Bookcases
3525;Region;South;South
3565;Customer_ID;RC-19825;RC-19825
4315;Sub-Category;Chairs;Chairs
4424;Sales;8.56;?
813;Sub-Category;Furnishings;Furnishings
4308;Sales;222.35;?
4465;Customer_ID;MW-18220;MW-18220
2113;Sales;43.6;?
2337;Ship_Mode;Standard Class;?
3065;Product_ID;FUR-FU-10000965;?
1177;State;California;California
18;Region;East;East
1109;Ship_Mode;Standard Class;?
1371;Product_ID;OFF-AP-10001271;?
1305;City;Greensboro;?
2824;State;Idaho;?
2883;Customer_Name;Edward Becker;Edward Becker
3892;Segment;Home Office;Home Office
3218;City;Seattle;?
2960;Segment;Home Office;Home Office
645;City;Fairfield;?
448;Customer_ID;DK-12895;DK-12895
2945;Customer_Name;Charles Sheldon;Charles Sheldon
4427;Segment;Consumer;Consumer
4051;Segment;Corporate;Corporate
14;Customer_Name;Harry Greene;Harry Greene
2215;State;California;California
496;Sales;369.91;?
1163;Sales;422.06;?
1486;Region;West;West
306;City;Los Angeles;?
850;Sales;2.9;?
1560;Sales;43.7;?
1455;Ship_Mode;Standard Class;?
4057;Customer_ID;RS-19420;?
1945;Segment;Corporate;Corporate
1962;Ship_Mode;Standard Class;?
3670;Ship_Mode;Standard Class;?
1741;Product_ID;OFF-PA-10000143;?
4410;Sales;494.38;?
365;Ship_Mode;Second Class;?
