riga;nome attributo;valore da imputare;valore imputato
2825;Year;2003;?
2446;Votes;11625;?
339;Year;2013;?
3881;Actor;K.D. Aubert;?
373;ActorID;nm0152839;?
3324;Rating;3.3;?
3298;Year;2004;?
80;Actor;Rob Schneider;?
370;Rating;6.7;?
1936;Film;Let's Get Harry;?
3116;Year;1962;?
499;Year;2012;?
402;Year;2004;?
1784;Year;1989;?
576;Actor;Paul Sorvino;Paul Sorvino
1512;ActorID;nm0000045;?
210;Votes;6624;?
789;Film;Harold & Kumar Go to White Castle;?
3092;FilmID;tt3500724;?
1033;FilmID;tt1846589;?
3745;ActorID;nm0000952;?
472;Year;2017;?
3949;Votes;216;?
1675;ActorID;nm0382995;?
838;FilmID;tt0103747;?
1239;FilmID;tt1616108;?
2898;Votes;962;?
2863;Votes;19216;?
1570;ActorID;nm1229204;?
1528;Rating;4.3;?
3958;FilmID;tt5991410;?
1937;Actor;Will Patton;Will Patton
1394;Actor;Vincent Pastore;Vincent Pastore
647;Film;Bethany;?
1167;FilmID;tt0283160;?
883;Rating;6.0;?
1779;FilmID;tt0115632;?
1870;Year;2011;?
1328;Actor;Luis Guzman;Luis Guzman
2583;ActorID;nm0935541;?
2311;Year;2012;2012
2795;Film;The Affairs of Cellini;?
706;Actor;Mila Kunis;?
560;FilmID;tt1592576;?
2875;Film;Monkeybone;?
2449;Votes;220263;220263
1803;Actor;Jane Asher;Jane Asher
393;Rating;5.3;?
2684;Film;Vibes;?
3490;Rating;6.0;6.0
3597;Actor;Nicholas Hoult;Nicholas Hoult
1629;Year;1991;?
359;Rating;4.9;?
3918;Film;Martyrs;?
970;Rating;6.7;6.7
1721;Film;A Million to Juan;?
1212;Votes;2382;?
543;Film;Twist;?
1967;Film;Diamonds and Guns;?
3029;Year;1963;?
2465;Rating;8.7;8.7
3424;Year;2004;?
2174;Actor;Amanda Seyfried;?
859;FilmID;tt6544220;?
1987;Rating;4.9;?
838;Rating;5.9;?
3389;Rating;8.4;?
3686;Actor;Farley Granger;Farley Granger
3994;ActorID;nm0005402;?
1378;ActorID;nm0001598;nm0001598
2807;FilmID;tt0455805;?
480;Actor;Olympia Dukakis;?
1558;ActorID;nm0023832;?
1532;Actor;Ellie Kendrick;Ellie Kendrick
456;Rating;3.7;?
1424;FilmID;tt2250912;?
2908;Rating;7.1;7.1
2316;Film;The Wild;?
572;Film;Scaramouche;?
2292;ActorID;nm0177896;nm0177896
3301;ActorID;nm0224007;?
