riga;nome attributo;valore da imputare;valore imputato
3574;Sales;6.79;167.94
1306;Region;East;?
620;Customer_ID;SP-20620;GD-14590
3262;Product_ID;FUR-FU-10004904;?
2542;Product_Name;Avery 503;?
2630;Sales;263.88;?
1632;Product_Name;Newell 343;?
2743;Product_Name;Acme Value Line Scissors;Acme Value Line Scissors
1168;Sub-Category;Accessories;?
2708;Product_Name;Maxell 74 Minute CDR 10/Pack;?
3635;State;Florida;?
1390;Customer_Name;Steven Ward;?
1132;Segment;Home Office;Home Office
2493;State;Ohio;New Jersey
2291;Customer_Name;Stewart Visinsky;?
4113;Ship_Mode;Standard Class;?
4245;Customer_ID;RE-19405;?
3728;Segment;Home Office;Home Office
1976;Segment;Consumer;Consumer
3077;Product_Name;Adtran 1202752G1;Adtran 1202752G1
3038;Sub-Category;Paper;?
2138;Product_Name;Micropad Numeric Keypads;?
142;Product_ID;FUR-CH-10003774;FUR-CH-10003606
2034;State;California;Colorado
156;Region;South;?
3723;Sales;331.02;?
670;Customer_ID;GT-14755;GT-14755
1242;Sales;4.93;?
2760;Region;West;West
1216;Product_ID;OFF-BI-10004236;OFF-BI-10001120
3336;Customer_Name;Karen Carlisle;Karen Carlisle
3828;Product_Name;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
4286;Sales;39.96;?
2056;Segment;Home Office;?
2753;Product_Name;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright Disposable Bags;?
3995;Ship_Mode;Second Class;?
697;Region;West;West
2361;Region;East;East
4465;City;New York City;?
1400;Product_Name;Tenex Chairmat w/ Average Lip 45 x 53;Tenex Chairmat w/ Average Lip 45 x 53
3375;Sub-Category;Accessories;Accessories
590;Customer_ID;FH-14275;NL-18310
4105;Product_Name;Wilson Jones Active Use Binders;?
376;Product_ID;OFF-PA-10002377;OFF-LA-10001474
2841;Segment;Corporate;?
837;Customer_Name;Eric Hoffmann;?
1015;Ship_Mode;Standard Class;?
1083;Customer_Name;Eugene Barchas;?
2225;Ship_Mode;Standard Class;?
1602;City;Tallahassee;?
3525;Sub-Category;Furnishings;?
4292;Product_Name;Pyle PMP37LED;?
1309;Segment;Consumer;Home Office
1162;Segment;Consumer;Corporate
3644;State;New York;?
3195;City;Newark;?
4330;Sub-Category;Art;?
1501;Ship_Mode;Second Class;Standard Class
1248;Customer_ID;NP-18325;TB-21625
3749;Product_Name;Acco Perma 4000 Stacking Storage Drawers;Acco Perma 4000 Stacking Storage Drawers
3891;City;Baltimore;?
955;Product_ID;OFF-BI-10001031;OFF-BI-10000088
2407;State;Texas;?
133;City;Thornton;Thornton
3704;Region;East;East
2600;Product_ID;OFF-PA-10001033;OFF-LA-10001474
2328;Ship_Mode;Standard Class;?
425;Sub-Category;Phones;Art
4495;Ship_Mode;Second Class;?
4363;Sub-Category;Tables;?
2291;Sub-Category;Art;?
333;City;Pharr;?
2869;Customer_ID;MY-18295;MY-18295
4418;Segment;Corporate;Corporate
708;Customer_ID;LS-16945;SS-20875
3309;Sales;9.4;?
4286;Ship_Mode;Standard Class;?
1772;City;Los Angeles;?
3311;Customer_ID;JO-15145;JO-15145
3775;City;Jacksonville;?
1229;Sales;403.68;13.46
2297;City;Denver;?
1200;Segment;Corporate;Home Office
936;State;California;?
3349;Sub-Category;Furnishings;?
1703;State;Pennsylvania;Delaware
4459;Ship_Mode;Standard Class;Standard Class
4310;Customer_ID;CP-12085;CP-12085
2023;Ship_Mode;Second Class;?
806;Sub-Category;Phones;?
2978;Segment;Corporate;Consumer
757;City;Akron;Akron
2177;Segment;Consumer;?
3041;Product_ID;FUR-FU-10004018;?
939;Ship_Mode;Standard Class;First Class
857;Sub-Category;Binders;?
508;Customer_ID;BT-11440;BT-11440
1749;Product_ID;OFF-AR-10001953;?
2695;Product_ID;OFF-PA-10003971;OFF-LA-10004008
3172;Ship_Mode;Second Class;?
1067;City;Akron;?
572;Sales;831.94;799.98
1126;Product_Name;KI Conference Tables;?
4496;State;Pennsylvania;?
484;Region;West;?
1407;City;Seattle;?
1724;Customer_ID;SC-20260;SC-20260
1183;Region;East;Central
2424;Ship_Mode;First Class;Second Class
1861;Product_ID;FUR-FU-10002597;?
2741;Product_ID;OFF-AR-10001919;?
3735;State;California;Maryland
2356;Sub-Category;Accessories;?
1372;Product_Name;Martin-Yale Premier Letter Opener;Martin-Yale Premier Letter Opener
655;Sub-Category;Binders;Binders
2011;Sub-Category;Art;?
4024;City;San Jose;?
2950;Segment;Consumer;Home Office
2727;Region;West;West
3808;Ship_Mode;Second Class;?
963;Customer_ID;DM-13345;?
3297;Ship_Mode;Standard Class;?
1091;Customer_ID;SC-20260;SC-20260
2332;Segment;Consumer;?
3876;Product_ID;OFF-BI-10004826;?
1566;Product_ID;OFF-BI-10004099;OFF-BI-10000088
3612;Region;West;?
1430;Ship_Mode;Standard Class;Second Class
4402;City;Mesa;Mesa
1092;State;California;?
1735;State;Oregon;Oregon
1905;Ship_Mode;Standard Class;First Class
263;Product_Name;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Executive Red;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Executive Red
2159;Region;Central;Central
3276;Customer_ID;CC-12370;TB-21625
541;Customer_Name;Greg Tran;?
3012;Product_ID;OFF-PA-10001560;?
2558;Customer_Name;Harold Dahlen;?
1185;Sub-Category;Chairs;?
1058;Product_Name;Xerox 1988;?
1097;Sub-Category;Binders;?
1033;Customer_ID;AB-10165;AB-10165
2609;Customer_ID;PO-18850;EP-13915
4119;Product_ID;OFF-AP-10000692;?
1475;State;California;Colorado
4498;Customer_ID;PB-19150;?
4367;Customer_Name;Irene Maddox;?
1653;Customer_ID;AB-10060;AB-10060
1414;Sales;4.06;161.57
4094;Ship_Mode;Standard Class;?
1006;Region;West;?
