riga;nome attributo;valore da imputare;valore imputato
804;Productive_Hours_per_Adjusted_Patient_Day;9.56;10.14
3296;Facility_Number;106560508.0;?
5318;County_Name;Los Angeles;Los Angeles
1263;Productive_Hours_per_Adjusted_Patient_Day;0.0;0.0
1099;Productive_Hours;445464;?
3832;Hours_Type;Education Cost Centers;?
704;Year;2012;?
2907;Year;2012;?
5859;Type_of_Control;Non-Profit;?
3048;Hours_Type;Contracted Other;?
1436;Year;2009;?
400;Productive_Hours;36521;?
2024;Facility_Number;106190422.0;?
1550;Productive_Hours_per_Adjusted_Patient_Day;1.13;1.36
1756;Productive_Hours;143143;?
3183;Facility_Name;EAST LOS ANGELES DOCTOR'S HOSPITAL;?
2302;Type_of_Control;Non-Profit;?
3236;Productive_Hours_per_Adjusted_Patient_Day;0.95;?
3344;Year;2013;?
447;Facility_Number;106514030.0;106514030.0
2028;Productive_Hours_per_Adjusted_Patient_Day;3.74;3.97
4398;Year;2013;?
4521;Productive_Hours;79813;?
3116;Productive_Hours_per_Adjusted_Patient_Day;0.5;?
4730;County_Name;San Diego;San Diego
2262;Type_of_Control;Non-Profit;?
204;Productive_Hours_per_Adjusted_Patient_Day;4.31;?
3580;County_Name;San Diego;San Diego
4067;Hours_Type;General Services Cost Centers;?
210;Type_of_Control;Non-Profit;Non-Profit
5654;Hours_Type;Licensed Vocational Nurse;?
401;Productive_Hours_per_Adjusted_Patient_Day;0.0;0.0
1547;Year;2010;?
2885;Year;2013;?
2419;Type_of_Control;District;?
5522;Productive_Hours_per_Adjusted_Patient_Day;0.98;?
3958;Facility_Name;MARIE GREEN PSYCHIATRIC CENTER;?
3741;Facility_Number;106190468.0;?
3196;Productive_Hours;37095;?
1023;Facility_Number;106270777.0;?
662;Facility_Number;106430779.0;?
2402;Type_of_Control;City/County;?
4205;Type_of_Control;Non-Profit;?
1031;County_Name;San Diego;San Diego
4394;Productive_Hours;0;?
4361;Productive_Hours;7512;?
373;Type_of_Control;Non-Profit;?
5769;Facility_Number;106331326.0;?
4343;Facility_Number;106374049.0;?
3737;Facility_Number;106430883.0;?
1712;Facility_Number;106060870.0;106060870.0
5013;Facility_Name;VIBRA HOSPITAL OF SAN DIEGO;?
3970;Type_of_Control;Investor;Investor
1008;Facility_Name;KAISER FOUNDATION HOSPITAL - MANTECA;?
4651;Type_of_Control;District;?
3627;Year;2013;?
4791;Productive_Hours;74065;?
485;Facility_Name;TOM REDGATE MEMORIAL RECOVERY CENTER;?
589;County_Name;Ventura;Ventura
2113;Facility_Name;MERCY MEDICAL CENTER MERCED-COMMUNITY CAMPUS;?
3898;Facility_Name;CHILDREN'S HOSPITAL OF ORANGE COUNTY;?
4306;Facility_Name;SOUTHERN INYO HOSPITAL;?
362;Facility_Number;106364188.0;106364188.0
771;Hours_Type;Technician & Specialist;?
412;Year;2010;?
3557;Facility_Number;106150761.0;106150761.0
4087;Facility_Name;PROMISE HOSPITAL OF EAST LOS ANGELES;?
754;Facility_Number;106220733.0;?
3524;Type_of_Control;District;?
5714;Productive_Hours_per_Adjusted_Patient_Day;0.12;?
2524;Year;2009;?
837;Hours_Type;Licensed Vocational Nurse;?
5874;Type_of_Control;Non-Profit;Non-Profit
4674;Year;2010;?
3301;Type_of_Control;Non-Profit;?
3087;County_Name;Stanislaus;Stanislaus
3217;County_Name;Solano;Solano
4187;Year;2010;?
2416;Productive_Hours;123020;?
975;Facility_Name;EAST LOS ANGELES DOCTOR'S HOSPITAL;?
703;County_Name;San Joaquin;San Joaquin
2817;Productive_Hours_per_Adjusted_Patient_Day;0.65;?
379;County_Name;Placer;Placer
2084;Productive_Hours;0;?
3485;Year;2009;?
4537;Year;2011;?
5939;Type_of_Control;Non-Profit;?
4297;Facility_Number;106190818.0;?
4866;Hours_Type;Contracted Other;?
5587;Type_of_Control;District;?
2469;Facility_Name;SHARP VISTA PACIFICA;?
3216;Hours_Type;Administrative Services Cost Centers;?
1169;Hours_Type;Aides & Orderlies;?
493;Year;2009;?
3509;County_Name;Santa Barbara;Santa Barbara
2940;Productive_Hours;70757;?
3191;Type_of_Control;Investor;?
3218;Facility_Name;GOOD SAMARITAN HOSPITAL- LA;?
2700;Productive_Hours;324281;?
2092;Hours_Type;Administrative Services Cost Centers;?
4684;Facility_Name;COALINGA REGIONAL MEDICAL CENTER;?
3076;Hours_Type;Daily Cost Centers;?
5139;Productive_Hours_per_Adjusted_Patient_Day;0.0;0.0
2589;Type_of_Control;City/County;City/County
4879;Type_of_Control;District;?
1481;Productive_Hours;57498;?
