riga;nome attributo;valore da imputare;valore imputato
2750;Player;Lance Stephenson;?
243;weight_kg;113.0;147.0
3090;Team;ATL;?
810;birth_year;1983.0;?
1867;Team;TOR;?
404;Stage;Playoffs;?
2762;Season;2004 - 2005;?
977;weight_kg;88.0;?
1915;Stage;International;?
773;Stage;Playoffs;?
753;draft_team;Minnesota Timberwolves;?
3175;nationality;United States;United States / Nigeria
2228;League;NBA;Slovakian-Extraliga
1920;nationality;United States;United States / North Macedonia
2239;League;NBA;Finnish-Korisliiga
338;Stage;Regular_Season;?
8;PTS;43;?
570;Team;UTA;?
2566;League;NBA;Croatian-A-1-Liga
1957;nationality;United States;Sweden
2158;weight_kg;88.0;?
2358;Stage;Regular_Season;?
2726;weight_kg;108.0;?
1242;League;NBA;Belgium-Scooore-League
1172;Team;IND;?
2775;Season;2019 - 2020;2000 - 2001
1159;Stage;International;?
1148;draft_team;Charlotte Hornets;?
1150;Player;David Robinson;?
1064;PTS;767;?
575;PTS;418;?
2862;draft_team;Toronto Raptors;?
1381;nationality;United States;Cameroon
3127;League;Eurocup;New-Zealand-NBL
1935;PTS;59;?
1380;draft_team;Seattle SuperSonics;?
419;weight_kg;100.0;131.0
2902;high_school;The Colony High School;?
640;birth_year;1985.0;?
1458;birth_year;1986.0;?
2666;nationality;United States;United States / Bulgaria
2118;Player;Dakari Johnson;Jason Kapono
1325;League;NBA;Polish-TBL
2976;Season;2018 - 2019;2019 - 2020
596;birth_year;1978.0;?
726;Player;Dwyane Wade;De'Aaron Fox
2399;League;NBA;Lebanese-Division-A
707;Player;Joe Johnson;?
872;PTS;47;?
20;height_cm;208.0;?
576;Season;2010 - 2011;2009 - 2010
488;Season;2005 - 2006;?
1363;Stage;Playoffs;?
1724;Stage;Playoffs;?
1847;League;FIBA-Europe-Cup;Lebanese-Division-A
2225;League;NBA;Eurocup
2938;birth_year;1976.0;?
1242;Player;Austin Rivers;?
1692;Season;2004 - 2005;?
1055;nationality;United States;Gabon
1778;Team;NOP;?
776;high_school;Schenley High School;Osbourn Park High School
2956;League;NBA;Italian-Lega-Basket-Serie-A
1402;Season;2018 - 2019;2019 - 2020
309;birth_year;1988.0;?
2282;draft_team;Houston Rockets;?
1869;height_cm;198.0;?
2441;height_cm;185.0;?
197;League;NBA;NBA
2084;League;NBA;Bulgarian-NBL
2164;height_cm;201.0;?
2634;Stage;Regular_Season;?
618;height_cm;211.0;?
1126;weight_kg;79.0;?
2463;birth_year;1976.0;?
1037;high_school;All Hallows High School;?
1558;Stage;Regular_Season;?
1803;high_school;INSEP Academy;?
2962;birth_year;1980.0;?
2076;weight_kg;86.0;?
202;Season;2019 - 2020;2000 - 2001
100;Player;Marreese Speights;Keith Benson
145;Player;Mike Scott;DeMar DeRozan
1194;high_school;St. Augustine High School;?
2687;PTS;263;?
1799;draft_team;San Antonio Spurs;?
348;Stage;International;?
372;Team;MON;?
1886;Team;GAL;?
2782;Season;2002 - 2003;?
2010;League;NBA;NBA
2249;Player;Tyler Zeller;?
2056;League;NBA;?
2834;nationality;United States / Germany;Sweden
437;Stage;Regular_Season;?
3020;weight_kg;91.0;?
2604;Team;DAL;?
