riga;nome attributo;valore da imputare;valore imputato
461;Actor;Rosemary Harris;Rosemary Harris
3532;Actor;Hill Harper;?
184;ActorID;nm0383354;?
3563;ActorID;nm1872698;?
1306;Votes;449;?
2522;ActorID;nm0001280;?
3541;Votes;9572;9572
1972;Rating;6.5;?
237;ActorID;nm0331906;?
2211;Year;2015;?
2844;ActorID;nm0001058;?
3531;Votes;125;?
938;Rating;6.5;?
3060;Year;2012;?
1013;ActorID;nm5969653;?
2580;Rating;5.9;?
3616;Rating;6.7;?
1468;Year;1987;?
26;Actor;Dedee Pfeiffer;Dedee Pfeiffer
445;Year;1995;?
476;FilmID;tt1462054;?
796;FilmID;tt1764664;?
3886;ActorID;nm0001076;nm0001076
955;Rating;6.0;?
3563;Year;2013;?
1186;Votes;21195;?
2070;Votes;2956;?
3063;Film;The Intruders;?
226;FilmID;tt0099316;?
1511;Year;1987;?
240;FilmID;tt9165824;?
320;ActorID;nm2687923;?
180;Year;1981;?
2078;Actor;Lisa Kudrow;?
3603;ActorID;nm0001719;?
1613;Votes;3624;?
3865;Year;2005;?
3274;Votes;9611;?
2763;Votes;350;?
3009;Year;2014;?
2493;Votes;361;?
1488;ActorID;nm1344302;?
3199;Year;1987;?
2350;Votes;1306;?
813;Actor;Fred Armisen;?
1544;ActorID;nm0005125;nm0005125
3111;FilmID;tt0077409;?
2959;Film;Priest of Love;?
2177;ActorID;nm0573037;?
1602;Votes;21239;?
483;ActorID;nm0000666;nm0000666
3946;Votes;14126;?
2289;Film;Gideon;?
2021;Actor;Claudia Cardinale;Claudia Cardinale
3651;FilmID;tt0118571;?
898;Actor;Sophia Loren;?
3655;FilmID;tt0170016;?
2337;ActorID;nm0390229;?
392;ActorID;nm0687625;nm0687625
356;Actor;Bing Crosby;?
627;Year;2010;?
650;Year;2015;?
2272;ActorID;nm0608405;?
3097;Votes;384758;?
1262;Film;Newcastle;?
132;Rating;4.7;4.7
2728;Year;2021;?
448;FilmID;tt0100504;?
760;Votes;341;?
2265;ActorID;nm0699425;?
177;Film;Separate Ways;?
2653;Actor;Tara Strong;Tara Strong
3039;Votes;66714;66714
1729;Film;The Black Panther;?
3725;Rating;6.5;?
1804;Film;Roxanne;Roxanne
3566;ActorID;nm2322283;?
1276;Film;Flaxy Martin;?
180;FilmID;tt0082817;?
775;Year;1991;?
1783;Film;Io che amo solo te;?
3285;Year;2011;2011
2925;Year;2016;2016
264;ActorID;nm2686957;?
1724;Film;JL Ranch;JL Ranch
