riga;nome attributo;valore da imputare;valore imputato
2707;Ship_Mode;Same Day;Same Day
265;Sales;11.95;?
4337;Product_Name;Wirebound Voice Message Log Book;Wirebound Voice Message Log Book
3943;Sales;62.5;?
204;Product_Name;Quartet Omega Colored Chalk 12/Pack;Quartet Omega Colored Chalk 12/Pack
563;Customer_Name;Joseph Holt;?
1789;Product_ID;OFF-PA-10004971;OFF-PA-10002586
3256;Ship_Mode;Standard Class;?
2261;State;Illinois;Illinois
171;Segment;Consumer;Consumer
597;Customer_Name;Michael Grace;Michael Grace
69;Customer_Name;Pierre Wener;Pierre Wener
2243;Sub-Category;Binders;Binders
1785;Customer_ID;SF-20065;SF-20065
99;Sub-Category;Furnishings;Furnishings
2725;Segment;Consumer;Consumer
3581;City;Norwich;?
3504;Sales;7.15;?
1945;Region;West;West
261;Sub-Category;Binders;Binders
4380;Customer_ID;NH-18610;NH-18610
143;Ship_Mode;Second Class;Standard Class
3559;Ship_Mode;Standard Class;?
4455;Product_ID;OFF-AR-10002135;?
1354;Sub-Category;Phones;?
3901;Product_ID;OFF-PA-10000659;?
3453;Product_ID;TEC-PH-10002185;?
1978;Segment;Home Office;Home Office
3982;Sales;841.57;?
3339;Customer_ID;PG-18820;PG-18820
2193;Product_ID;OFF-BI-10004519;?
1579;Ship_Mode;Standard Class;?
2554;Product_Name;DIXON Ticonderoga Erasable Checking Pencils;DIXON Ticonderoga Erasable Checking Pencils
4427;Customer_ID;EB-14170;EB-14170
4049;Region;Central;Central
3474;Sub-Category;Phones;Phones
271;Region;Central;Central
576;City;Morgan Hill;?
3863;Sales;73.2;?
3651;Ship_Mode;First Class;First Class
1263;State;Pennsylvania;?
3921;State;Illinois;?
1481;City;Tampa;Tampa
2051;State;Minnesota;Minnesota
2584;Customer_ID;DL-13330;DL-13330
1171;Customer_ID;BS-11365;BS-11365
3648;Sales;37.68;?
2095;Customer_Name;Carl Weiss;Carl Weiss
3445;State;Texas;Texas
1532;Product_Name;Bevis Steel Folding Chairs;Bevis Steel Folding Chairs
158;Sub-Category;Art;Art
3359;Ship_Mode;Second Class;Second Class
2427;Customer_ID;AH-10120;AH-10120
3838;Region;Central;Central
2383;Product_Name;Wirebound Message Books Four 2 3/4 x 5 Forms per Page 600 Sets per Book;Wirebound Message Books Four 2 3/4 x 5 Forms per Page 600 Sets per Book
3829;Sales;187.98;?
3961;Sales;319.97;?
310;Sales;43.13;?
3534;Product_Name;Executive Impressions 8-1/2 Career Panel/Partition Cubicle Clock;?
2606;Sales;20.39;?
1900;Region;West;West
392;Product_ID;OFF-PA-10001622;?
1960;Customer_ID;LW-17215;LW-17215
1058;Sub-Category;Paper;Paper
3429;Sales;1298.55;?
2243;Customer_Name;William Brown;William Brown
1437;Product_Name;Binding Machine Supplies;Binding Machine Supplies
4347;Customer_ID;DP-13000;DP-13000
2009;State;New York;?
3207;Region;West;West
251;Sub-Category;Storage;Storage
2773;Product_Name;Wilson Jones Easy Flow II Sheet Lifters;Wilson Jones Easy Flow II Sheet Lifters
4239;Ship_Mode;Standard Class;Standard Class
1179;Product_ID;TEC-PH-10003092;?
4239;Customer_ID;RF-19345;RF-19345
4419;Sub-Category;Phones;Phones
4159;Customer_Name;Ross DeVincentis;Ross DeVincentis
2007;Customer_Name;Eugene Moren;Eugene Moren
4133;Product_Name;Ideal Clamps;Ideal Clamps
750;Segment;Consumer;Consumer
788;City;Tucson;?
30;Product_ID;OFF-BI-10000546;?
1372;Product_ID;OFF-SU-10004498;?
2264;Segment;Corporate;Corporate
3212;Customer_ID;JW-15220;JW-15220
1426;State;Kentucky;Kentucky
2027;Product_ID;TEC-AC-10003038;?
765;Customer_Name;Natalie Fritzler;Natalie Fritzler
1696;Product_Name;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Executive Red;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Executive Red
3777;Sub-Category;Phones;Phones
4096;State;Maryland;?
244;Segment;Corporate;Corporate
3839;Sub-Category;Accessories;?
763;Product_Name;Xerox 1947;?
558;Sub-Category;Paper;?
1717;Product_Name;Eaton Premium Continuous-Feed Paper 25% Cotton Letter Size White 1000 Shts/Box;Eaton Premium Continuous-Feed Paper 25% Cotton Letter Size White 1000 Shts/Box
1507;State;North Carolina;North Carolina
4421;Product_Name;Ultra Commercial Grade Dual Valve Door Closer;?
2722;Customer_ID;CS-12250;CS-12250
4357;Sales;63.94;?
1669;Customer_Name;Michael Moore;Michael Moore
219;Customer_ID;EP-13915;EP-13915
2253;Region;East;East
1539;Customer_ID;RS-19765;RS-19765
3350;City;Columbia;?
3832;Customer_Name;Vivian Mathis;Vivian Mathis
3622;Region;West;West
1058;Customer_ID;RD-19720;RD-19720
1955;Region;Central;Central
373;Product_ID;OFF-AP-10000275;?
3090;Customer_Name;Clytie Kelty;Clytie Kelty
3351;Sub-Category;Binders;Binders
3507;Product_ID;OFF-PA-10000466;?
1983;Sub-Category;Labels;Labels
2332;Sales;130.11;?
394;Customer_Name;Sarah Brown;Sarah Brown
4412;Sub-Category;Phones;Phones
3239;Ship_Mode;Standard Class;?
1087;City;Rochester;Rochester
2205;Product_Name;Hot File 7-Pocket Floor Stand;Hot File 7-Pocket Floor Stand
2565;Sales;175.44;?
4032;Customer_ID;DC-12850;DC-12850
1548;Sales;209.97;?
1356;City;Meriden;?
937;Ship_Mode;First Class;?
1730;Sales;116.28;?
551;Sub-Category;Tables;Tables
4208;Sales;124.75;?
3067;Region;West;West
2865;Product_Name;Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock;Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock
3971;City;Memphis;?
3118;Sub-Category;Binders;Binders
1299;State;New York;?
3460;Sales;844.12;422.06
38;State;California;California
4183;State;Florida;?
2029;Sales;30.34;?
980;Customer_ID;EB-13750;EB-13750
2547;Sales;11.17;?
2971;City;Philadelphia;?
4489;State;Tennessee;?
1483;Product_ID;FUR-TA-10004147;?
2000;Customer_Name;Nick Zandusky;?
314;Ship_Mode;Second Class;?
3423;Customer_ID;BS-11755;BS-11755
1592;Customer_ID;DB-13555;DB-13555
2578;City;Harrisonburg;?
4346;Region;Central;Central
2711;Sales;510.24;?
212;City;El Cajon;?
4016;City;New York City;?
634;Sub-Category;Labels;Labels
407;State;California;?
1444;City;Chicago;?
11;Product_ID;OFF-AR-10001683;?
2943;Product_ID;OFF-PA-10001363;OFF-PA-10001952
2160;Ship_Mode;Second Class;Second Class
97;City;Pasadena;?
475;Sub-Category;Paper;Paper
4260;Product_ID;OFF-BI-10000829;?
2856;Product_Name;Binney & Smith inkTank Desk Highlighter Chisel Tip Yellow 12/Box;Binney & Smith inkTank Desk Highlighter Chisel Tip Yellow 12/Box
1516;Ship_Mode;Standard Class;Standard Class
4347;Sales;13.98;?
1088;Customer_Name;Greg Guthrie;Greg Guthrie
3732;Ship_Mode;First Class;?
2353;Customer_Name;Anthony Jacobs;Anthony Jacobs
320;Sales;17.22;?
4156;Sub-Category;Accessories;Accessories
367;Product_Name;Newell 339;Newell 339
3658;Sub-Category;Accessories;Accessories
660;Region;Central;Central
607;Customer_Name;Chuck Sachs;Chuck Sachs
1821;City;Houston;Houston
2548;Product_ID;FUR-CH-10004886;?
1181;Sales;440.91;?
2420;Customer_Name;Bill Eplett;Bill Eplett
1078;Segment;Consumer;Consumer
3285;State;Washington;?
