riga;nome attributo;valore da imputare;valore imputato
881;Product_ID;OFF-PA-10004101;OFF-PA-10003790
1688;Ship_Mode;Second Class;First Class
2013;Sub-Category;Phones;Furnishings
3472;Customer_ID;HR-14830;HR-14830
2693;City;Los Angeles;?
3241;Sales;23.32;133.47
452;Product_ID;OFF-LA-10000476;OFF-BI-10001679
1228;Segment;Consumer;?
3599;Sales;72.45;836.59
676;Segment;Consumer;?
3082;Sales;17.25;?
3138;Region;West;Central
2457;State;California;Idaho
4223;Product_ID;OFF-AP-10001564;OFF-SU-10004290
1070;Product_Name;Staple envelope;Kingston Digital DataTraveler 16GB USB 2.0
3847;Customer_ID;CK-12760;AG-10495
361;State;New York;New York
2837;Customer_Name;Tom Ashbrook;?
1516;Sub-Category;Labels;Paper
2007;Customer_Name;Eugene Moren;?
4336;Sub-Category;Chairs;Bookcases
1914;State;New York;?
1101;Sales;334.77;?
3174;Product_ID;FUR-BO-10003450;OFF-AP-10000240
1482;Product_Name;Xerox 1990;Rogers Deluxe File Chest
1181;Customer_ID;HL-15040;HL-15040
424;State;Washington;Washington
3053;Customer_Name;Dana Kaydos;?
619;Sub-Category;Fasteners;Binders
4150;Customer_Name;Gary Zandusky;?
99;Product_Name;Stacking Trays by OIC;Logitech B530 USB Headset - headset - Full size Binaural
2306;Customer_ID;NR-18550;JK-15730
2526;Ship_Mode;Same Day;Standard Class
2524;Sub-Category;Paper;Paper
1876;Product_Name;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue;Satellite Sectional Post Binders
422;Ship_Mode;First Class;Standard Class
1497;Sub-Category;Binders;Binders
207;Region;East;West
254;Ship_Mode;Standard Class;?
1559;Customer_ID;GH-14425;LS-17200
2486;Product_ID;OFF-EN-10000056;?
3754;State;Washington;?
3283;Product_Name;Recycled Eldon Regeneration Jumbo File;Adjustable Depth Letter/Legal Cart
1513;Customer_ID;SM-20320;HD-14785
2582;City;Columbus;?
2482;Customer_ID;LD-17005;LD-17005
3476;State;New York;Maryland
3673;Region;East;South
4125;Region;Central;?
1707;Ship_Mode;Second Class;Standard Class
2246;Customer_ID;GW-14605;LC-17140
4002;Customer_ID;SJ-20215;SJ-20215
2701;State;Arizona;Arizona
445;Customer_Name;Barry Pond;?
3756;Sub-Category;Labels;Phones
3346;Region;Central;East
1669;City;Chesapeake;Chesapeake
1053;Product_ID;FUR-FU-10002088;FUR-FU-10004671
2304;Sub-Category;Paper;Furnishings
2826;Ship_Mode;First Class;Same Day
2020;Ship_Mode;Standard Class;First Class
130;Product_Name;Lifetime Advantage Folding Chairs 4/Carton;Hunt PowerHouse Electric Pencil Sharpener Blue
3914;State;New York;Nevada
3131;Product_ID;FUR-TA-10002356;FUR-TA-10001039
1516;Segment;Home Office;Home Office
877;City;Laredo;?
4285;Product_Name;Xerox 230;Multi-Use Personal File Cart and Caster Set Three Stacking Bins
1289;Sub-Category;Supplies;Phones
3141;City;San Diego;?
3176;Segment;Corporate;?
1550;State;Illinois;?
2805;Segment;Corporate;Corporate
2580;Region;East;Central
3451;Customer_ID;CS-12250;CS-12250
2973;Sub-Category;Phones;?
798;Region;East;East
1686;Sales;120.78;1537.07
3913;Customer_Name;Candace McMahon;?
3383;Customer_Name;Cynthia Voltz;?
4007;Product_ID;FUR-FU-10001940;OFF-PA-10001712
1399;Product_ID;OFF-PA-10001937;OFF-AP-10000179
4341;Sub-Category;Art;Appliances
2260;Sales;595.38;287.97
4045;City;Dallas;Dallas
3956;Ship_Mode;Standard Class;Second Class
4385;Product_ID;OFF-ST-10001328;FUR-FU-10000222
2153;Sales;45.92;133.47
3118;Sub-Category;Binders;Furnishings
4263;Segment;Consumer;?
4061;Sub-Category;Bookcases;Paper
3586;State;Oklahoma;?
3104;Sales;30.0;122.97
272;Customer_Name;Noel Staavos;?
2298;Product_Name;Howard Miller 11-1/2 Diameter Ridgewood Wall Clock;File Shuttle II and Handi-File Black
3660;Segment;Consumer;Consumer
2643;Segment;Corporate;?
3726;Region;Central;West
974;Sub-Category;Tables;Binders
3915;Segment;Corporate;Corporate
3433;Customer_Name;Zuschuss Donatelli;?
62;Sub-Category;Accessories;Appliances
3979;Region;West;Central
3565;Ship_Mode;First Class;?
2949;Sales;356.79;113.79
1700;Product_ID;TEC-AC-10003038;OFF-EN-10001099
2148;Segment;Corporate;Corporate
4134;Segment;Corporate;?
1103;Region;West;West
419;Ship_Mode;Standard Class;Standard Class
1001;Ship_Mode;Second Class;Second Class
2159;Ship_Mode;Standard Class;Standard Class
3455;Sales;179.7;1649.95
757;Customer_Name;Stephanie Phelps;?
3750;State;Oregon;?
134;State;Florida;?
252;State;Ohio;Maryland
1876;City;Lafayette;Lafayette
1398;Customer_Name;Jill Fjeld;?
3624;Ship_Mode;Standard Class;Standard Class
3077;Sales;201.58;9.24
2489;Customer_ID;SS-20410;BK-11260
2264;Customer_ID;KD-16495;KD-16495
