riga;nome attributo;valore da imputare;valore imputato
292;Order_Year;1996;?
1127;Engine;PW;?
256;Region;Oceania;Oceania
98;Order_Month;Feb;?
1139;Order_Month;Feb;?
248;Order_Year;1976;?
745;Country;Israel;?
1421;Delivery_Total;1;1
1110;Delivery_Year_;2012;?
156;Order_Year;1986;?
451;Order_Total;1;?
898;Order_Total;1;?
1275;Model_Series;727;?
425;Order_Total;1;?
790;Delivery_Year_;1969;?
26;Engine;GE;?
885;Country;Australia;Australia
1045;Order_Year;1998;?
791;Engine;GE;?
1235;Region;Europe;?
621;Model_Series;747-8F;?
668;Order_Year;1967;?
428;Engine;GE;?
747;Model_Series;DC-10;?
55;Order_Year;1999;?
1306;Engine;GE;?
753;Order_Month;Mar;?
637;Order_Total;1;?
1189;Delivery_Total;1;1
419;Model_Series;DC-9;?
1253;Customer_Name;TAP Portugal;?
981;Customer_Name;China Northern Airlines;?
1445;Delivery_Total;2;2
150;Engine;PW;?
864;Model_Series;737-300;?
246;Order_Month;Oct;?
1463;Country;Netherlands;Netherlands
61;Country;Switzerland;?
295;Customer_Name;Air Lease Corporation;?
1352;Delivery_Year_;2006;?
902;Region;Europe;Europe
321;Delivery_Year_;1968;?
797;Order_Total;2;1
446;Delivery_Total;1;1
514;Region;Europe;Europe
915;Model_Series;DC-8;?
435;Order_Total;2;1
1201;Region;North America;?
812;Engine;GE;?
67;Country;Canada;Canada
691;Delivery_Total;2;2
168;Customer_Name;Biman Bangladesh Airlines;?
1296;Delivery_Total;4;?
1007;Order_Total;1;?
318;Model_Series;737-300;?
480;Delivery_Total;1;2
122;Region;Europe;Europe
123;Customer_Name;Nok Air;?
14;Order_Month;Jan;?
474;Country;Ireland;?
1073;Customer_Name;Japan Airlines Co. Ltd.;?
899;Model_Series;737-200;?
646;Customer_Name;UTA;?
601;Order_Total;1;?
1177;Model_Series;747-200;?
730;Order_Total;1;?
81;Order_Total;1;?
874;Order_Month;Jan;?
1060;Order_Total;1;?
273;Country;Japan;?
88;Engine;GE;?
59;Model_Series;737-500;?
1090;Delivery_Year_;1968;?
97;Model_Series;DC-9;?
56;Order_Month;Jun;?
849;Customer_Name;Uzbekistan Airways;?
316;Region;South America;South America
1187;Delivery_Total;1;1
1120;Delivery_Year_;2008;?
990;Order_Year;2006;?
1141;Model_Series;737-900ER;?
644;Delivery_Year_;1981;?
604;Order_Year;1989;?
1399;Engine;PW;?
584;Country;China;China
1058;Country;USA;USA
1406;Customer_Name;SpiceJet;?
13;Customer_Name;Jetstar - Duplicated (See JSA);?
990;Country;USA;USA
1281;Order_Year;1971;?
1347;Customer_Name;Trans-Australia Airlines;?
781;Country;United Kingdom;United Kingdom
37;Country;United Kingdom;United Kingdom
1346;Delivery_Year_;2010;?
607;Model_Series;737-200;?
1280;Order_Month;Apr;?
402;Customer_Name;Azerbaijan Airlines;?
364;Order_Total;3;1
193;Country;Brazil;Brazil
347;Model_Series;737-800;?
858;Region;North America;North America
937;Order_Month;Mar;?
1281;Delivery_Total;3;2
259;Delivery_Total;2;2
382;Engine;GE;?
445;Order_Total;1;?
252;Order_Total;1;?
542;Engine;CF;?
122;Customer_Name;Scandinavian Airlines;?
734;Order_Total;1;?
284;Customer_Name;ATA Airlines Inc.;?
810;Delivery_Year_;1992;?
1426;Model_Series;737-800;?
601;Order_Year;1991;?
1221;Order_Month;Apr;?
1139;Order_Year;2010;?
835;Region;Middle East;Middle East
845;Delivery_Year_;1976;?
647;Delivery_Total;9;?
754;Delivery_Year_;2017;?
502;Region;Africa;?
473;Region;North America;North America
208;Delivery_Year_;2000;?
870;Order_Total;1;?
246;Model_Series;737-300;?
887;Country;United Kingdom;?
350;Region;North America;North America
1047;Customer_Name;Shandong Airlines;?
1046;Country;Brazil;Brazil
1069;Model_Series;707/720;?
517;Delivery_Total;3;?
1423;Customer_Name;CSA;?
1175;Region;East Asia;East Asia
278;Order_Total;12;12
1080;Engine;PW;?
645;Engine;PW;?
1;Delivery_Year_;1988;?
506;Model_Series;787-8;?
37;Delivery_Total;1;1
138;Delivery_Total;1;1
1079;Order_Year;2017;?
883;Delivery_Year_;2011;?
662;Model_Series;727;?
470;Delivery_Year_;1975;?
948;Delivery_Total;1;1
1305;Order_Month;Feb;?
767;Order_Month;Jan;?
613;Country;Brazil;USA
398;Delivery_Total;3;2
1187;Customer_Name;Saturn Airways;?
228;Customer_Name;Balair/CTA;?
282;Order_Month;Feb;?
452;Order_Month;Jan;?
1311;Order_Total;4;?
1482;Order_Total;4;?
789;Order_Month;Nov;?
376;Delivery_Total;1;1
317;Order_Year;2007;?
1322;Delivery_Year_;2011;?
274;Order_Total;1;?
323;Order_Total;2;?
730;Delivery_Total;1;?
1028;Engine;PW;?
1357;Model_Series;747-400F;?
586;Country;Sweden;?
1038;Order_Year;1998;?
864;Order_Total;1;?
1268;Delivery_Year_;2006;?
519;Delivery_Total;1;1
985;Customer_Name;Scandinavian Airlines;?
834;Delivery_Year_;2011;?
382;Order_Month;Dec;?
93;Order_Year;2011;?
426;Delivery_Year_;1967;?
1193;Delivery_Total;1;1
44;Model_Series;MD-80;?
258;Customer_Name;AVIOGENEX;?
249;Engine;CF;?
1402;Model_Series;767-300ER;?
132;Country;USA;USA
1393;Region;East Asia;East Asia
531;Order_Year;1996;?
38;Delivery_Total;1;1
869;Delivery_Year_;2013;?
429;Delivery_Total;1;2
1376;Model_Series;MD-80;?
1403;Country;Egypt;?
618;Delivery_Year_;1981;?
1153;Delivery_Total;1;4
1016;Country;China;?
825;Delivery_Year_;1976;?
69;Order_Year;1988;?
612;Delivery_Total;3;?
322;Customer_Name;Sobelair;?
567;Customer_Name;Air Afrique;?
882;Delivery_Total;2;2
482;Model_Series;737-800;?
1422;Region;North America;North America
934;Delivery_Total;1;1
224;Region;Europe;Europe
512;Engine;CF;?
627;Order_Total;2;1
522;Engine;PW;?
66;Region;Middle East;Middle East
774;Delivery_Total;1;1
1060;Country;Cameroon;Cameroon
737;Customer_Name;Braniff Airlines;?
489;Country;Saudi Arabia;Saudi Arabia
464;Region;North America;North America
395;Order_Month;Dec;?
1415;Customer_Name;China Airlines;?
1396;Order_Year;1993;?
824;Delivery_Total;1;?
1131;Order_Total;1;?
1287;Order_Month;Jan;?
900;Order_Month;Feb;?
166;Customer_Name;America West Airlines;?
800;Customer_Name;World Airways Inc.;?
1058;Order_Month;Jan;?
325;Order_Total;1;?
473;Order_Total;2;1
206;Delivery_Year_;1976;?
471;Order_Year;1983;?
69;Engine;RR;?
182;Order_Total;1;?
960;Engine;RR;?
518;Region;Europe;Europe
150;Order_Year;1967;?
891;Engine;CF;?
1483;Order_Total;3;2
1018;Customer_Name;Capitol Air;?
51;Country;Liberia;?
151;Model_Series;737-200;?
1179;Country;USA;USA
1399;Customer_Name;Air Canada;?
1412;Engine;GE;?
1180;Customer_Name;Icelandair;?
1225;Model_Series;707/720;?
981;Engine;PW;?
179;Order_Year;1977;?
1063;Order_Total;4;?
624;Engine;GE;?
497;Order_Total;2;1
119;Order_Year;1973;?
649;Model_Series;MD-80;?
561;Order_Year;2003;?
623;Country;Unidentified;Unidentified
1330;Delivery_Year_;1989;?
1190;Order_Month;Jun;?
342;Order_Year;1986;?
1053;Country;Hungary;?
1397;Engine;CF;?
867;Customer_Name;Air Tanzania;?
462;Delivery_Year_;2016;?
402;Delivery_Total;2;2
193;Region;South America;South America
843;Country;United Kingdom;United Kingdom
1207;Region;Europe;Europe
1249;Customer_Name;Air Astana;?
638;Delivery_Year_;2007;?
462;Engine;CF;?
331;Customer_Name;LAM;?
296;Order_Year;1977;?
1465;Engine;CF;?
397;Country;USA;?
1457;Order_Total;2;1
238;Delivery_Total;1;1
887;Region;Europe;?
1086;Model_Series;777F;?
8;Country;Israel;Israel
351;Customer_Name;SMBC Aviation Capital;?
560;Order_Total;2;1
594;Delivery_Total;3;2
1259;Engine;CF;?
569;Order_Year;2002;?
986;Engine;PW;?
1353;Order_Year;1994;?
584;Model_Series;737-900ER;?
831;Customer_Name;Shenzhen Airlines;?
479;Country;China;?
1085;Model_Series;727;?
1115;Delivery_Year_;2002;?
369;Delivery_Year_;2001;?
365;Order_Month;Jan;?
867;Delivery_Year_;1978;?
992;Delivery_Year_;1999;?
1029;Model_Series;717-200;?
183;Delivery_Year_;1970;?
1021;Order_Month;Nov;?
142;Region;North America;North America
765;Country;Venezuela;Venezuela
860;Region;North America;North America
1115;Delivery_Total;1;1
1016;Order_Year;2017;?
596;Order_Total;1;?
369;Order_Total;2;1
1351;Model_Series;737-700;?
1374;Region;Europe;Europe
795;Order_Total;2;1
776;Order_Total;1;?
1471;Delivery_Year_;1991;?
1410;Order_Total;1;?
131;Engine;PW;?
1239;Order_Month;Jan;?
1215;Order_Year;1969;?
266;Customer_Name;UPS;?
849;Order_Year;2018;?
702;Delivery_Year_;1987;?
1364;Customer_Name;Arkia Israeli Airlines;?
246;Delivery_Total;2;2
519;Engine;PW;?
918;Model_Series;737-300;?
767;Order_Total;1;?
1160;Order_Month;Mar;?
18;Customer_Name;Seaboard World Airlines;?
1257;Delivery_Total;1;1
612;Order_Total;3;?
95;Order_Total;1;?
530;Customer_Name;flydubai;?
1415;Delivery_Year_;1980;?
471;Order_Month;Nov;?
84;Engine;GE;?
1315;Order_Month;Mar;?
87;Region;South Asia;South Asia
329;Engine;CF;?
706;Region;Europe;Europe
862;Order_Total;2;1
1145;Customer_Name;Aviation Capital Group;?
1299;Delivery_Year_;1968;?
1029;Country;USA;?
595;Order_Year;2011;?
580;Region;Middle East;Middle East
720;Delivery_Year_;1981;?
1305;Order_Year;1968;?
328;Order_Month;Jun;?
415;Order_Total;1;?
1149;Engine;PW;?
421;Order_Total;1;?
418;Model_Series;DC-9;?
985;Order_Year;1965;?
319;Engine;CF;?
638;Region;South Asia;South Asia
434;Order_Month;Jan;?
118;Country;Canada;Canada
1063;Delivery_Year_;1998;?
611;Customer_Name;TAME;?
498;Engine;PW;?
28;Country;Mauritania;Mauritania
60;Order_Year;1985;?
263;Country;Belgium;?
1099;Order_Year;1988;?
1352;Order_Total;3;1
641;Customer_Name;Aero Lloyd;?
328;Country;USA;USA
683;Order_Month;Sep;?
1367;Delivery_Total;1;2
432;Order_Month;Jan;?
969;Customer_Name;Maersk Air;?
99;Engine;PW;?
1243;Model_Series;767-300ER;?
206;Engine;PW;?
913;Country;USA;USA
462;Order_Year;2016;?
397;Order_Year;2018;?
1434;Region;Europe;Europe
1071;Region;North America;North America
1195;Customer_Name;Air Gabon;?
527;Delivery_Year_;1996;?
875;Delivery_Year_;1968;?
330;Customer_Name;Ansett Australia;?
1034;Delivery_Year_;1969;?
53;Country;Australia;Australia
449;Order_Year;1986;?
1000;Order_Year;1966;?
319;Customer_Name;Fiji Airways;?
209;Delivery_Total;1;1
1426;Customer_Name;Avia Capital Leasing;?
1140;Engine;PW;?
1297;Order_Month;May;?
306;Customer_Name;Air Afrique;?
817;Order_Year;2020;?
915;Order_Year;1965;?
1276;Customer_Name;Busy Bee;?
729;Delivery_Year_;1991;?
987;Customer_Name;BDS UK P-8;?
20;Engine;CF;?
865;Customer_Name;North Central Airlines;?
1383;Order_Total;2;2
775;Model_Series;MD-80;?
312;Order_Total;1;?
1250;Delivery_Year_;1975;?
273;Order_Month;Dec;?
1136;Customer_Name;Trans European Airways;?
792;Delivery_Total;3;?
1436;Order_Month;Aug;?
460;Order_Year;1967;?
658;Order_Year;1979;?
715;Model_Series;787-8;?
887;Order_Month;Jun;?
1361;Region;Africa;Africa
608;Customer_Name;EL AL Israel Airlines;?
278;Order_Year;2014;?
1022;Customer_Name;Midway Airlines;?
925;Order_Total;2;1
1197;Model_Series;737-200;?
82;Region;Europe;Europe
1097;Country;China;China
250;Order_Total;4;?
1027;Model_Series;737-800;?
1333;Engine;PW;?
1424;Engine;RR;?
65;Delivery_Total;2;1
532;Delivery_Year_;1969;?
676;Customer_Name;PACE Airlines;?
198;Order_Year;2001;?
973;Engine;CF;?
1234;Order_Month;Nov;?
1009;Engine;PW;?
920;Delivery_Total;3;4
840;Order_Month;Jan;?
816;Customer_Name;Dubai Aerospace Enterprise;?
1236;Delivery_Total;1;1
430;Order_Month;Jan;?
1351;Country;Kenya;Kenya
104;Region;North America;North America
1240;Delivery_Total;2;2
323;Delivery_Total;2;?
629;Order_Total;1;?
958;Customer_Name;Deucalion Capital VII Limited;?
1109;Engine;PW;?
1431;Order_Month;Sep;?
1185;Region;East Asia;East Asia
1266;Model_Series;767-300ER;?
652;Order_Month;Aug;?
829;Customer_Name;UNI Airways;?
203;Engine;PW;?
1305;Country;USA;?
706;Order_Month;Jan;?
547;Customer_Name;Hebei Airlines Company LTD;?
813;Order_Total;2;1
556;Delivery_Year_;2016;?
479;Order_Month;Apr;?
604;Order_Month;Jan;?
154;Order_Total;1;?
389;Order_Month;Dec;?
325;Country;Nigeria;?
39;Delivery_Year_;1966;?
1407;Region;Middle East;Middle East
243;Customer_Name;Korean Air;?
1005;Region;Middle East;Middle East
389;Customer_Name;Goiania;?
429;Model_Series;737-700W;?
172;Order_Month;Dec;?
930;Model_Series;DC-8;?
1207;Order_Month;Aug;?
155;Delivery_Total;4;4
1192;Order_Month;Jan;?
283;Order_Total;4;?
998;Customer_Name;Seaboard World Airlines;?
415;Model_Series;737-200;?
396;Engine;CF;?
152;Delivery_Year_;2010;?
905;Customer_Name;Luxair;?
242;Engine;PW;?
855;Country;India;?
924;Order_Month;Feb;?
484;Delivery_Total;4;?
934;Engine;PW;?
1180;Order_Year;2013;?
625;Customer_Name;Pan Am World Airways;?
1109;Delivery_Total;1;1
1421;Region;North America;North America
214;Country;USA;?
177;Country;Saudi Arabia;?
651;Customer_Name;MyTravel Airways;?
976;Delivery_Year_;2009;?
785;Order_Year;2006;?
1239;Engine;PW;?
353;Order_Month;May;?
1017;Customer_Name;South African Airways;?
1174;Country;United Kingdom;United Kingdom
1156;Country;USA;USA
617;Customer_Name;Nippon Cargo Airlines;?
1031;Model_Series;737-200;?
1184;Delivery_Total;2;2
739;Delivery_Total;1;1
1470;Engine;GE;?
1029;Delivery_Total;11;10
925;Delivery_Year_;1971;?
485;Country;Germany;Germany
184;Customer_Name;LOT Polish Airlines;?
1116;Region;Africa;Africa
327;Region;South America;South America
1066;Order_Total;3;2
818;Model_Series;MD-80;?
764;Customer_Name;Canadian Airlines;?
1189;Country;USA;?
220;Delivery_Year_;1966;?
1077;Model_Series;737-300;?
637;Order_Year;1992;?
240;Engine;PW;?
617;Delivery_Year_;2014;?
1011;Region;East Asia;East Asia
456;Order_Month;Jan;?
46;Order_Total;4;?
227;Model_Series;747-8;?
176;Region;Europe;Europe
784;Delivery_Total;3;2
807;Order_Year;1966;?
557;Delivery_Total;1;2
508;Region;East Asia;East Asia
207;Engine;PW;?
308;Delivery_Total;1;1
261;Engine;GE;?
380;Delivery_Total;1;1
44;Order_Month;May;?
168;Engine;GE;?
1460;Country;Spain;?
1086;Region;North America;North America
558;Delivery_Year_;2018;?
301;Order_Year;1968;?
45;Engine;PW;?
489;Delivery_Total;4;4
846;Order_Year;2006;?
310;Region;Europe;Europe
396;Order_Year;2005;?
536;Delivery_Total;2;2
959;Engine;CF;?
735;Order_Month;Jan;?
1362;Region;North America;North America
1114;Delivery_Total;2;2
44;Engine;PW;?
604;Delivery_Year_;1991;?
582;Region;Europe;Europe
487;Delivery_Total;1;1
712;Order_Total;1;?
196;Customer_Name;Government of Egypt;?
369;Order_Month;Dec;?
650;Engine;GE;?
718;Delivery_Year_;1977;?
498;Order_Total;1;?
475;Model_Series;737-800;?
372;Order_Total;2;1
429;Order_Month;Oct;?
1380;Delivery_Year_;1961;?
75;Order_Month;Feb;?
301;Region;North America;North America
237;Customer_Name;TAROM Romanian Air Transport;?
546;Order_Month;May;?
1085;Country;Australia;?
649;Country;USA;?
105;Order_Year;1965;?
553;Model_Series;777-200ER;?
795;Region;Central Asia;?
841;Region;Europe;Europe
114;Delivery_Year_;1981;?
923;Order_Total;1;?
165;Order_Month;Feb;?
1107;Customer_Name;Air Jamaica-See CBL;?
976;Order_Total;1;?
841;Order_Total;1;?
1432;Model_Series;737 MAX;?
1397;Customer_Name;Tassili Airlines;?
733;Delivery_Total;1;1
1350;Delivery_Total;1;1
321;Order_Total;2;1
948;Region;North America;North America
205;Order_Month;Mar;?
173;Customer_Name;MarkAir;?
1009;Country;China;China
1134;Model_Series;DC-9;?
794;Region;Europe;Europe
1294;Model_Series;737-400;?
922;Customer_Name;Zambia Airways;?
637;Country;United Kingdom;United Kingdom
733;Customer_Name;ANA Holdings Inc.;?
1322;Delivery_Total;1;1
1083;Region;South America;South America
869;Order_Total;3;1
760;Order_Month;Aug;?
298;Order_Year;1993;?
729;Order_Month;Jan;?
59;Delivery_Total;2;2
1037;Region;East Asia;East Asia
849;Order_Month;Apr;?
88;Order_Total;2;?
1220;Delivery_Year_;1982;?
592;Country;Trinidad and Tobago;Trinidad and Tobago
790;Customer_Name;Alitalia;?
681;Engine;GE;?
82;Delivery_Total;2;2
1397;Country;Algeria;?
1455;Model_Series;757-200;?
371;Country;Thailand;?
1334;Customer_Name;Transamerica Airlines;?
524;Engine;CF;?
823;Engine;PW;?
1071;Model_Series;737-800;?
1257;Region;East Asia;East Asia
1225;Delivery_Total;8;8
1136;Region;Europe;Europe
167;Delivery_Year_;2019;?
229;Delivery_Total;1;1
587;Order_Month;May;?
112;Order_Year;2012;?
1074;Customer_Name;Cathay Pacific Airways;?
895;Delivery_Year_;1998;?
1133;Delivery_Year_;2018;?
476;Customer_Name;Iberia Airlines;?
1302;Delivery_Year_;2015;?
340;Country;Czech Republic;?
188;Order_Month;Nov;?
1299;Engine;PW;?
772;Model_Series;MD-80;?
258;Order_Month;Oct;?
582;Order_Total;1;?
416;Delivery_Year_;1982;?
976;Delivery_Total;1;?
1011;Delivery_Year_;2018;?
234;Order_Total;2;1
777;Order_Year;1980;?
220;Model_Series;727;?
13;Order_Year;2000;?
1176;Order_Month;Mar;?
1252;Order_Month;Jan;?
1026;Customer_Name;dba;?
769;Engine;GE;?
163;Order_Month;Mar;?
1126;Delivery_Year_;2012;?
864;Country;Pakistan;Pakistan
108;Model_Series;767-200ER;?
587;Delivery_Total;4;?
408;Region;Africa;Africa
1349;Customer_Name;Midwest Airlines Inc.;?
203;Order_Total;1;?
583;Order_Total;1;?
1175;Order_Total;3;2
1284;Customer_Name;U-Land Airlines;?
373;Order_Total;3;2
903;Model_Series;DC-9;?
961;Order_Year;2007;?
711;Engine;RR;?
844;Delivery_Total;3;?
1447;Region;Southeast Asia;Southeast Asia
1425;Order_Year;2007;?
896;Order_Year;1965;?
1411;Order_Year;2021;?
791;Order_Month;Mar;?
456;Country;Mexico;?
750;Engine;CF;?
1142;Region;Caribbean;Caribbean
574;Order_Year;1994;?
1382;Customer_Name;Japan ASDF Tanker;?
1302;Country;Turkey;Turkey
453;Order_Month;Aug;?
475;Engine;CF;?
1428;Order_Year;1973;?
1388;Order_Year;1985;?
668;Delivery_Total;2;2
1230;Order_Month;Jul;?
1310;Region;Oceania;Oceania
129;Model_Series;DC-8;?
289;Engine;PW;?
1216;Order_Year;1959;?
292;Order_Month;Jan;?
863;Order_Month;Jun;?
108;Country;Ethiopia;Ethiopia
73;Order_Year;1980;?
984;Order_Total;1;?
827;Order_Month;Jun;?
411;Region;North America;North America
340;Order_Total;1;?
876;Order_Year;1963;?
416;Region;Southeast Asia;Southeast Asia
714;Engine;PW;?
169;Order_Year;1997;?
1256;Order_Year;2013;?
470;Model_Series;DC-10;?
566;Order_Total;2;1
1177;Delivery_Total;1;2
107;Country;China;China
999;Order_Total;1;?
876;Country;Australia;?
973;Customer_Name;Skyways Leasing;?
943;Order_Month;Jan;?
598;Order_Total;2;2
1337;Delivery_Total;5;?
1283;Delivery_Year_;1975;?
105;Region;Oceania;Oceania
1080;Delivery_Total;1;2
191;Delivery_Total;1;1
309;Country;Namibia;?
978;Delivery_Total;1;1
506;Engine;RR;?
400;Order_Month;Feb;?
331;Delivery_Year_;1969;?
614;Country;USA;USA
1155;Region;Oceania;Oceania
382;Delivery_Total;2;2
1145;Country;USA;?
473;Model_Series;MD-80;?
634;Model_Series;737-200;?
1408;Customer_Name;EgyptAir;?
176;Model_Series;737-400;?
826;Engine;PW;?
260;Region;North America;North America
780;Order_Month;Jan;?
1125;Model_Series;707/720;?
71;Model_Series;767-300;?
622;Order_Year;2016;?
359;Model_Series;777F;?
509;Model_Series;747-8F;?
738;Region;Europe;Europe
984;Order_Month;Jun;?
949;Country;Singapore;Singapore
140;Order_Month;Jan;?
808;Delivery_Year_;1974;?
436;Engine;PW;?
1137;Customer_Name;Turkmenhowayollary Agency;?
888;Order_Year;2014;?
474;Delivery_Year_;2020;?
1069;Country;United Kingdom;United Kingdom
1037;Order_Year;2005;?
370;Order_Total;5;?
504;Model_Series;707/720;?
881;Customer_Name;Southern Airways - USA (Inacti;?
1302;Order_Month;Feb;?
369;Country;USA;USA
137;Order_Year;1973;?
887;Order_Total;1;?
337;Order_Year;1996;?
852;Engine;CF;?
174;Order_Year;1986;?
1469;Delivery_Total;2;2
1480;Model_Series;737-800;?
30;Order_Month;Jan;?
948;Customer_Name;GATX Financial Corporation;?
713;Customer_Name;CIT Aerospace LLC;?
1437;Order_Year;1997;?
915;Customer_Name;Transamerica Airlines;?
774;Customer_Name;Delta Air Lines;?
285;Region;Southeast Asia;Southeast Asia
320;Delivery_Year_;1968;?
1335;Model_Series;737-500;?
1379;Order_Month;May;?
853;Model_Series;707/720;?
137;Country;Sudan;Sudan
568;Country;United Arab Emirates;?
58;Country;Netherlands;Netherlands
355;Customer_Name;CALC Aircraft Assets Limited;?
1269;Order_Year;1974;?
541;Region;Europe;Europe
1414;Engine;CF;?
1403;Model_Series;MD-90;?
158;Customer_Name;Lufthansa;?
1061;Order_Year;2002;?
273;Order_Total;1;?
77;Delivery_Year_;1978;?
1291;Delivery_Year_;2014;?
235;Delivery_Year_;1980;?
798;Region;North America;North America
936;Order_Total;2;1
500;Region;Europe;Europe
1145;Order_Year;2008;?
206;Order_Month;Aug;?
727;Delivery_Total;2;2
1278;Country;Tunisia;Tunisia
1366;Delivery_Year_;1987;?
1406;Model_Series;737-800;?
1183;Region;Europe;Europe
922;Country;Zambia;?
826;Region;South America;South America
683;Engine;CF;?
736;Model_Series;737-100;?
1152;Order_Month;Feb;?
1444;Country;China;?
1136;Delivery_Total;2;2
411;Order_Total;6;6
1454;Order_Year;1966;?
14;Delivery_Total;2;4
236;Country;USA;?
174;Order_Month;Dec;?
1001;Delivery_Total;1;2
844;Customer_Name;WestJet;?
515;Order_Total;4;?
1045;Order_Total;1;?
1001;Country;Uzbekistan;?
513;Delivery_Total;2;?
754;Country;Japan;Japan
180;Delivery_Total;1;1
982;Model_Series;737-200;?
22;Region;North America;North America
1115;Order_Month;Jan;?
1035;Region;Europe;Europe
460;Engine;PW;?
472;Engine;PW;?
1332;Order_Month;Mar;?
1434;Model_Series;DC-8;?
1022;Order_Month;May;?
65;Delivery_Year_;1987;?
938;Delivery_Total;3;2
34;Delivery_Total;1;1
414;Model_Series;707/720;?
1219;Delivery_Total;3;2
926;Order_Year;1996;?
800;Region;North America;North America
699;Region;Europe;Europe
395;Customer_Name;SonAir;?
856;Engine;PW;?
142;Delivery_Total;4;4
1159;Customer_Name;Lauda Air;?
