riga;nome attributo;valore da imputare;valore imputato
3905;Ship_Mode;Standard Class;?
1742;Customer_ID;Dp-13240;Dp-13240
3345;Sales;7.06;?
4150;Ship_Mode;Standard Class;?
229;State;California;California
1943;City;Dallas;?
4411;Segment;Corporate;?
1613;Product_Name;Staple remover;?
4120;Customer_Name;Lena Radford;Lena Radford
1616;Customer_ID;JK-16120;JK-16120
3511;Ship_Mode;Standard Class;?
4451;Sales;134.29;?
2890;Customer_Name;Rachel Payne;Rachel Payne
1655;Sub-Category;Chairs;Chairs
1590;Customer_Name;Tracy Blumstein;Tracy Blumstein
426;Sub-Category;Paper;?
1698;Customer_ID;MZ-17515;MZ-17515
1726;Segment;Corporate;Corporate
3312;Region;East;East
1972;Segment;Consumer;Consumer
4228;Product_Name;Wilson Jones Leather-Like Binders with DublLock Round Rings;?
273;Product_ID;OFF-FA-10000134;?
3826;City;Fort Lauderdale;?
288;Region;East;East
4403;Segment;Corporate;Corporate
1722;Ship_Mode;Second Class;?
929;Customer_Name;Arthur Wiediger;Arthur Wiediger
1817;Sub-Category;Tables;Tables
4128;Sales;55.2;?
3821;Region;East;East
2043;Product_ID;OFF-EN-10003296;?
2855;City;New York City;?
4072;Product_ID;OFF-BI-10004506;?
476;Customer_Name;Bradley Drucker;Bradley Drucker
1537;Product_Name;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
1254;Region;West;West
3354;Product_Name;Master Caster Door Stop Gray;?
2558;Product_ID;OFF-AR-10003056;?
3715;Customer_Name;Vivian Mathis;Vivian Mathis
2249;Region;Central;Central
422;Customer_Name;Bryan Davis;Bryan Davis
2591;Product_ID;OFF-BI-10001718;?
1211;Customer_ID;AB-10060;AB-10060
3456;Sales;14.73;?
2903;Segment;Consumer;Consumer
3829;Customer_ID;SD-20485;SD-20485
3797;Sub-Category;Binders;Binders
3390;Product_Name;Rubbermaid ClusterMat Chairmats Mat Size- 66 x 60 Lip 20 x 11 -90 Degree Angle;?
332;City;San Diego;?
2244;Sales;3404.5;?
1809;Customer_ID;JC-15775;?
382;Ship_Mode;Standard Class;?
4457;State;California;California
2027;Customer_ID;KA-16525;KA-16525
2080;Sub-Category;Binders;Binders
238;Customer_ID;JL-15505;JL-15505
2966;Ship_Mode;Standard Class;?
3034;Customer_ID;MS-17365;MS-17365
