riga;nome attributo;valore da imputare;valore imputato
881;Product_ID;OFF-PA-10004101;OFF-AR-10000658
1688;Ship_Mode;Second Class;?
2013;Sub-Category;Phones;?
3472;Customer_ID;HR-14830;HR-14830
2693;City;Los Angeles;?
3241;Sales;23.32;?
452;Product_ID;OFF-LA-10000476;OFF-BI-10001679
1228;Segment;Consumer;?
3599;Sales;72.45;212.64
676;Segment;Consumer;?
3082;Sales;17.25;?
3138;Region;West;Central
2457;State;California;?
4223;Product_ID;OFF-AP-10001564;?
1070;Product_Name;Staple envelope;Staple envelope
3847;Customer_ID;CK-12760;CK-12760
361;State;New York;Washington
2837;Customer_Name;Tom Ashbrook;Tom Ashbrook
1516;Sub-Category;Labels;?
2007;Customer_Name;Eugene Moren;Eugene Moren
4336;Sub-Category;Chairs;?
1914;State;New York;?
1101;Sales;334.77;95.65
3174;Product_ID;FUR-BO-10003450;?
1482;Product_Name;Xerox 1990;?
1181;Customer_ID;HL-15040;HL-15040
424;State;Washington;Colorado
3053;Customer_Name;Dana Kaydos;Dana Kaydos
619;Sub-Category;Fasteners;Fasteners
4150;Customer_Name;Gary Zandusky;Gary Zandusky
99;Product_Name;Stacking Trays by OIC;Stacking Trays by OIC
2306;Customer_ID;NR-18550;NR-18550
2526;Ship_Mode;Same Day;?
2524;Sub-Category;Paper;Paper
1876;Product_Name;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue
422;Ship_Mode;First Class;?
1497;Sub-Category;Binders;Binders
207;Region;East;West
254;Ship_Mode;Standard Class;?
1559;Customer_ID;GH-14425;GH-14425
2486;Product_ID;OFF-EN-10000056;?
3754;State;Washington;?
3283;Product_Name;Recycled Eldon Regeneration Jumbo File;Recycled Eldon Regeneration Jumbo File
1513;Customer_ID;SM-20320;SM-20320
2582;City;Columbus;?
2482;Customer_ID;LD-17005;LD-17005
3476;State;New York;?
3673;Region;East;East
4125;Region;Central;?
1707;Ship_Mode;Second Class;?
2246;Customer_ID;GW-14605;GW-14605
4002;Customer_ID;SJ-20215;SJ-20215
2701;State;Arizona;?
445;Customer_Name;Barry Pond;?
3756;Sub-Category;Labels;Labels
3346;Region;Central;Central
1669;City;Chesapeake;?
1053;Product_ID;FUR-FU-10002088;?
2304;Sub-Category;Paper;?
2826;Ship_Mode;First Class;?
2020;Ship_Mode;Standard Class;?
130;Product_Name;Lifetime Advantage Folding Chairs 4/Carton;Lifetime Advantage Folding Chairs 4/Carton
3914;State;New York;New York
3131;Product_ID;FUR-TA-10002356;?
1516;Segment;Home Office;Home Office
877;City;Laredo;?
4285;Product_Name;Xerox 230;?
1289;Sub-Category;Supplies;?
3141;City;San Diego;?
3176;Segment;Corporate;?
1550;State;Illinois;?
2805;Segment;Corporate;Corporate
2580;Region;East;East
3451;Customer_ID;CS-12250;CS-12250
2973;Sub-Category;Phones;?
798;Region;East;Central
1686;Sales;120.78;82.4
3913;Customer_Name;Candace McMahon;Candace McMahon
3383;Customer_Name;Cynthia Voltz;Cynthia Voltz
