riga;nome attributo;valore da imputare;valore imputato
268;State;Illinois;Illinois
3102;Customer_Name;Lindsay Shagiari;Lindsay Shagiari
721;Ship_Mode;Second Class;Second Class
91;Customer_ID;GB-14575;GB-14575
181;Segment;Consumer;Consumer
3861;Sales;14.35;?
2399;Ship_Mode;Standard Class;?
4473;Sub-Category;Tables;Tables
2636;City;Dallas;?
1435;Ship_Mode;Standard Class;?
2183;Customer_ID;BF-11215;?
1292;City;Chicago;?
23;Customer_Name;Jim Epp;Jim Epp
3510;Segment;Consumer;Consumer
1655;Sub-Category;Chairs;Chairs
1;Segment;Home Office;Home Office
3795;City;Oceanside;?
2130;State;Texas;Texas
783;Ship_Mode;Standard Class;Standard Class
3488;Ship_Mode;Standard Class;?
2016;Segment;Corporate;Corporate
262;Sub-Category;Furnishings;Furnishings
3786;Segment;Consumer;Consumer
174;Product_Name;GBC Linen Binding Covers;?
1559;Sales;19.92;?
1020;Region;South;South
2231;Product_ID;FUR-FU-10004093;?
2115;City;Houston;?
79;Product_Name;IBM Multi-Purpose Copy Paper 8 1/2 x 11 Case;IBM Multi-Purpose Copy Paper 8 1/2 x 11 Case
1489;Product_ID;FUR-CH-10002335;?
1460;Product_Name;Rogers Deluxe File Chest;?
3935;Product_ID;FUR-FU-10004586;?
3476;Sub-Category;Accessories;Accessories
3316;Sub-Category;Chairs;Chairs
3359;Customer_ID;DK-13150;DK-13150
2911;City;Los Angeles;?
617;Region;Central;Central
1187;Customer_ID;JL-15835;JL-15835
3812;Product_Name;Avery Trapezoid Ring Binder 3 Capacity Black 1040 sheets;?
2190;Customer_Name;Ben Ferrer;Ben Ferrer
729;City;Los Angeles;?
3471;Customer_Name;Andy Reiter;Andy Reiter
502;Region;East;East
3653;Customer_ID;TB-21055;TB-21055
3417;Product_Name;Penpower WorldCard Pro Card Scanner;?
885;Ship_Mode;Standard Class;?
268;Customer_ID;BS-11665;BS-11665
4382;Customer_Name;Cari Sayre;Cari Sayre
1454;State;Pennsylvania;Pennsylvania
4349;Product_ID;OFF-BI-10004828;?
335;Customer_ID;AC-10450;?
831;Sub-Category;Chairs;?
3425;Region;West;West
719;Sub-Category;Paper;Paper
1260;Sub-Category;Binders;Binders
2000;Sub-Category;Paper;?
1932;State;Washington;?
4266;Region;West;West
1833;Customer_ID;NG-18430;NG-18430
746;Customer_Name;Giulietta Baptist;Giulietta Baptist
3556;Customer_Name;Valerie Mitchum;Valerie Mitchum
1015;State;California;California
1482;Segment;Consumer;Consumer
1907;State;Colorado;Colorado
299;Segment;Corporate;Corporate
