riga;nome attributo;valore da imputare;valore imputato
2923;Segment;Corporate;?
4316;Product_ID;OFF-ST-10000585;OFF-PA-10002005
3254;Sales;30.56;4007.84
366;Region;East;East
1543;Product_Name;KI Adjustable-Height Table;?
4045;Product_ID;OFF-AP-10001303;OFF-PA-10004971
2592;Ship_Mode;Standard Class;First Class
1878;State;Pennsylvania;?
986;Region;West;?
2268;Product_Name;Boston 16801 Nautilus Battery Pencil Sharpener;?
1435;Sales;19.05;665.88
2679;Sales;46.76;5199.96
2456;City;Bakersfield;Inglewood
1288;Segment;Consumer;Consumer
3416;City;Lakeville;?
628;State;New York;?
2014;Region;Central;?
537;State;Kentucky;?
2872;Sales;7.56;?
823;Customer_Name;Henry MacAllister;?
484;Sales;34.24;1441.3
1959;Segment;Consumer;?
2759;Segment;Home Office;Consumer
1434;City;San Gabriel;Bellevue
722;Customer_ID;MV-17485;SS-20875
1563;State;Colorado;?
3028;Region;West;West
2060;Ship_Mode;First Class;?
4316;Product_Name;Economy Rollaway Files;?
2386;Sub-Category;Paper;?
4247;City;Tampa;?
424;Segment;Consumer;?
3521;Sales;1006.06;1295.84
434;Customer_Name;Mick Crebagga;?
4126;Customer_ID;CT-11995;VM-21685
2054;Region;Central;Central
3298;Customer_ID;MM-18280;TB-21625
3118;Sub-Category;Binders;?
3045;Sales;1439.97;?
43;Sub-Category;Appliances;?
219;Sales;47.62;1801.63
3458;Product_ID;TEC-AC-10000521;TEC-AC-10003433
739;Region;East;?
2573;Sales;66.11;?
1296;Customer_Name;Tom Ashbrook;?
2370;City;San Diego;Temecula
2440;Sub-Category;Tables;?
1266;Product_Name;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;?
3330;Ship_Mode;Standard Class;?
3008;Region;East;?
3123;Ship_Mode;First Class;Same Day
3919;City;New York City;New Rochelle
274;Customer_Name;Sean Braxton;?
964;Segment;Home Office;Consumer
1975;City;Providence;Warwick
4142;Ship_Mode;Second Class;Standard Class
3208;State;California;?
4208;Ship_Mode;Standard Class;Same Day
903;Customer_ID;RB-19645;BD-11320
1300;Segment;Consumer;Consumer
2903;Product_ID;OFF-AR-10003087;OFF-AR-10000380
1824;Customer_ID;BG-11695;SS-20875
4434;Ship_Mode;Standard Class;Second Class
3192;State;New York;?
276;Segment;Consumer;?
4190;Sub-Category;Appliances;?
236;Ship_Mode;Second Class;Second Class
431;Region;South;?
1236;Ship_Mode;Standard Class;Second Class
507;Region;South;West
4228;Product_Name;Wilson Jones Leather-Like Binders with DublLock Round Rings;?
2891;Product_Name;Xerox 230;?
1367;State;Ohio;?
134;City;Ormond Beach;Plantation
1938;City;Seattle;?
595;Customer_Name;Kunst Miller;?
3343;Product_Name;Xerox 1972;?
193;State;Illinois;?
1653;Product_Name;Wirebound Message Books Four 2 3/4 x 5 Forms per Page 600 Sets per Book;?
2382;City;Houston;Round Rock
4218;Ship_Mode;Second Class;?
2713;Customer_Name;Ross Baird;Maureen Gnade
4073;Product_ID;OFF-ST-10002974;OFF-FA-10000735
3238;Ship_Mode;Same Day;?
2150;Sales;47.04;849.95
3254;City;Dallas;San Marcos
2571;Sub-Category;Accessories;?
3650;Region;Central;?
294;Customer_ID;EH-13945;BD-11320
1251;Region;East;South
1316;Product_ID;TEC-PH-10001299;TEC-PH-10001299
201;Product_Name;Stur-D-Stor Shelving Vertical 5-Shelf: 72H x 36W x 18 1/2D;?
1638;Segment;Consumer;?
2328;City;Philadelphia;?
511;Customer_ID;DB-13405;FA-14230
4283;Ship_Mode;Standard Class;First Class
3593;State;California;?
456;Customer_ID;CP-12340;TS-21505
1203;Sales;35.17;356.85
2681;Sub-Category;Chairs;?
2563;Customer_Name;Maris LaWare;?
1220;Ship_Mode;Second Class;First Class
1561;Segment;Consumer;?
4085;City;Minneapolis;?
369;Customer_ID;RL-19615;SS-20875
4346;Sub-Category;Storage;Supplies
619;Sub-Category;Fasteners;?
2052;Sales;32.67;1913.4
3770;Sales;22.29;?
278;State;Delaware;District of Columbia
2654;Region;Central;?
1544;Product_ID;OFF-PA-10004022;OFF-ST-10000736
2437;City;Cranston;Perth Amboy
3732;Product_Name;Avery Arch Ring Binders;?
4084;Customer_ID;HE-14800;BD-11320
2737;Product_ID;OFF-ST-10001809;OFF-ST-10000736
478;State;Texas;?
493;City;Charlotte;?
2678;Product_Name;SanDisk Cruzer 16 GB USB Flash Drive;?
3166;Product_Name;Cardinal HOLDit! Binder Insert StripsExtra Strips;?
397;Customer_ID;AA-10375;BD-11320
1794;Ship_Mode;Standard Class;First Class
320;Sub-Category;Binders;?
3897;Region;East;Central
2108;Customer_ID;NP-18325;SS-20875
3279;State;District of Columbia;?
3292;Sub-Category;Paper;?
2509;Sales;19.52;831.94
1357;Sales;9.25;?
4460;Segment;Consumer;?
4006;Ship_Mode;First Class;?
1246;Product_Name;ClearOne CHATAttach 160 - speaker phone;Berol Giant Pencil Sharpener
4090;Sub-Category;Paper;?
249;State;Pennsylvania;?
4220;Customer_ID;KC-16540;ML-17395
3467;Product_Name;Serrated Blade or Curved Handle Hand Letter Openers;?
3344;Region;West;?
23;Sub-Category;Art;?
98;Region;East;Central
2101;State;Texas;?
3231;Customer_ID;RD-19930;SS-20875
2942;Sub-Category;Binders;?
2506;Ship_Mode;Standard Class;Same Day
1546;Product_ID;OFF-LA-10003923;OFF-EN-10000461
2110;Product_Name;Geographics Note Cards Blank White 8 1/2 x 11;?
1592;City;Newark;?
3242;State;Kentucky;?
1788;Customer_Name;Brooke Gillingham;?
4164;Product_Name;Xerox 1898;?
2384;Product_Name;Xerox 2;?
1084;Customer_ID;FH-14365;SS-20875
1307;City;Mobile;?
2054;Sub-Category;Bookcases;?
3706;Customer_ID;CC-12145;EB-13840
1684;Sub-Category;Storage;?
2264;Customer_ID;KD-16495;SS-20875
4274;Sales;41.96;?
3282;City;Akron;?
1194;Customer_ID;TS-21370;SS-20875
1174;Product_Name;ACCOHIDE 3-Ring Binder Blue 1;SAFCO Folding Chair Trolley
1171;Ship_Mode;Standard Class;Second Class
1478;Customer_ID;BT-11680;AB-10165
3616;Product_ID;OFF-AR-10003338;OFF-AR-10003338
4140;Region;South;South
1816;Segment;Home Office;Consumer
737;Product_Name;Avery 508;?
450;Product_Name;Avery Trapezoid Extra Heavy Duty 4 Binders;?
3427;Product_ID;TEC-PH-10004536;OFF-BI-10002194
4170;Sub-Category;Furnishings;?
1034;City;Philadelphia;Hoover
2750;Segment;Consumer;?
2847;Customer_ID;TS-21370;TS-21370
1461;Segment;Home Office;Consumer
1086;Product_ID;OFF-AP-10001563;FUR-FU-10004188
975;Sub-Category;Envelopes;?
3873;Sales;44.82;221.92
1810;Product_ID;TEC-PH-10002185;OFF-PA-10004971
2023;City;Columbus;Marietta
1603;Product_Name;Linden 10 Round Wall Clock Black;?
2982;City;New York City;Buffalo
899;Customer_Name;Helen Andreada;?
3791;Customer_Name;Brian Derr;?
2276;Customer_ID;RD-19585;BD-11320
3321;State;Texas;?
1342;Ship_Mode;Standard Class;First Class
2771;Region;East;?
3043;Sales;106.32;?
4289;Product_Name;Avery 488;?
1668;Segment;Home Office;Consumer
3409;Product_Name;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;?
663;Customer_Name;Brenda Bowman;?
2728;Ship_Mode;Standard Class;?
2130;Product_ID;OFF-BI-10000050;OFF-PA-10004971
4231;Segment;Home Office;?
4117;Region;West;?
2246;Product_Name;WD My Passport Ultra 2TB Portable External Hard Drive;Recycled Eldon Regeneration Jumbo File
2981;Product_ID;OFF-AR-10003631;OFF-ST-10000736
3572;Sales;56.7;?
2240;Product_ID;TEC-PH-10002200;TEC-PH-10001299
2858;Sales;761.54;?
741;Region;East;East
1964;Segment;Consumer;Consumer
1299;Customer_Name;Kristina Nunn;?
1929;State;California;?
1121;Sub-Category;Bookcases;?
3578;City;New York City;?
696;State;Virginia;?
4418;City;East Point;?
3164;State;California;?
2421;Sub-Category;Fasteners;?
1297;Region;West;?
3320;Customer_ID;IM-15070;?
61;Customer_ID;TS-21160;CH-12070
1152;Segment;Corporate;Corporate
3757;Sub-Category;Binders;?
3043;Segment;Consumer;Consumer
3200;City;New York City;?
2057;Region;West;South
3829;Product_Name;Jabra SPEAK 410;Message Book Phone Wirebound Standard Line Memo 2 3/4 X 5
1696;Segment;Corporate;Consumer
234;Sales;146.73;13999.96
1468;Region;East;?
2058;Sales;95.98;415.87
3397;Product_ID;FUR-FU-10000175;OFF-BI-10003305
3727;Customer_ID;PO-18865;SS-20875
1961;Product_ID;TEC-AC-10001267;FUR-FU-10000010
3499;Customer_Name;Anna Chung;?
2307;City;Nashville;Georgetown
467;State;California;?
2437;Product_Name;Lumber Crayons;?
2394;Product_ID;OFF-AR-10000658;OFF-PA-10004971
902;Region;West;?
1228;Product_Name;Xerox 206;?
1973;Segment;Consumer;Consumer
3913;Ship_Mode;Second Class;?
3266;Customer_Name;Thea Hudgings;?
1343;Region;West;Central
4333;Sub-Category;Storage;Envelopes
3384;Sales;145.74;1676.88
2863;Sales;17.46;1242.9
744;Ship_Mode;Standard Class;Second Class
2355;Sales;16.06;2799.96
2586;Customer_Name;Paul Prost;?
1207;State;Delaware;?
144;Sub-Category;Binders;?
3677;Customer_ID;BT-11305;LF-17185
1511;Sub-Category;Binders;?
1474;Product_ID;OFF-PA-10002160;OFF-PA-10004971
2838;Customer_Name;Sheri Gordon;?
2421;Product_ID;OFF-FA-10004854;OFF-EN-10003845
2311;City;Las Cruces;Carlsbad
2157;Customer_Name;Bradley Talbott;?
2134;Sub-Category;Paper;?
1632;Customer_Name;Eugene Moren;?
4228;Product_ID;OFF-BI-10003291;OFF-PA-10004971
1492;Sales;11.56;8749.95
2369;Sub-Category;Binders;?
2825;Product_ID;OFF-PA-10004996;OFF-PA-10004971
1553;Region;Central;?
3854;Region;West;South
2205;Customer_Name;Thomas Seio;?
2573;Product_Name;Deflect-o EconoMat Studded No Bevel Mat for Low Pile Carpeting;Longer-Life Soft White Bulbs
2834;Sales;60.12;826.62
2267;City;Hamilton;Parma
185;Region;South;South
378;Sales;17.57;370.14
1038;City;Richmond;?
3091;Product_ID;OFF-ST-10001321;OFF-ST-10003208
2146;Product_Name;Jensen SMPS-640 - speaker phone;Hewlett-Packard 300S Scientific Calculator
3414;Product_ID;FUR-FU-10003623;OFF-ST-10003327
486;Sales;11.34;1295.84
1120;Ship_Mode;First Class;First Class
2998;City;Louisville;?
4464;Customer_Name;Noel Staavos;?
3844;Customer_Name;Damala Kotsonis;?
3957;Region;East;Central
676;Ship_Mode;Standard Class;Second Class
3839;Sales;89.97;756.8
3046;Segment;Corporate;?
3014;Ship_Mode;First Class;Standard Class
1416;Sub-Category;Chairs;?
4148;Region;West;?
3475;Customer_ID;KW-16435;TB-21625
2598;State;Oklahoma;?
4221;Sub-Category;Binders;?
3149;Product_Name;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;?
177;State;Georgia;?
1493;Customer_ID;BN-11470;SS-20875
165;Segment;Consumer;Consumer
2447;Customer_Name;Susan Vittorini;?
2800;Sales;55.99;?
3412;Product_ID;OFF-BI-10001359;OFF-BI-10003650
3100;Customer_Name;Lauren Leatherbury;?
413;Segment;Consumer;Consumer
4168;Customer_Name;Bill Stewart;?
1641;Customer_Name;Adrian Barton;?
1234;Sub-Category;Fasteners;?
2238;Product_Name;Advantus Rolling Storage Box;?
737;Customer_Name;Karen Seio;?
3700;Customer_ID;AM-10360;BM-11575
3903;Sub-Category;Chairs;?
4249;Region;West;South
1299;Sub-Category;Envelopes;?
830;Ship_Mode;Standard Class;First Class
2491;Ship_Mode;Standard Class;?
3259;Product_Name;Gear Head AU3700S Headset;?
4122;Segment;Corporate;?
1856;Sub-Category;Binders;?
2291;Customer_Name;Stewart Visinsky;?
1262;Customer_Name;Frank Preis;?
3884;Product_Name;Premium Transparent Presentation Covers No Pattern/Clear 8 1/2 x 11;?
397;Ship_Mode;Standard Class;First Class
3363;Segment;Consumer;Consumer
2951;City;Houston;?
4424;Customer_ID;ND-18370;JM-15655
2763;Ship_Mode;Standard Class;Same Day
3042;State;Maryland;?
2042;Ship_Mode;Second Class;Second Class
2671;Ship_Mode;Standard Class;?
2647;Region;East;?
1421;Product_Name;Avery Hi-Liter GlideStik Fluorescent Highlighter Yellow Ink;Blackstonian Pencils
3027;City;Seattle;?
3223;State;California;?
1389;Product_ID;OFF-AR-10004582;OFF-PA-10004971
821;Product_ID;OFF-AR-10004078;OFF-AR-10001683
3310;Ship_Mode;Standard Class;?
656;Customer_Name;Peter Bhler;?
1593;Customer_Name;Justin Deggeller;?
2273;Region;East;South
2699;Customer_ID;JS-16030;NC-18415
1211;Customer_Name;Adam Bellavance;?
2738;Product_ID;TEC-AC-10000397;OFF-PA-10002005
3893;Product_Name;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;?
897;Sales;12.96;902.71
4276;Segment;Consumer;Consumer
1604;Product_ID;OFF-PA-10000477;OFF-ST-10000736
2039;Customer_Name;Alex Russell;?
1524;Sub-Category;Paper;?
599;Customer_Name;Arianne Irving;?
630;Sales;18.43;1242.9
470;State;Kentucky;?
2898;State;California;?
2577;Customer_Name;Erin Ashbrook;?
4492;Product_ID;OFF-BI-10003676;OFF-BI-10000088
4391;Customer_ID;KL-16555;BT-11680
903;Product_ID;OFF-BI-10002799;OFF-ST-10000736
3463;Sub-Category;Furnishings;?
1507;Sub-Category;Paper;?
3524;Region;East;?
1170;Product_Name;Cameo Buff Policy Envelopes;?
3656;Ship_Mode;First Class;?
4252;State;New York;?
2915;Ship_Mode;Standard Class;?
3227;Product_ID;OFF-AP-10002945;OFF-ST-10002756
2572;Ship_Mode;Second Class;?
2053;Sub-Category;Storage;?
2334;Region;East;?
2650;Sub-Category;Phones;?
792;Region;West;?
2458;State;Texas;?
1201;State;Pennsylvania;?
4294;Customer_Name;Tim Brockman;?
2898;Customer_ID;BD-11320;SS-20875
1718;City;Franklin;Nashville
3323;Customer_ID;CK-12205;SS-20875
3749;Ship_Mode;First Class;?
2362;Segment;Corporate;Corporate
710;Customer_ID;JA-15970;SS-20875
389;City;Quincy;Lowell
3325;Sales;49.65;2054.27
1584;Ship_Mode;Standard Class;First Class
2921;Sub-Category;Art;?
2311;Customer_ID;JE-15715;JF-15415
3428;Customer_Name;Christine Kargatis;?
2083;City;Edinburg;?
1572;State;Georgia;?
3578;Product_ID;OFF-PA-10002377;OFF-PA-10004971
1503;Segment;Consumer;?
2168;Customer_ID;DB-13210;MG-18205
2769;Product_Name;Lifetime Advantage Folding Chairs 4/Carton;?
4252;Ship_Mode;Standard Class;?
106;Ship_Mode;First Class;First Class
1101;Sales;334.77;?
3446;Customer_ID;BF-11170;CR-12625
1899;Sub-Category;Binders;?
2769;Customer_ID;JE-15610;BD-11320
354;Sub-Category;Appliances;?
2597;Ship_Mode;Second Class;?
2562;Sub-Category;Furnishings;?
796;Ship_Mode;Standard Class;Second Class
2626;Sales;217.58;2357.49
395;Sales;59.97;2973.32
4236;Product_ID;OFF-PA-10003309;OFF-PA-10002005
3285;City;Redmond;?
142;Product_ID;FUR-CH-10003774;OFF-PA-10004971
4078;Product_ID;OFF-ST-10002485;OFF-ST-10000060
379;Sub-Category;Paper;?
1486;Ship_Mode;First Class;Second Class
1625;State;Iowa;?
1179;Region;East;South
1664;Product_Name;Maxell 4.7GB DVD-R 5/Pack;?
4423;Customer_ID;SA-20830;TB-21625
3756;Customer_ID;SW-20455;LC-16870
3848;Product_Name;Polycom VVX 310 VoIP phone;Boston 16801 Nautilus Battery Pencil Sharpener
3218;Customer_Name;Sean O'Donnell;?
3633;Sales;30.58;?
3655;Segment;Consumer;?
2952;Segment;Corporate;?
4287;Ship_Mode;Second Class;?
652;Ship_Mode;Standard Class;First Class
240;Customer_Name;Ben Peterman;Aaron Smayling
3944;State;California;?
2265;Sub-Category;Appliances;?
3183;Customer_ID;AD-10180;EC-14050
1264;Segment;Corporate;Consumer
2912;Customer_Name;Susan Vittorini;?
401;Segment;Corporate;?
348;City;Florence;Summerville
1048;Product_Name;Okidata C331dn Printer;?
635;Customer_Name;Katrina Edelman;?
3291;City;Wilmington;?
3381;Ship_Mode;Standard Class;Standard Class
3924;City;Phoenix;Yuma
1592;Sub-Category;Paper;?
3794;Segment;Corporate;?
392;Sales;4.54;13999.96
548;Segment;Corporate;?
1297;Product_ID;OFF-PA-10004971;OFF-ST-10000736
3536;Customer_ID;JG-15115;MG-18205
3868;Customer_ID;AY-10555;SC-20260
534;Region;West;South
1584;Customer_ID;RK-19300;BD-11320
4049;Ship_Mode;First Class;Standard Class
4282;Product_ID;FUR-FU-10002960;OFF-PA-10002666
3122;Region;South;?
82;Ship_Mode;Second Class;Standard Class
1341;Customer_Name;Daniel Lacy;?
783;Region;South;?
1897;State;Florida;?
2755;Ship_Mode;Standard Class;First Class
1256;City;Lancaster;?
2368;Sub-Category;Tables;?
3397;Region;South;?
4096;Sub-Category;Binders;?
1029;Segment;Consumer;Consumer
2215;Sales;274.77;?
2947;Sales;599.29;5199.96
2218;Ship_Mode;Standard Class;Same Day
2495;Segment;Corporate;?
3804;Sub-Category;Phones;?
3563;State;California;?
2314;Customer_Name;Yoseph Carroll;?
1729;Ship_Mode;First Class;First Class
1672;Ship_Mode;Standard Class;Standard Class
1093;Sales;340.14;?
1247;Ship_Mode;Standard Class;First Class
4248;Customer_Name;Denny Joy;?
