riga;nome attributo;valore da imputare;valore imputato
286;Segment;Consumer;Consumer
563;Customer_Name;Joseph Holt;Joseph Holt
3465;Sales;15.48;?
1647;State;Tennessee;?
2301;Region;West;West
1390;Segment;Corporate;Corporate
241;Region;West;West
3421;Customer_Name;Erin Ashbrook;Erin Ashbrook
1106;State;Pennsylvania;Pennsylvania
2263;Region;West;West
365;Segment;Corporate;Corporate
903;Product_Name;SlimView Poly Binder 3/8;?
3349;Product_ID;FUR-FU-10000629;?
1366;Product_Name;Tenex Carpeted Granite-Look or Clear Contemporary Contour Shape Chair Mats;?
710;Product_ID;FUR-TA-10002356;?
898;City;Franklin;?
3322;Product_Name;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;?
2368;Sub-Category;Tables;Tables
439;Sales;99.6;?
3296;Product_ID;OFF-PA-10002606;?
3772;Sales;796.42;?
2630;Product_ID;TEC-AC-10004975;?
4008;Customer_ID;NM-18445;?
2585;Product_Name;Deflect-o EconoMat Studded No Bevel Mat for Low Pile Carpeting;?
2348;Customer_Name;Brian Moss;Brian Moss
3731;Ship_Mode;Standard Class;?
877;Customer_ID;HA-14920;HA-14920
1800;Sales;4.46;?
2024;Product_Name;X-Rack File for Hanging Folders;X-Rack File for Hanging Folders
2179;Product_ID;FUR-FU-10002364;?
3078;Customer_Name;Guy Armstrong;Guy Armstrong
4044;Sales;44.78;?
2832;Sales;8.84;?
2649;Product_Name;KeyTronic KT800P2 - Keyboard - Black;?
2643;State;Georgia;?
2463;Product_Name;Round Ring Binders;?
1108;Region;East;East
1939;City;San Francisco;?
876;Ship_Mode;Second Class;?
624;Product_ID;FUR-CH-10003298;?
495;Ship_Mode;Standard Class;?
157;Sales;40.44;?
1706;Sub-Category;Binders;?
3838;Customer_ID;BM-11140;BM-11140
4015;Ship_Mode;Standard Class;?
1447;Product_Name;Wilson Jones data.warehouse D-Ring Binders with DublLock;?
750;Segment;Consumer;Consumer
4386;Product_ID;OFF-AP-10003971;?
4195;Product_ID;OFF-FA-10004854;?
2068;Segment;Home Office;Home Office
1851;Customer_Name;Thomas Seio;Thomas Seio
1810;Product_ID;TEC-PH-10002185;?
1747;Ship_Mode;Same Day;?
3131;Segment;Home Office;Home Office
2598;Customer_Name;Tom Boeckenhauer;Tom Boeckenhauer
802;Product_Name;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;?
4265;Product_Name;Neat Ideas Personal Hanging Folder Files Black;?
951;Product_Name;Logitech Trackman Marble Mouse;?
4081;Product_Name;Xerox 1941;?
1824;Sub-Category;Envelopes;Envelopes
4391;Ship_Mode;First Class;?
1664;Product_Name;Maxell 4.7GB DVD-R 5/Pack;?
4088;Customer_ID;JR-16210;?
1922;Ship_Mode;Standard Class;?
1402;Customer_ID;EH-13945;EH-13945
3999;City;Tulsa;?
3969;Sales;32.56;?
2843;Sales;127.98;?
4204;Sales;122.71;?
2875;Region;East;East
3111;Segment;Corporate;Corporate
3570;Sales;19.61;?
3930;Product_Name;Fashion Color Clasp Envelopes;?
1320;Product_Name;Staples;?
2116;Sales;6.56;?
4389;Customer_Name;Adam Shillingsburg;Adam Shillingsburg
3676;Customer_ID;DB-13210;DB-13210
4371;City;Raleigh;?
993;Region;East;East
2623;Customer_Name;Sean O'Donnell;Sean O'Donnell
4469;Sub-Category;Furnishings;Furnishings
3697;State;Texas;Texas
3401;Customer_ID;SP-20920;SP-20920
1578;Ship_Mode;Standard Class;?
4218;Ship_Mode;Second Class;?
722;Product_Name;Avery File Folder Labels;?
900;Sales;14.94;?
1775;Product_ID;TEC-AC-10003280;?
502;Product_Name;Nu-Dell Executive Frame;?
2284;Product_ID;FUR-BO-10004834;?
3213;Ship_Mode;Standard Class;?
4136;Segment;Corporate;Corporate
3372;Product_Name;Newell 327;Newell 327
1347;State;Utah;Utah
1168;Customer_ID;AH-10120;AH-10120
4142;State;Connecticut;?
3235;Sub-Category;Phones;Phones
1131;City;Newark;?
2122;Customer_ID;HL-15040;HL-15040
2736;Sales;4.16;?
301;Customer_Name;Shahid Shariari;Shahid Shariari
3120;Segment;Home Office;Home Office
1474;Segment;Consumer;Consumer
2210;Sales;7.98;?
1790;Product_ID;OFF-AP-10004980;?
1287;Customer_ID;EM-13960;?
2965;Product_Name;Belkin 19 Vented Equipment Shelf Black;?
421;State;Pennsylvania;?
514;City;Smyrna;?
3325;Product_Name;Peel-Off China Markers;Peel-Off China Markers
771;Sub-Category;Art;Art
1187;Customer_ID;JL-15835;JL-15835
2737;City;Los Angeles;?
1556;Sales;62.38;?
1131;Customer_Name;George Bell;George Bell
4318;Customer_Name;David Smith;David Smith
2931;Sub-Category;Phones;?
2993;Product_Name;Xerox 1893;?
1560;Region;West;West
3711;Product_ID;TEC-PH-10001299;?
552;State;California;California
3900;State;Texas;?
4229;State;Washington;?
2637;Segment;Consumer;Consumer
3801;Sub-Category;Furnishings;Furnishings
3292;Sub-Category;Paper;Paper
428;Product_Name;Balt Solid Wood Rectangular Table;?
1949;Sub-Category;Phones;Phones
3242;Sales;13.76;?
2519;Region;West;West
3774;Segment;Consumer;Consumer
1230;Segment;Consumer;Consumer
3637;Sales;8.82;?
1459;Ship_Mode;Standard Class;?
2183;Customer_Name;Benjamin Farhat;Benjamin Farhat
1399;Customer_ID;SF-20965;SF-20965
2384;City;Fayetteville;?
4181;Ship_Mode;Standard Class;?
2915;Region;South;?
1630;Sub-Category;Phones;?
4160;City;Wheeling;?
251;Customer_ID;JB-15400;JB-15400
3807;Ship_Mode;Standard Class;?
2474;Segment;Consumer;Consumer
4321;Segment;Consumer;Consumer
1815;Segment;Corporate;Corporate
2137;Region;South;South
2758;Product_Name;Safco Chair Connectors 6/Carton;?
661;Customer_Name;Ruben Dartt;Ruben Dartt
1787;City;San Francisco;?
2758;Product_ID;FUR-CH-10001797;?
4062;City;Lakewood;?
1256;Product_ID;TEC-MA-10000418;?
3518;Customer_Name;Lauren Leatherbury;Lauren Leatherbury
2670;Product_Name;4009 Highlighters by Sanford;?
3571;Product_Name;DAX Executive Solid Wood Document Frame Desktop or Hang Mahogany 5 x 7;?
1412;Ship_Mode;Second Class;?
1814;State;Maryland;?
1384;Product_ID;OFF-EN-10001539;?
721;Sales;9.82;?
1072;City;Aurora;?
464;City;Columbus;?
1904;Product_ID;OFF-ST-10004337;?
1954;Product_ID;TEC-PH-10003171;?
2478;Region;West;West
3753;Sales;43.6;?
3615;Customer_ID;GA-14725;GA-14725
1541;State;Pennsylvania;Pennsylvania
3935;Sales;13.28;?
3109;Region;Central;Central
1391;Region;West;West
2489;Region;West;West
2729;Ship_Mode;Standard Class;?
154;Ship_Mode;Second Class;?
1339;Sub-Category;Binders;Binders
2362;Product_Name;Acco Flexible ACCOHIDE Square Ring Data Binder Dark Blue 11 1/2 X 14 7/8;?
1114;Customer_Name;Harold Ryan;Harold Ryan
2772;Customer_ID;IL-15100;IL-15100
3311;Ship_Mode;Standard Class;?
2464;Segment;Corporate;Corporate
2360;Customer_Name;Nathan Gelder;Nathan Gelder
1679;State;Illinois;Illinois
2480;Region;West;West
3763;Customer_ID;DL-13495;DL-13495
2595;Ship_Mode;Standard Class;?
1474;State;Missouri;Missouri
3936;Sub-Category;Labels;Labels
4044;Region;West;West
2873;Sub-Category;Paper;Paper
449;State;New Jersey;?
4184;Ship_Mode;Standard Class;?
2221;Region;Central;Central
197;Sub-Category;Accessories;Accessories
1000;Segment;Corporate;Corporate
3182;Product_Name;Motorola L804;?
1675;Customer_Name;Lena Cacioppo;Lena Cacioppo
4172;State;Colorado;?
4065;City;Rochester;?
1006;Customer_ID;NZ-18565;NZ-18565
3534;Product_ID;FUR-FU-10001617;?
421;City;Philadelphia;?
3310;City;New York City;?
1525;Customer_ID;PN-18775;PN-18775
1152;Sub-Category;Furnishings;Furnishings
2293;City;Charlotte;?
317;Customer_Name;Eugene Moren;Eugene Moren
958;Region;South;South
2124;State;Maryland;?
368;Sales;32.96;?
3293;Sales;902.71;?
4336;Customer_Name;Claudia Bergmann;Claudia Bergmann
2775;Sales;22.92;?
1007;City;San Diego;?
3163;Sub-Category;Storage;Storage
3773;State;Colorado;?
1216;City;Chicago;?
2799;State;Arizona;?
4442;Ship_Mode;First Class;?
3244;City;Seattle;?
1369;Customer_ID;CL-12700;?
172;State;New York;New York
461;Ship_Mode;Standard Class;?
4095;Customer_Name;Jas O'Carroll;Jas O'Carroll
3799;Customer_ID;SC-20725;SC-20725
1653;Customer_ID;AB-10060;AB-10060
1146;Product_Name;GE 30524EE4;GE 30524EE4
2746;Segment;Corporate;Corporate
1376;City;Sioux Falls;?
1341;Sales;204.6;?
3220;State;Pennsylvania;?
1528;State;Pennsylvania;Pennsylvania
3112;Sales;96.36;?
3979;Region;West;West
1118;Sales;37.21;?
3533;Customer_ID;RA-19945;?
4495;Ship_Mode;Second Class;?
3996;Ship_Mode;Second Class;?
380;Region;Central;Central
853;Sales;49.63;?
2932;Sales;2.41;?
4226;Product_Name;Safco Drafting Table;?
3591;Product_ID;OFF-EN-10002621;?
1069;Sales;6.56;?
261;Ship_Mode;Standard Class;?
3987;Segment;Consumer;Consumer
2366;Product_ID;OFF-ST-10002574;?
815;Sub-Category;Paper;Paper
1878;Region;East;East
1493;Product_ID;TEC-PH-10000213;?
334;Segment;Corporate;Corporate
931;Ship_Mode;Standard Class;?
4001;Sub-Category;Appliances;Appliances
4030;Sub-Category;Paper;Paper
3468;Product_ID;OFF-BI-10004001;?
1652;Product_Name;Fellowes PB200 Plastic Comb Binding Machine;Fellowes PB200 Plastic Comb Binding Machine
1440;Product_ID;OFF-BI-10003656;?
2920;Sales;357.93;?
3613;Sales;17.92;?
305;Sales;59.71;?
193;Customer_ID;GG-14650;GG-14650
579;Region;Central;Central
3315;Product_Name;OIC Colored Binder Clips Assorted Sizes;?
1764;Product_ID;OFF-BI-10003007;?
3334;Sales;62.18;?
1344;Product_Name;TOPS Carbonless Receipt Book Four 2-3/4 x 7-1/4 Money Receipts per Page;?
566;Product_Name;Westinghouse Floor Lamp with Metal Mesh Shade Black;?
3934;City;Leominster;?
2013;Product_Name;JBL Micro Wireless Portable Bluetooth Speaker;?
1180;State;Washington;Washington
3833;Ship_Mode;Standard Class;?
2953;Ship_Mode;First Class;?
1556;Segment;Consumer;Consumer
68;Ship_Mode;Second Class;?
3925;Product_ID;OFF-AR-10001374;?
520;Region;West;West
806;Region;Central;East
3719;City;Dubuque;?
1457;Region;West;West
3152;Customer_Name;Greg Guthrie;Greg Guthrie
1831;Segment;Consumer;Consumer
3269;Customer_Name;Scot Wooten;?
1141;Customer_Name;Gary Zandusky;Gary Zandusky
4221;Region;West;West
1847;City;Colorado Springs;?
2319;Customer_Name;Neoma Murray;Neoma Murray
3749;Sales;32.48;?
1718;Segment;Home Office;Home Office
2036;Customer_ID;PB-19150;PB-19150
1285;Region;East;East
3597;Segment;Consumer;Consumer
4219;State;Illinois;?
2235;Segment;Consumer;Consumer
999;Product_ID;FUR-CH-10002758;?
632;Sales;104.85;12.96
2149;State;Arizona;?
164;Product_ID;FUR-CH-10004860;?
2083;Customer_ID;NF-18385;NF-18385
3411;State;Illinois;?
466;Region;South;South
881;Customer_ID;DJ-13420;?
4095;Sales;5.84;?
2997;State;New York;New York
3910;Customer_ID;HP-14815;?
262;Customer_Name;Philip Brown;Philip Brown
1328;Segment;Consumer;Consumer
1540;Customer_ID;RD-19900;RD-19900
2572;Segment;Corporate;Corporate
4043;Product_ID;OFF-FA-10003021;?
2681;Sub-Category;Chairs;?
3060;Sub-Category;Accessories;Accessories
1568;Product_ID;FUR-BO-10003965;?
3073;Customer_Name;Jamie Kunitz;Jamie Kunitz
2432;Product_ID;OFF-FA-10002988;?
4322;Segment;Corporate;Corporate
649;City;Mentor;?
1599;Ship_Mode;Standard Class;?
1322;Sub-Category;Binders;Binders
4382;State;Washington;?
2115;Region;Central;Central
1208;Customer_ID;NP-18700;NP-18700
4025;Product_ID;OFF-BI-10000301;?
390;Customer_ID;SB-20185;SB-20185
4413;Region;West;West
758;State;California;?
