riga;nome attributo;valore da imputare;valore imputato
3850;City;Richardson;Dallas
423;Ship_Mode;Second Class;?
1717;City;New York City;?
3577;Segment;Consumer;Consumer
509;Product_ID;FUR-FU-10002116;?
2742;Region;Central;Central
432;Product_Name;Letter/Legal File Tote with Clear Snap-On Lid Black Granite;Letter/Legal File Tote with Clear Snap-On Lid Black Granite
3523;Segment;Consumer;Consumer
4446;Product_Name;Fellowes Staxonsteel Drawer Files;?
899;Sub-Category;Art;Art
405;Region;South;South
2722;State;Wisconsin;?
2180;State;Florida;?
2453;Ship_Mode;Standard Class;?
3120;Sub-Category;Art;Paper
3214;Ship_Mode;First Class;?
908;Sales;241.92;163.88
4388;Sub-Category;Storage;?
1106;Sub-Category;Binders;?
3416;Ship_Mode;Second Class;?
2780;Product_ID;OFF-AP-10002350;?
3224;Product_Name;GBC VeloBind Cover Sets;?
2180;City;Apopka;?
3534;Segment;Consumer;Corporate
3959;City;Louisville;?
369;Product_ID;TEC-MA-10003230;OFF-LA-10000240
1941;Sub-Category;Labels;?
1412;City;Pocatello;?
4074;Region;Central;Central
407;Product_ID;OFF-PA-10000241;?
2243;City;Anaheim;Los Angeles
107;Sub-Category;Furnishings;?
4140;Region;South;South
852;Sub-Category;Copiers;Copiers
1565;Region;South;South
2629;Customer_Name;Speros Goranitis;Speros Goranitis
2065;Ship_Mode;Same Day;?
1315;Sales;10.85;20.34
2146;Region;West;West
3780;Customer_Name;Roger Demir;?
2108;Ship_Mode;First Class;Standard Class
504;Sub-Category;Fasteners;Fasteners
2175;Customer_ID;PG-18820;PG-18820
2089;Customer_ID;ML-17755;ML-17755
3118;State;Oregon;?
3546;Product_Name;Xerox 1898;?
1207;Customer_Name;Steven Cartwright;?
2727;Ship_Mode;Same Day;?
4311;Customer_Name;Bart Pistole;Bart Pistole
4124;Product_ID;FUR-TA-10001771;?
2284;Sales;3083.43;?
87;City;Los Angeles;?
737;Product_Name;Avery 508;?
1186;City;Colorado Springs;?
146;Product_ID;OFF-BI-10002103;?
553;City;Riverside;?
908;City;Philadelphia;Philadelphia
1061;Customer_Name;Bill Overfelt;Bill Overfelt
1227;Customer_ID;KM-16660;KM-16660
4328;Ship_Mode;Standard Class;Same Day
2952;Customer_ID;MP-17965;?
688;Product_Name;Office Star - Contemporary Task Swivel chair with Loop Arms Charcoal;?
720;Sales;385.6;154.24
4457;Region;West;West
703;Segment;Consumer;Consumer
3093;Product_Name;Newell 319;?
1629;Region;Central;West
1218;State;Pennsylvania;?
276;Ship_Mode;Standard Class;?
1001;Sales;10.78;?
2974;Product_ID;OFF-ST-10003123;?
959;Ship_Mode;Standard Class;?
1069;Segment;Consumer;Consumer
2715;Customer_ID;SF-20200;SF-20200
407;Sales;185.88;?
1189;State;California;?
3661;Customer_ID;MK-18160;MK-18160
2807;Customer_ID;TB-21055;TB-21055
4145;Customer_Name;Amy Hunt;?
3703;Sales;14.2;?
2134;Ship_Mode;Standard Class;Second Class
4018;Customer_ID;FH-14350;FH-14350
2263;Product_ID;TEC-AC-10004595;?
3471;Customer_Name;Andy Reiter;Andy Reiter
413;Region;East;East
2525;State;Pennsylvania;?
1866;Product_Name;Easy-staple paper;Easy-staple paper
388;Ship_Mode;Second Class;?
2479;Customer_Name;Edward Hooks;Edward Hooks
2758;Customer_ID;RM-19675;RM-19675
1785;Customer_ID;SF-20065;SF-20065
485;Product_Name;Toshiba IPT2010-SD IP Telephone;?
3758;Customer_ID;MM-18055;?
4500;Sales;3991.98;?
2615;Product_ID;OFF-AR-10003056;?
3443;Region;Central;Central
2520;State;California;?
4191;Ship_Mode;Standard Class;?
