riga;nome attributo;valore da imputare;valore imputato
1570;ActorID;nm1229204;?
1803;Votes;861;?
1781;Year;1981;?
2164;Year;2015;?
2294;Film;It All Came True;It All Came True
16;Rating;4.8;?
3702;FilmID;tt0098180;?
3834;Votes;12669;?
1979;Actor;Jenifer Lewis;Jenifer Lewis
2275;ActorID;nm0001624;?
3444;Film;The Etruscan Smile;?
2077;Rating;5.5;?
1981;ActorID;nm0606487;?
2407;Year;2010;?
3903;ActorID;nm0001282;?
571;Year;2015;?
305;Rating;5.9;?
3423;Votes;6331;?
209;Rating;7.4;?
619;Actor;Rosario Dawson;Rosario Dawson
650;Votes;3560;?
1673;Film;My Favorite Wife;?
1768;Votes;247922;?
3612;Votes;11005;?
1271;Film;Frat Pack;?
1563;Votes;24578;24578
928;Film;Hunter's Blood;?
2912;Year;1951;?
2232;Film;World War Z;?
924;Film;The Brass Legend;?
986;Film;Eureka;?
530;Rating;7.0;?
3325;FilmID;tt0053622;?
210;ActorID;nm0544611;?
612;ActorID;nm0001273;?
1050;Rating;5.8;?
2031;FilmID;tt3615160;?
1717;Film;Daughter of Shanghai;Daughter of Shanghai
2142;Year;2020;?
3618;Year;2016;?
1535;Votes;8123;?
1413;Year;2015;?
2526;Rating;6.9;?
3093;Year;2004;2004
1696;Actor;Harry Hamlin;?
1424;Actor;Jennifer Connelly;Jennifer Connelly
2256;Rating;7.3;?
3061;Votes;32795;?
1009;FilmID;tt0131369;?
3302;FilmID;tt0282593;?
3765;Votes;480959;480959
385;Film;Doogal;Doogal
2439;Rating;6.1;?
349;ActorID;nm0000960;nm0000960
1859;Year;2002;?
182;Year;2005;?
2317;Votes;35459;?
2826;ActorID;nm0001416;?
3802;Rating;6.3;?
3240;Rating;4.8;?
62;Rating;6.1;?
2230;Film;Pushing Tin;Pushing Tin
934;Rating;4.4;?
2499;Votes;22441;22441
3516;Year;1996;?
2717;Film;Shit Year;?
608;Year;2017;?
3861;Rating;5.5;5.5
151;Year;1962;1962
3874;Year;2015;?
1206;Year;2003;?
2497;Film;Rennie's Landing;?
3165;Votes;4079;?
1093;FilmID;tt0407095;?
965;FilmID;tt0110632;?
3112;Actor;Olivia de Havilland;?
195;Film;Atonement;?
565;Actor;David Carradine;?
1119;ActorID;nm0026930;nm0026930
3417;Rating;3.9;?
2966;FilmID;tt3226786;?
463;Votes;14192;?
184;FilmID;tt0200720;?
3889;Votes;313;?
138;Actor;John Hoyt;?
3515;Actor;Rance Howard;?
3638;Rating;3.4;3.4
2787;Votes;224087;?
2659;Year;2014;?
1049;Year;2002;?
2370;FilmID;tt0389557;?
1793;ActorID;nm0235960;?
768;Year;1979;?
2178;Votes;411;?
625;ActorID;nm0075359;nm0075359
894;Actor;Richard Erdman;?
267;Rating;6.2;6.2
2375;Votes;7545;7545
1971;Film;Crazy People;Crazy People
2961;FilmID;tt0056930;?
2325;ActorID;nm0843100;?
832;ActorID;nm0001012;nm0001012
3820;Actor;David Harewood;?
1902;FilmID;tt0316732;?
3458;ActorID;nm0950867;?
1094;Year;2018;?
898;Votes;1243;?
199;Rating;4.1;?
3675;Film;Backwards;?
942;Year;2009;?
2850;Year;2004;?
3008;Rating;5.4;5.4
914;Actor;Jean-Claude Van Damme;Jean-Claude Van Damme
2147;Rating;5.7;?
2561;Actor;Shelby Young;?
100;FilmID;tt2379713;?
3610;Votes;136493;?
864;Year;2005;?
3038;Year;1990;?
3885;Film;Blue Dream;?
3156;Votes;1950;?
2013;FilmID;tt0304711;?
3895;Votes;247035;247035
3705;Votes;1038;?
3925;ActorID;nm0000122;?
1028;Votes;3343;?
830;Year;1984;?
3560;Actor;Michael Vartan;?
376;Rating;6.4;?
1209;Film;The Gentle Gunman;?
95;Year;2006;2006
168;Film;Catchfire;?
3686;ActorID;nm0335048;nm0335048
3906;Rating;5.6;?
2713;FilmID;tt7645122;?
1190;Actor;Christopher Atkins;Christopher Atkins
205;Year;2004;?
3510;Film;I'm Through with White Girls (The Inevitable Undoing of Jay Brooks);?
1404;Film;Kill Kill Faster Faster;?
2857;Rating;5.2;?
2995;Rating;4.0;?
2737;FilmID;tt0479275;?
1406;Rating;7.3;?
486;Actor;Samuel L. Jackson;Samuel L. Jackson
1129;FilmID;tt0046397;?
2009;Votes;587;?
1924;Rating;6.7;?
3109;ActorID;nm0842140;?
1688;Actor;Jon Cor;?
990;ActorID;nm0104114;nm0104114
1294;Film;Down and Derby;?
2956;Rating;5.7;?
1261;Votes;8437;?
2665;Actor;Maureen McCormick;?
907;FilmID;tt0073486;?
3386;Year;1985;?
2903;ActorID;nm0005420;?
2817;Year;2016;?
2876;Rating;6.6;?
1456;Actor;Maury Chaykin;Maury Chaykin
1622;Votes;22345;?
331;Year;1958;?
2703;Rating;4.9;4.9
3942;Votes;7921;7921
2815;FilmID;tt0099656;?
742;Film;Ash Wednesday;?
2713;Actor;Caitlin McGee;?
3234;Rating;6.8;?
2607;Year;2009;?
1976;FilmID;tt2342071;?
721;Rating;6.3;?
2661;Votes;198289;?
2990;ActorID;nm0671721;?
170;Year;1935;?
97;Actor;Daryl Hannah;?
1873;ActorID;nm0055549;?
1862;Actor;Stellan Skarsgard;Stellan Skarsgard
3266;Rating;6.6;?
3320;ActorID;nm0001302;?
688;ActorID;nm0000732;?
3466;Votes;22136;22136
233;ActorID;nm0004456;?
2729;Rating;6.2;?
1084;Film;Zootopia;Zootopia
3781;Votes;29955;?
908;Year;2002;?
2914;ActorID;nm1497548;?
474;Year;1993;?
3965;Votes;51879;?
1812;Actor;Robert Duvall;Robert Duvall
2686;Year;2004;?
231;Film;Love Actually;Love Actually
1962;ActorID;nm0701500;?
3268;Film;Suddenly;?
1198;Film;Crocodile Dundee II;?
1809;ActorID;nm2583829;nm2583829
1712;Film;Me and Orson Welles;Me and Orson Welles
269;Actor;Allen Covert;?
3524;Film;Steins Gate the Movie: Load Region of Deja vu;?
1744;Year;2003;?
2693;ActorID;nm7630848;?
1261;ActorID;nm0413052;?
1493;Film;Bucky Larson: Born to Be a Star;?
707;Rating;6.3;?
2383;FilmID;tt1196338;?
516;Actor;Ben Platt;?
1583;Film;Catchfire;?
838;Rating;5.9;?
3256;Actor;Ian Hart;Ian Hart
447;FilmID;tt1318001;?
776;Year;1991;?
430;Rating;5.2;?
3787;ActorID;nm0520064;?
16;Film;Tekken;?
1161;Film;Treasure Planet;Treasure Planet
126;Rating;6.1;?
2568;Actor;Romy Schneider;Romy Schneider
2543;Actor;Louisa Krause;Louisa Krause
236;Year;1993;?
3929;Rating;2.7;?
3919;Actor;Vincent Price;Vincent Price
2676;ActorID;nm0001384;?
1225;ActorID;nm0797150;?
1002;Rating;4.5;?
1829;Film;A Bronx Tale;A Bronx Tale
