?;CH-12070;?;?;Detroit;Michigan;Central;?;Phones;Panasonic KX T7736-B Digital phone;299.9
Standard Class;BS-11380;Bill Stewart;Corporate;San Francisco;California;West;OFF-ST-10000736;Storage;Carina Double Wide Media Storage Towers in Natural & Black;?
?;?;?;Consumer;Oceanside;New York;East;?;?;?;13.98
Standard Class;?;?;?;Freeport;?;?;?;?;?;?
First Class;TS-21505;?;Consumer;Concord;New Hampshire;East;?;Furnishings;Luxo Professional Combination Clamp-On Lamps;?
First Class;VM-21835;Vivian Mathis;Consumer;Boca Raton;?;?;?;Accessories;?;?
Standard Class;LD-17005;Lisa DeCherney;Consumer;?;?;?;?;?;GBC VeloBinder Manual Binding System;57.58
?;?;?;Consumer;?;Texas;?;OFF-PA-10004971;Paper;Xerox 196;4.62
Standard Class;?;?;Consumer;?;Pennsylvania;?;?;Binders;GBC Recycled Grain Textured Covers;?
?;JC-15775;John Castell;Consumer;?;?;East;?;Tables;?;138.59
?;?;Sarah Jordon;Consumer;?;?;Central;OFF-AR-10001683;Art;?;15.76
?;TB-21625;?;?;?;?;?;OFF-PA-10002751;?;Xerox 1920;?
First Class;TS-21370;?;Corporate;?;?;?;OFF-ST-10003442;Storage;?;141.4
Same Day;HG-14845;?;?;Houston;?;?;?;Paper;?;?
Standard Class;?;?;?;Charlotte;North Carolina;South;FUR-TA-10001039;Tables;KI Adjustable-Height Table;?
?;CB-12535;Claudia Bergmann;?;Camarillo;?;West;?;Bookcases;?;?
?;?;?;?;?;California;West;TEC-PH-10001299;Phones;?;?
First Class;?;?;Consumer;?;?;?;?;?;Xerox 196;?
?;?;?;Home Office;Tulsa;Oklahoma;?;OFF-BI-10003305;?;Avery Hanging File Binders;41.86
Second Class;?;Katharine Harms;?;?;New York;East;?;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;?
?;MG-17650;Matthew Grinstein;Home Office;?;?;East;FUR-FU-10002885;?;?;?
Same Day;RW-19540;Rick Wilson;?;Seattle;Washington;West;OFF-AP-10001005;?;?;314.6
First Class;JE-15610;Jim Epp;?;Lakeland;?;?;?;Art;Hunt PowerHouse Electric Pencil Sharpener Blue;?
First Class;AS-10135;Adrian Shami;?;New York City;New York;?;OFF-BI-10000404;Binders;Avery Printable Repositionable Plastic Tabs;41.28
Standard Class;FA-14230;Frank Atkinson;Corporate;Orlando;?;South;OFF-ST-10003327;?;Akro-Mils 12-Gallon Tote;?
?;?;?;Corporate;?;?;?;?;?;?;?
?;FM-14380;Fred McMath;Consumer;Lawrence;?;East;?;Labels;?;122.12
?;?;?;Consumer;Philadelphia;?;?;?;Copiers;Hewlett Packard LaserJet 3310 Copier;?
Standard Class;?;Erin Ashbrook;?;Carrollton;?;?;OFF-PA-10000809;Paper;Xerox 206;10.37
Second Class;?;Denise Monton;Corporate;Orange;?;?;OFF-BI-10000546;?;?;5.76
?;?;?;?;Louisville;?;?;?;?;KeyTronic 6101 Series - Keyboard - Black;196.75
?;?;Rick Reed;?;?;?;Central;OFF-PA-10003673;?;?;?
?;PF-19165;?;?;Sandy Springs;?;South;OFF-AR-10004344;?;Bulldog Vacuum Base Pencil Sharpener;?
?;PK-19075;Pete Kriz;Consumer;New York City;New York;East;?;Binders;Avery Metallic Poly Binders;?
Standard Class;SS-20140;?;Corporate;?;California;West;TEC-AC-10003038;?;Kingston Digital DataTraveler 16GB USB 2.0;44.75
First Class;?;Jennifer Patt;?;Dallas;Texas;?;?;Tables;?;127.78
Second Class;ND-18460;?;?;Macon;Georgia;South;?;?;Xerox 1931;38.88
?;GT-14755;?;?;Los Angeles;?;?;?;Paper;?;?
Second Class;?;?;Corporate;?;Florida;?;?;?;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue;?
?;?;?;Home Office;Columbus;?;?;?;Chairs;?;?
Standard Class;CC-12430;Chuck Clark;?;?;?;East;?;?;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;?
Standard Class;?;Susan Pistek;?;San Luis Obispo;?;?;?;?;Assorted Color Push Pins;?
?;GZ-14470;Gary Zandusky;?;Columbia;Maryland;East;?;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;?
?;ES-14080;Erin Smith;Corporate;Tempe;Arizona;?;?;Phones;?;?
?;ML-17395;?;?;San Diego;?;?;TEC-AC-10002345;Accessories;HP Standard 104 key PS/2 Keyboard;?
First Class;?;?;?;?;California;West;OFF-AP-10000828;?;?;?
Second Class;?;?;Corporate;Philadelphia;Pennsylvania;?;TEC-PH-10004667;Phones;?;728.95
Same Day;CC-12220;?;?;?;?;East;OFF-EN-10004030;Envelopes;Convenience Packs of Business Envelopes;10.86
?;NP-18685;Nora Pelletier;Home Office;Indianapolis;Indiana;?;TEC-CO-10002095;Copiers;?;999.98
First Class;?;Todd Sumrall;?;Wilmington;Delaware;East;?;Binders;Tuf-Vin Binders;221.06
Same Day;JF-15415;?;Consumer;Seattle;?;West;?;Paper;?;19.44
?;SE-20110;Sanjit Engle;?;?;?;?;OFF-ST-10000675;Storage;?;169.45
?;PF-19225;?;?;?;Washington;?;TEC-PH-10002033;Phones;Konftel 250 Conference phone - Charcoal black;?
Standard Class;MG-17890;Michael Granlund;?;?;California;West;?;?;Safco Value Mate Steel Bookcase Baked Enamel Finish on Steel Black;120.67
Standard Class;CY-12745;Craig Yedwab;Corporate;Gilbert;?;?;FUR-FU-10004306;?;Electrix Halogen Magnifier Lamp;621.76
Second Class;?;Michelle Huthwaite;?;Seattle;?;?;FUR-BO-10002213;Bookcases;?;?
?;KM-16375;?;Home Office;Salem;Virginia;South;?;?;?;251.79
Standard Class;?;?;Consumer;Los Angeles;?;?;OFF-FA-10000992;?;?;10.65
?;?;?;Home Office;?;Texas;?;OFF-BI-10001757;Binders;?;8.86
Standard Class;?;Joseph Airdo;?;?;Oregon;?;?;Machines;?;29.92
?;?;?;?;Columbus;?;?;?;Phones;Pyle PMP37LED;287.97
Standard Class;AG-10900;Arthur Gainer;?;Tucson;?;?;?;Accessories;?;?
?;TB-21250;Tim Brockman;?;?;Texas;?;TEC-AC-10003628;?;?;47.98
Standard Class;BS-11755;Bruce Stewart;Consumer;Philadelphia;?;East;?;?;?;195.1
Second Class;NL-18310;?;?;?;California;West;?;?;Nontoxic Chalk;?
?;?;Craig Carreira;?;?;?;?;?;Binders;Cardinal Hold-It CD Pocket;?
?;?;?;?;?;?;East;?;?;?;?
?;JK-15205;Jamie Kunitz;Consumer;?;Florida;South;OFF-BI-10004140;Binders;Avery Non-Stick Binders;?
?;PW-19240;?;Consumer;?;?;West;?;Bookcases;?;359.5
Second Class;?;Tracy Blumstein;?;Jackson;Michigan;Central;OFF-PA-10004675;?;?;19.05
?;JA-15970;?;Consumer;?;Arizona;West;?;Binders;?;4.75
Standard Class;?;Jay Kimmel;Consumer;?;California;West;?;Storage;Eldon Shelf Savers Cubes and Bins;?
Standard Class;?;Clay Rozendal;?;Bellevue;?;?;OFF-SU-10004782;Supplies;Elite 5 Scissors;25.35
?;LC-17140;Logan Currie;Consumer;?;?;East;?;?;?;?
First Class;JD-15895;Jonathan Doherty;Corporate;Riverside;?;?;OFF-AR-10003481;Art;?;13.12
Standard Class;?;?;?;?;Kentucky;?;OFF-EN-10003862;Envelopes;Laser & Ink Jet Business Envelopes;?
Standard Class;RW-19540;?;Corporate;?;?;West;?;?;Samsung Rugby III;?
?;?;?;?;?;?;East;TEC-PH-10003800;Phones;?;?
Standard Class;CD-11980;Carol Darley;?;Medford;?;West;?;?;?;24.78
Standard Class;?;?;?;Virginia Beach;Virginia;?;?;?;?;356.85
Second Class;?;?;?;Fort Worth;?;Central;OFF-PA-10000100;?;?;360.71
