Second Class;CH-12070;Cathy Hwang;Home Office;Detroit;Michigan;?;?;?;Panasonic KX T7736-B Digital phone;299.9
Standard Class;BS-11380;?;Corporate;San Francisco;California;?;?;Storage;?;242.94
?;DV-13465;?;Consumer;Oceanside;New York;?;TEC-AC-10002018;?;AmazonBasics 3-Button USB Wired Mouse;13.98
Standard Class;?;?;Consumer;Freeport;New York;East;?;Furnishings;Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet Computer 39 x 49;322.59
?;TS-21505;?;Consumer;Concord;New Hampshire;East;FUR-FU-10004188;Furnishings;Luxo Professional Combination Clamp-On Lamps;?
?;VM-21835;?;Consumer;Boca Raton;Florida;South;TEC-AC-10000521;?;Verbatim Slim CD and DVD Storage Cases 50/Pack;18.46
Standard Class;LD-17005;?;?;San Francisco;California;West;?;Binders;GBC VeloBinder Manual Binding System;57.58
Standard Class;SS-20875;Sung Shariari;Consumer;?;?;Central;?;Paper;?;4.62
Standard Class;CA-12775;?;?;Philadelphia;Pennsylvania;East;OFF-BI-10004230;Binders;GBC Recycled Grain Textured Covers;31.09
Second Class;?;John Castell;Consumer;Philadelphia;Pennsylvania;East;?;Tables;Bush Cubix Conference Tables Fully Assembled;138.59
Standard Class;SJ-20215;Sarah Jordon;?;?;Illinois;Central;?;?;?;?
?;?;?;Consumer;Los Angeles;California;West;OFF-PA-10002751;?;?;17.94
First Class;TS-21370;Todd Sumrall;Corporate;Los Angeles;?;?;?;Storage;Eldon Portable Mobile Manager;?
Same Day;HG-14845;?;Consumer;Houston;Texas;Central;OFF-PA-10000474;Paper;?;?
Standard Class;Dp-13240;Dean percer;Home Office;?;North Carolina;South;FUR-TA-10001039;?;?;?
Standard Class;CB-12535;Claudia Bergmann;?;Camarillo;California;West;FUR-BO-10004015;Bookcases;Bush Andora Bookcase Maple/Graphite Gray Finish;509.96
Standard Class;BD-11320;Bill Donatelli;Consumer;Woodland;California;West;TEC-PH-10001299;?;Polycom CX300 Desktop Phone USB VoIP phone;?
First Class;AB-10165;Alan Barnes;Consumer;Toledo;Ohio;East;?;Paper;Xerox 196;13.87
?;MT-18070;?;Home Office;?;Oklahoma;Central;?;Binders;Avery Hanging File Binders;41.86
Second Class;KH-16330;?;Corporate;New York City;New York;East;?;Furnishings;?;50.97
First Class;?;Matthew Grinstein;Home Office;?;Ohio;?;?;Furnishings;Magna Visual Magnetic Picture Hangers;7.71
Same Day;RW-19540;Rick Wilson;Corporate;?;Washington;?;?;Appliances;Honeywell Quietcare HEPA Air Cleaner;314.6
First Class;JE-15610;Jim Epp;Corporate;Lakeland;Florida;South;OFF-AR-10000380;?;Hunt PowerHouse Electric Pencil Sharpener Blue;60.77
First Class;AS-10135;?;Home Office;New York City;New York;East;OFF-BI-10000404;Binders;Avery Printable Repositionable Plastic Tabs;41.28
?;FA-14230;Frank Atkinson;?;Orlando;Florida;South;OFF-ST-10003327;Storage;?;?
Second Class;?;Ken Black;Corporate;Hialeah;Florida;South;?;Chairs;Hon Olson Stacker Stools;1013.83
Standard Class;FM-14380;Fred McMath;?;Lawrence;Massachusetts;East;OFF-LA-10001474;?;?;122.12
First Class;KT-16480;Kean Thornton;?;Philadelphia;Pennsylvania;East;TEC-CO-10001449;Copiers;Hewlett Packard LaserJet 3310 Copier;?
Standard Class;EA-14035;Erin Ashbrook;Corporate;?;?;?;OFF-PA-10000809;Paper;?;?
Second Class;DM-13345;Denise Monton;?;?;?;East;OFF-BI-10000546;Binders;?;5.76
First Class;?;Joel Eaton;Consumer;Louisville;Colorado;?;TEC-AC-10004114;Accessories;KeyTronic 6101 Series - Keyboard - Black;196.75
Standard Class;RR-19525;Rick Reed;?;Overland Park;Kansas;?;OFF-PA-10003673;Paper;?;13.56
Second Class;PF-19165;?;Consumer;Sandy Springs;?;South;OFF-AR-10004344;Art;Bulldog Vacuum Base Pencil Sharpener;35.97
Standard Class;PK-19075;Pete Kriz;Consumer;New York City;?;East;?;Binders;Avery Metallic Poly Binders;32.09
Standard Class;?;Saphhira Shifley;Corporate;Los Angeles;California;West;TEC-AC-10003038;?;Kingston Digital DataTraveler 16GB USB 2.0;44.75
?;JP-15460;?;?;Dallas;?;Central;FUR-TA-10003008;Tables;?;127.78
Second Class;ND-18460;Neil Ducich;Corporate;?;Georgia;South;?;Paper;Xerox 1931;?
First Class;GT-14755;?;?;Los Angeles;California;West;OFF-PA-10000552;?;?;?
Second Class;MG-18205;?;?;Jacksonville;Florida;South;OFF-BI-10003712;?;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue;4.42
First Class;CR-12625;?;?;Columbus;Georgia;South;FUR-CH-10001146;Chairs;Global Value Mid-Back Manager's Chair Gray;121.78
Standard Class;CC-12430;Chuck Clark;Home Office;Concord;New Hampshire;East;?;?;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;?
Standard Class;?;Susan Pistek;?;San Luis Obispo;California;West;OFF-FA-10003059;Fasteners;Assorted Color Push Pins;?
?;GZ-14470;Gary Zandusky;Consumer;Columbia;Maryland;East;OFF-AP-10002945;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;?
First Class;ES-14080;Erin Smith;Corporate;Tempe;Arizona;West;TEC-PH-10001760;Phones;?;318.4
?;?;?;?;San Diego;California;West;TEC-AC-10002345;Accessories;HP Standard 104 key PS/2 Keyboard;116.0
?;JM-16195;Justin MacKendrick;?;?;California;West;OFF-AP-10000828;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;542.94
Second Class;GD-14590;Giulietta Dortch;Corporate;Philadelphia;?;East;TEC-PH-10004667;Phones;Cisco 8x8 Inc. 6753i IP Business Phone System;728.95
?;CC-12220;?;?;?;Connecticut;?;?;Envelopes;?;?
Second Class;NP-18685;Nora Pelletier;Home Office;?;?;Central;TEC-CO-10002095;Copiers;?;?
First Class;TS-21370;Todd Sumrall;Corporate;Wilmington;Delaware;?;?;Binders;?;221.06
?;?;?;?;Seattle;Washington;West;OFF-PA-10002005;?;Xerox 225;19.44
?;SE-20110;Sanjit Engle;?;San Jose;California;West;OFF-ST-10000675;Storage;File Shuttle II and Handi-File Black;169.45
?;PF-19225;?;Consumer;?;Washington;West;TEC-PH-10002033;?;Konftel 250 Conference phone - Charcoal black;455.71
