Second Class;?;Cathy Hwang;Home Office;?;Michigan;Central;?;Phones;Panasonic KX T7736-B Digital phone;299.9
Standard Class;BS-11380;Bill Stewart;?;San Francisco;California;?;OFF-ST-10000736;Storage;?;242.94
?;DV-13465;Dianna Vittorini;Consumer;Oceanside;New York;East;?;Accessories;AmazonBasics 3-Button USB Wired Mouse;13.98
?;TP-21415;Tom Prescott;Consumer;Freeport;New York;East;FUR-FU-10004017;Furnishings;?;322.59
First Class;TS-21505;Tony Sayre;Consumer;Concord;New Hampshire;East;FUR-FU-10004188;Furnishings;Luxo Professional Combination Clamp-On Lamps;?
?;VM-21835;Vivian Mathis;Consumer;Boca Raton;Florida;South;?;Accessories;Verbatim Slim CD and DVD Storage Cases 50/Pack;18.46
Standard Class;LD-17005;Lisa DeCherney;Consumer;San Francisco;California;?;OFF-BI-10001543;Binders;GBC VeloBinder Manual Binding System;57.58
Standard Class;SS-20875;?;Consumer;Dallas;Texas;Central;?;Paper;Xerox 196;?
Standard Class;CA-12775;?;Consumer;Philadelphia;Pennsylvania;?;?;Binders;GBC Recycled Grain Textured Covers;31.09
?;JC-15775;?;Consumer;Philadelphia;Pennsylvania;East;?;Tables;Bush Cubix Conference Tables Fully Assembled;138.59
Standard Class;?;Sarah Jordon;Consumer;Chicago;Illinois;Central;OFF-AR-10001683;Art;Lumber Crayons;15.76
First Class;TB-21625;Trudy Brown;?;Los Angeles;?;West;OFF-PA-10002751;Paper;Xerox 1920;?
First Class;TS-21370;Todd Sumrall;?;Los Angeles;California;West;OFF-ST-10003442;?;Eldon Portable Mobile Manager;141.4
Same Day;?;Harry Greene;Consumer;?;Texas;Central;OFF-PA-10000474;Paper;?;56.7
Standard Class;Dp-13240;Dean percer;Home Office;Charlotte;North Carolina;South;?;?;?;154.76
Standard Class;CB-12535;Claudia Bergmann;Corporate;?;California;?;FUR-BO-10004015;Bookcases;?;?
?;BD-11320;Bill Donatelli;Consumer;Woodland;California;West;?;Phones;?;239.98
First Class;?;?;Consumer;Toledo;Ohio;East;OFF-PA-10004971;?;Xerox 196;13.87
Standard Class;MT-18070;Michelle Tran;Home Office;Tulsa;?;Central;OFF-BI-10003305;Binders;Avery Hanging File Binders;41.86
?;KH-16330;Katharine Harms;Corporate;New York City;New York;?;FUR-FU-10000820;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;50.97
First Class;MG-17650;Matthew Grinstein;Home Office;Marion;?;East;?;Furnishings;Magna Visual Magnetic Picture Hangers;7.71
Same Day;RW-19540;?;Corporate;?;Washington;?;?;Appliances;Honeywell Quietcare HEPA Air Cleaner;?
First Class;?;Jim Epp;Corporate;?;Florida;South;OFF-AR-10000380;Art;Hunt PowerHouse Electric Pencil Sharpener Blue;?
First Class;AS-10135;Adrian Shami;Home Office;New York City;New York;?;OFF-BI-10000404;?;Avery Printable Repositionable Plastic Tabs;41.28
?;?;Frank Atkinson;Corporate;Orlando;Florida;South;OFF-ST-10003327;Storage;?;?
Second Class;KB-16585;Ken Black;Corporate;Hialeah;Florida;South;?;Chairs;Hon Olson Stacker Stools;1013.83
Standard Class;?;Fred McMath;Consumer;Lawrence;Massachusetts;East;?;Labels;Avery 477;122.12
First Class;KT-16480;Kean Thornton;Consumer;Philadelphia;Pennsylvania;East;TEC-CO-10001449;Copiers;Hewlett Packard LaserJet 3310 Copier;1799.97
?;EA-14035;Erin Ashbrook;Corporate;Carrollton;Texas;Central;OFF-PA-10000809;Paper;Xerox 206;?
?;DM-13345;Denise Monton;Corporate;?;?;East;?;Binders;Avery Durable Binders;5.76
First Class;JE-15745;Joel Eaton;Consumer;Louisville;Colorado;?;TEC-AC-10004114;Accessories;KeyTronic 6101 Series - Keyboard - Black;196.75
?;?;Rick Reed;Corporate;Overland Park;?;Central;OFF-PA-10003673;Paper;Strathmore Photo Mount Cards;13.56
Second Class;?;Philip Fox;?;Sandy Springs;Georgia;South;OFF-AR-10004344;Art;Bulldog Vacuum Base Pencil Sharpener;35.97
Standard Class;PK-19075;?;Consumer;New York City;?;East;OFF-BI-10003476;Binders;Avery Metallic Poly Binders;?
Standard Class;?;Saphhira Shifley;Corporate;Los Angeles;?;?;TEC-AC-10003038;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;44.75
First Class;JP-15460;Jennifer Patt;?;Dallas;Texas;?;FUR-TA-10003008;Tables;Lesro Round Back Collection Coffee Table End Table;127.78
?;ND-18460;Neil Ducich;Corporate;Macon;Georgia;South;OFF-PA-10000019;Paper;?;38.88
First Class;?;Guy Thornton;Consumer;Los Angeles;California;West;OFF-PA-10000552;Paper;Xerox 200;12.96
Second Class;MG-18205;Mitch Gastineau;?;?;?;?;?;Binders;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Light Blue;4.42
?;?;Corey Roper;Home Office;Columbus;Georgia;South;FUR-CH-10001146;Chairs;Global Value Mid-Back Manager's Chair Gray;121.78
Standard Class;CC-12430;Chuck Clark;Home Office;Concord;New Hampshire;East;?;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;?
?;SP-20920;?;Consumer;?;California;West;OFF-FA-10003059;?;Assorted Color Push Pins;?
Same Day;?;Gary Zandusky;?;Columbia;?;East;OFF-AP-10002945;Appliances;?;?
First Class;ES-14080;?;Corporate;Tempe;Arizona;West;TEC-PH-10001760;Phones;Bose SoundLink Bluetooth Speaker;?
Standard Class;ML-17395;?;Corporate;San Diego;California;West;TEC-AC-10002345;Accessories;HP Standard 104 key PS/2 Keyboard;116.0
First Class;JM-16195;Justin MacKendrick;Consumer;?;California;West;OFF-AP-10000828;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;542.94
?;GD-14590;Giulietta Dortch;Corporate;Philadelphia;Pennsylvania;?;TEC-PH-10004667;Phones;Cisco 8x8 Inc. 6753i IP Business Phone System;728.95
Same Day;CC-12220;Chris Cortes;Consumer;Fairfield;Connecticut;East;OFF-EN-10004030;Envelopes;Convenience Packs of Business Envelopes;10.86
Second Class;NP-18685;Nora Pelletier;Home Office;Indianapolis;Indiana;Central;TEC-CO-10002095;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;999.98
?;TS-21370;Todd Sumrall;Corporate;Wilmington;Delaware;?;OFF-BI-10004492;Binders;?;221.06
Same Day;?;?;?;Seattle;Washington;West;OFF-PA-10002005;Paper;?;19.44
Standard Class;SE-20110;Sanjit Engle;Consumer;San Jose;California;West;OFF-ST-10000675;Storage;?;169.45
First Class;PF-19225;Phillip Flathmann;?;Edmonds;Washington;West;TEC-PH-10002033;?;Konftel 250 Conference phone - Charcoal black;455.71
?;?;?;Home Office;Fresno;?;?;?;Bookcases;Safco Value Mate Steel Bookcase Baked Enamel Finish on Steel Black;120.67
Standard Class;CY-12745;Craig Yedwab;Corporate;?;Arizona;West;FUR-FU-10004306;Furnishings;Electrix Halogen Magnifier Lamp;621.76
Second Class;MH-18025;?;Consumer;Seattle;?;West;FUR-BO-10002213;?;Sauder Forest Hills Library Woodland Oak Finish;704.9
Standard Class;?;Katherine Murray;Home Office;Salem;Virginia;South;OFF-EN-10002230;?;Airmail Envelopes;251.79
Standard Class;TZ-21580;Tracy Zic;Consumer;Los Angeles;?;West;OFF-FA-10000992;Fasteners;Acco Clips to Go Binder Clips 24 Clips in Two Sizes;10.65
Standard Class;SJ-20125;Sanjit Jacobs;Home Office;?;Texas;Central;OFF-BI-10001757;Binders;Pressboard Hanging Data Binders for Unburst Sheets;?
?;JA-15970;Joseph Airdo;Consumer;Springfield;Oregon;West;TEC-MA-10004086;Machines;Plantronics Single Ear Headset;29.92
Standard Class;?;Theresa Swint;Corporate;?;Georgia;South;TEC-PH-10001557;?;Pyle PMP37LED;287.97
Standard Class;?;Arthur Gainer;?;Tucson;?;West;?;Accessories;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;1023.94
First Class;TB-21250;Tim Brockman;Consumer;Austin;?;?;TEC-AC-10003628;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;47.98
Standard Class;?;Bruce Stewart;Consumer;Philadelphia;Pennsylvania;East;OFF-AP-10000026;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;195.1
Second Class;NL-18310;?;Home Office;Danville;California;West;OFF-AR-10003469;Art;Nontoxic Chalk;8.8
Second Class;?;Craig Carreira;Consumer;Chicago;Illinois;Central;OFF-BI-10002194;?;Cardinal Hold-It CD Pocket;4.79
Standard Class;LE-16810;?;Consumer;?;Delaware;East;OFF-ST-10001505;Storage;Perma STOR-ALL Hanging File Box 13 1/8W x 12 1/4D x 10 1/2H;?
Second Class;JK-15205;Jamie Kunitz;Consumer;Hialeah;Florida;South;OFF-BI-10004140;Binders;Avery Non-Stick Binders;5.39
Standard Class;?;Pierre Wener;?;San Francisco;California;West;FUR-BO-10002213;Bookcases;Sauder Forest Hills Library Woodland Oak Finish;359.5
Second Class;TB-21520;Tracy Blumstein;Consumer;?;Michigan;Central;OFF-PA-10004675;Paper;Telephone Message Books with Fax/Mobile Section 5 1/2 x 3 3/16;?
?;JA-15970;Joseph Airdo;Consumer;Phoenix;Arizona;West;OFF-BI-10004465;Binders;Avery Durable Slant Ring Binders;4.75
Standard Class;JK-15370;Jay Kimmel;Consumer;Fresno;?;?;OFF-ST-10002486;Storage;Eldon Shelf Savers Cubes and Bins;48.86
Standard Class;CR-12580;Clay Rozendal;Home Office;Bellevue;Washington;West;OFF-SU-10004782;Supplies;Elite 5 Scissors;25.35
Standard Class;LC-17140;?;?;Cleveland;Ohio;East;OFF-AR-10001374;Art;BIC Brite Liner Highlighters Chisel Tip;25.92
First Class;JD-15895;Jonathan Doherty;Corporate;Riverside;California;?;?;Art;Newell 348;13.12
Standard Class;RD-19585;Rob Dowd;Consumer;Henderson;Kentucky;South;?;Envelopes;Laser & Ink Jet Business Envelopes;10.67
Standard Class;RW-19540;?;Corporate;Mesa;Arizona;West;TEC-PH-10001750;Phones;?;?
?;ES-14080;Erin Smith;Corporate;Providence;Rhode Island;East;TEC-PH-10003800;Phones;i.Sound Portable Power - 8000 mAh;105.98
Standard Class;CD-11980;Carol Darley;Consumer;Medford;Oregon;West;?;Paper;IBM Multi-Purpose Copy Paper 8 1/2 x 11 Case;24.78
?;OT-18730;Olvera Toch;Consumer;Virginia Beach;?;South;FUR-TA-10001520;Tables;Lesro Sheffield Collection Coffee Table End Table Center Table Corner Table;356.85
?;TT-21460;Tonja Turnell;Home Office;Fort Worth;?;Central;?;Paper;Xerox 1945;360.71
Second Class;?;Ross DeVincentis;Home Office;Chicago;Illinois;?;OFF-PA-10001166;Paper;Xerox 2;5.18
Standard Class;?;Brian Thompson;Consumer;Clinton;?;East;FUR-FU-10002918;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;181.96
First Class;SC-20260;Scott Cohen;Corporate;?;California;West;OFF-BI-10002735;Binders;?;137.24
?;LT-17110;?;Consumer;San Antonio;Texas;Central;OFF-BI-10004141;Binders;Insertable Tab Indexes For Data Binders;1.27
Standard Class;GH-14410;Gary Hansen;Home Office;?;?;West;TEC-MA-10001148;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;599.98
Standard Class;AT-10435;Alyssa Tate;Home Office;?;California;?;FUR-FU-10000010;?;DAX Value U-Channel Document Frames Easel Back;9.94
First Class;HM-14980;Henry MacAllister;Consumer;Los Angeles;?;West;OFF-BI-10001757;Binders;Pressboard Hanging Data Binders for Unburst Sheets;11.81
Second Class;DK-13375;Dennis Kane;Consumer;Seattle;Washington;West;OFF-PA-10003883;?;Message Book Phone Wirebound Standard Line Memo 2 3/4 X 5;26.2
?;DO-13645;Doug O'Connell;Consumer;?;?;East;FUR-CH-10003817;?;Global Value Steno Chair Gray;182.22
Standard Class;?;Giulietta Baptist;?;Arlington;?;South;OFF-ST-10003208;?;?;544.38
Standard Class;AT-10735;Annie Thurman;Consumer;Bristol;Connecticut;East;OFF-ST-10000563;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;95.94
?;SJ-20125;Sanjit Jacobs;Home Office;New Brunswick;New Jersey;East;?;Fasteners;OIC Binder Clips;7.16
?;SG-20470;Sheri Gordon;Consumer;Rockville;Maryland;?;OFF-PA-10001870;Paper;Xerox 202;19.44
Standard Class;VS-21820;Vivek Sundaresam;Consumer;Raleigh;North Carolina;South;OFF-AR-10001955;Art;Newell 319;47.62
Standard Class;MC-18100;Mick Crebagga;Consumer;Bloomington;Illinois;Central;OFF-AR-10003829;Art;Newell 35;13.12
?;Dl-13600;?;Corporate;Pasadena;Texas;?;OFF-AP-10002203;Appliances;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;1.62
First Class;DK-12835;?;?;?;Pennsylvania;East;?;Binders;GBC ProClick Spines for 32-Hole Punch;7.52
?;?;Anthony Johnson;Corporate;San Francisco;California;West;FUR-FU-10000550;Furnishings;Stacking Trays by OIC;24.9
Same Day;MA-17560;Matt Abelman;?;New York City;?;?;OFF-PA-10002254;Paper;Xerox 1883;184.66
Standard Class;NC-18415;?;Consumer;Jacksonville;North Carolina;South;?;Envelopes;White Business Envelopes with Contemporary Seam Recycled White Business Envelopes;35.01
Standard Class;SP-20920;Susan Pistek;Consumer;Parma;Ohio;?;FUR-CH-10000454;?;Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back;?
?;DS-13030;Darrin Sayre;Home Office;Aurora;Colorado;?;OFF-AP-10000891;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;209.79
Standard Class;SF-20965;Sylvia Foulston;?;?;Texas;Central;OFF-BI-10000088;Binders;GBC Imprintable Covers;6.59
Standard Class;FM-14215;?;Corporate;Bakersfield;California;West;OFF-PA-10002787;Paper;?;12.96
First Class;LF-17185;Luke Foster;Consumer;Inglewood;California;West;FUR-FU-10002703;?;?;128.9
Same Day;LS-17200;Luke Schmidt;Corporate;Philadelphia;Pennsylvania;East;FUR-FU-10003976;?;DAX Executive Solid Wood Document Frame Desktop or Hang Mahogany 5 x 7;70.45
Second Class;RA-19915;Russell Applegate;Consumer;Columbus;Georgia;South;OFF-ST-10003058;Storage;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;118.25
First Class;AG-10495;Andrew Gjertsen;Corporate;Los Angeles;California;West;OFF-BI-10004209;Binders;Fellowes Twister Kit Gray/Clear 3/pkg;19.3
Standard Class;?;?;Corporate;Philadelphia;Pennsylvania;East;OFF-BI-10003684;Binders;?;26.39
Standard Class;BG-11035;Barry Gonzalez;Consumer;Monroe;Louisiana;South;TEC-AC-10003033;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;659.9
Standard Class;?;?;Home Office;Tulsa;Oklahoma;Central;OFF-BI-10003007;Binders;Premium Transparent Presentation Covers No Pattern/Clear 8 1/2 x 11;77.56
Second Class;?;Roland Fjeld;Consumer;Columbia;South Carolina;South;TEC-AC-10000023;Accessories;Maxell 74 Minute CD-R Spindle 50/Pack;62.91
Standard Class;PS-18970;?;Home Office;Seattle;Washington;West;OFF-ST-10001809;Storage;Fellowes Officeware Wire Shelving;359.32
First Class;?;Erin Creighton;Consumer;San Francisco;?;West;?;Storage;?;56.56
?;?;William Brown;Consumer;?;?;West;OFF-AP-10001469;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector;133.47
Standard Class;?;Stewart Visinsky;Consumer;Baltimore;Maryland;East;OFF-SU-10001165;Supplies;Acme Elite Stainless Steel Scissors;25.02
Second Class;DW-13480;Dianna Wilson;?;Lakeville;Minnesota;Central;FUR-CH-10004063;Chairs;Global Deluxe High-Back Manager's Chair;2001.86
First Class;RW-19690;Robert Waldorf;Consumer;Wilmington;North Carolina;?;OFF-BI-10000848;Binders;Angle-D Ring Binders;3.28
?;KM-16375;Katherine Murray;Home Office;Dallas;Texas;Central;FUR-CH-10002024;Chairs;HON 5400 Series Task Chairs for Big and Tall;981.37
Standard Class;SC-20230;?;Corporate;Los Angeles;California;West;?;?;Xerox 1928;47.52
Standard Class;?;Alejandro Grove;?;Omaha;?;Central;OFF-ST-10000419;Storage;Rogers Jumbo File Granite;40.74
?;JM-15250;?;?;New York City;New York;East;OFF-BI-10003708;Binders;Acco Four Pocket Poly Ring Binder with Label Holder Smoke 1;29.8
?;BG-11740;Bruce Geld;Consumer;?;?;West;FUR-FU-10000672;Furnishings;Executive Impressions 10 Spectator Wall Clock;?
Standard Class;DK-12895;?;Consumer;Miramar;?;South;FUR-FU-10001488;Furnishings;Tenex 46 x 60 Computer Anti-Static Chairmat Rectangular Shaped;339.14
Standard Class;SG-20080;Sandra Glassco;Consumer;Independence;?;Central;?;?;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839.43
Second Class;DB-12910;Daniel Byrd;Home Office;Henderson;Kentucky;South;FUR-FU-10001591;Furnishings;?;61.0
Second Class;?;Valerie Mitchum;Home Office;Seattle;Washington;West;?;Phones;Mitel MiVoice 5330e IP Phone;659.98
Standard Class;AJ-10780;Anthony Jacobs;Corporate;Los Angeles;California;West;OFF-PA-10003724;Paper;Wirebound Message Book 4 per Page;10.86
Standard Class;CT-11995;Carol Triggs;Consumer;?;Massachusetts;?;FUR-CH-10004675;?;Lifetime Advantage Folding Chairs 4/Carton;?
Standard Class;JW-15220;Jane Waco;Corporate;Lawrence;Massachusetts;East;?;?;Eldon 200 Class Desk Accessories Burgundy;?
Standard Class;CS-11950;Carlos Soltero;Consumer;Philadelphia;Pennsylvania;East;FUR-FU-10001473;?;Eldon Executive Woodline II Desk Accessories Mahogany;60.31
Second Class;LC-16870;?;?;?;Colorado;West;OFF-AR-10003856;Art;Newell 344;13.34
Standard Class;TS-21085;Thais Sissman;Consumer;Ormond Beach;Florida;South;?;Binders;Zipper Ring Binder Pockets;2.81
Second Class;TB-21250;Tim Brockman;?;Seattle;Washington;West;FUR-BO-10000468;Bookcases;O'Sullivan 2-Shelf Heavy-Duty Bookcases;?
Standard Class;MO-17800;Meg O'Connel;Home Office;Chicago;Illinois;Central;FUR-FU-10002759;Furnishings;?;23.98
Standard Class;?;Dan Campbell;Consumer;Memphis;Tennessee;South;OFF-EN-10003845;Envelopes;?;?
Standard Class;GB-14575;?;Consumer;New York City;New York;East;FUR-FU-10003347;?;Coloredge Poster Frame;113.6
Second Class;?;Jill Fjeld;?;Fayetteville;North Carolina;South;OFF-ST-10000736;Storage;Carina Double Wide Media Storage Towers in Natural & Black;259.14
Standard Class;IG-15085;Ivan Gibson;Consumer;San Diego;California;West;OFF-PA-10000806;Paper;Xerox 1934;111.96
?;PM-19135;Peter McVee;Home Office;?;?;East;?;Accessories;?;2249.91
First Class;NC-18415;Nathan Cano;Consumer;Houston;?;Central;FUR-CH-10003774;Chairs;Global Wood Trimmed Manager's Task Chair Khaki;?
?;AT-10435;Alyssa Tate;Home Office;?;California;West;OFF-AP-10001394;Appliances;Harmony Air Purifier;189.0
Standard Class;TC-21475;?;?;?;Illinois;?;OFF-BI-10002571;Binders;Avery Framed View Binder EZD Ring (Locking) Navy 1 1/2;9.98
Standard Class;FM-14215;Filia McAdams;Corporate;Seattle;Washington;West;OFF-AR-10001446;Art;Newell 309;23.1
Standard Class;RF-19345;Randy Ferguson;Corporate;Phoenix;Arizona;West;?;Binders;Cardinal Slant-D Ring Binder Heavy Gauge Vinyl;5.21
Standard Class;PO-18850;Patrick O'Brill;Consumer;Jacksonville;Florida;South;?;?;Avery 480;?
Standard Class;PO-19180;Philisse Overcash;Home Office;New York City;New York;?;TEC-PH-10004614;Phones;AT&T 841000 Phone;?
