Second Class;CH-12070;?;?;Detroit;?;?;?;Phones;?;299.9
?;?;Bill Stewart;?;?;California;West;OFF-ST-10000736;?;?;242.94
Second Class;?;Dianna Vittorini;Consumer;Oceanside;New York;?;?;?;?;13.98
Standard Class;?;?;Consumer;Freeport;?;?;?;Furnishings;Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet Computer 39 x 49;?
First Class;TS-21505;Tony Sayre;?;?;?;East;FUR-FU-10004188;?;Luxo Professional Combination Clamp-On Lamps;102.3
First Class;VM-21835;Vivian Mathis;?;Boca Raton;?;?;TEC-AC-10000521;Accessories;?;18.46
?;?;Lisa DeCherney;?;?;California;West;?;?;GBC VeloBinder Manual Binding System;57.58
Standard Class;SS-20875;?;Consumer;Dallas;?;Central;OFF-PA-10004971;?;?;4.62
Standard Class;?;?;Consumer;Philadelphia;?;East;OFF-BI-10004230;?;GBC Recycled Grain Textured Covers;31.09
Second Class;?;John Castell;?;?;?;East;?;?;?;138.59
Standard Class;?;Sarah Jordon;?;?;?;Central;OFF-AR-10001683;Art;?;15.76
?;TB-21625;?;Consumer;Los Angeles;?;West;?;Paper;Xerox 1920;?
?;TS-21370;Todd Sumrall;Corporate;?;?;West;?;Storage;?;141.4
Same Day;HG-14845;Harry Greene;Consumer;?;Texas;Central;?;?;?;56.7
Standard Class;Dp-13240;Dean percer;Home Office;Charlotte;North Carolina;South;FUR-TA-10001039;Tables;KI Adjustable-Height Table;154.76
Standard Class;CB-12535;Claudia Bergmann;?;Camarillo;?;West;FUR-BO-10004015;Bookcases;Bush Andora Bookcase Maple/Graphite Gray Finish;?
Standard Class;BD-11320;Bill Donatelli;Consumer;?;?;West;TEC-PH-10001299;Phones;Polycom CX300 Desktop Phone USB VoIP phone;239.98
?;AB-10165;?;Consumer;?;Ohio;East;OFF-PA-10004971;?;Xerox 196;?
Standard Class;MT-18070;Michelle Tran;Home Office;Tulsa;Oklahoma;?;OFF-BI-10003305;Binders;Avery Hanging File Binders;?
