riga;nome attributo;valore da imputare;valore imputato
1340;Album_Name;1989;?
2299;Released;16/06/09;?
261;Artist_Name;Lil Wayne and Jay Sean;?
74;Released;16/12/08;16/12/08
1644;Time;370.0;370.0
2564;Price;1.29;?
2032;Album_Name;Halcyon Days Deluxe Edition;?
1946;Price;1.29;?
1049;CopyRight;2012 Macklemore LLC;2012 Macklemore LLC
2716;CopyRight;2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited;2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited
1606;Genre;HipHop/Rap Music Rap Dirty South;?
2372;Song_Name;Reprise Sixteen Going On Seventeen;?
1238;Song_Name;You re Not My God;?
1887;Song_Name;Best Song Ever WestFunk and Steve Smart Remix;?
2474;Released;21/12/10;21/12/10
2303;Time;259.0;259.0
393;Time;148.0;148.0
425;Genre;Country Music Contemporary Country Urban Cowboy;?
632;Artist_Name;Selena Gomez;Selena Gomez
430;Album_Name;Clubbers Guide 2013 Ministry of Sound;?
2272;Time;241.0;241.0
717;Released;18/05/15;18/05/15
1143;Price;1.29;1.29
2161;Album_Name;Vessel;?
1627;Genre;DanceMusicHipHop / RapHipHop Alternative Rap RandB / Soul Soul Electronic;?
1623;Genre;Electronic Music;?
2084;Genre;Pop Music;?
871;Time;231.0;231.0
2639;Artist_Name;Nicky Jam;Nicky Jam
2710;Genre;HipHop/Rap Music Rap Alternative Rap West Coast Rap;?
2635;CopyRight;2014 UMG Recordings Inc;2014 UMG Recordings Inc
763;Song_Name;Bang Bang My Baby Shot Me Down Live from Jazz At Lincoln Center Bonus Track;?
1820;Album_Name;The Reason Why;?
1252;Time;378.0;?
13;Song_Name;Summer Twoloud Remix;?
2362;CopyRight;2012 XO and co Inc;2012 XO and co Inc
1151;Song_Name;Livin Part of Life;?
687;Genre;Dance Music Electronic;?
1916;CopyRight;2013 Simco Ltd under exclusive license to Epic Records a division of Sony Music Entertainment;2013 Simco Ltd under exclusive license to Epic Records a division of Sony Music Entertainment
558;Artist_Name;Brett Eldredge;Brett Eldredge
1613;Released;04/09/15;?
651;Genre;Country Music;?
584;Song_Name;Silent Night;?
2570;Artist_Name;Keith Urban;Keith Urban
1903;Time;239.0;239.0
789;Artist_Name;Parmalee;?
854;Artist_Name;Mark Ronson;Mark Ronson
554;Genre;Alternative Music Rock Adult Alternative;?
1029;Album_Name;Peace Is the Mission;?
67;Song_Name;Burn Magic Man Remix;?
389;Artist_Name;Nick Jonas;Nick Jonas
2046;Genre;Dance Music;?
312;Released;17/04/12;17/04/12
721;Song_Name;Electro Man;?
302;Album_Name;Applause Remixes;?
221;Price;1.29;?
219;Time;192.0;?
1988;Time;239.0;239.0
493;Released;16/09/11;16/09/11
1565;Genre;Pop Music Rock Dance Teen Pop;?
1454;Time;188.0;?
2691;Price;1.29;?
848;Time;136.0;136.0
2536;Artist_Name;Lana Del Rey;Lana Del Rey
18;Price;1.29;1.29
156;Artist_Name;Nick Jonas;?
2476;CopyRight;2014 UMG Recordings Inc;2014 UMG Recordings Inc
1861;Price;1.29;1.29
1300;Time;220.0;220.0
2038;Time;245.0;?
1467;Time;377.0;?
403;Price;1.29;1.29
785;Artist_Name;Kygo;?
711;Artist_Name;Ryan Adams;Ryan Adams
200;Song_Name;Livin Part of Life;?
1957;Time;185.0;?
616;Time;228.0;228.0
10;Released;20/07/10;20/07/10
2002;Time;197.0;?
2448;Genre;HipHop/Rap Music Rap Hardcore Rap;?
2134;Artist_Name;Fall Out Boy;Fall Out Boy
2230;Price;1.29;?
977;Artist_Name;Eptic;Tantrum Desire
