riga;nome attributo;valore da imputare;valore imputato
2632;City;Columbus;Columbus
950;Segment;Consumer;Consumer
1713;Customer_ID;FM-14380;FM-14380
519;Segment;Consumer;Consumer
1065;Product_Name;Xerox 192;Xerox 192
1315;Region;East;East
808;Customer_Name;Toby Carlisle;Toby Carlisle
1158;City;North Charleston;?
2261;Region;Central;Central
3968;City;Philadelphia;?
1478;Sub-Category;Furnishings;?
1805;Region;East;South
409;Sales;321.57;?
2799;Product_ID;FUR-FU-10000305;?
667;City;Louisville;?
881;Segment;Corporate;Corporate
3728;State;New York;?
1864;City;Richmond;?
3617;Sub-Category;Accessories;Accessories
1394;Sales;122.92;?
3297;Product_Name;Xerox 213;Xerox 213
669;Region;West;West
2183;State;Texas;Texas
838;Sub-Category;Furnishings;Furnishings
1660;Sales;25.92;12.67
1963;Sub-Category;Appliances;Appliances
1024;Region;East;East
28;Ship_Mode;First Class;?
1824;Sales;17.48;?
912;Product_Name;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;?
1773;Ship_Mode;Same Day;Same Day
3727;Customer_Name;Patrick O'Donnell;?
2140;State;New Hampshire;New Hampshire
1936;Customer_Name;Max Jones;?
1587;Product_Name;Acme Elite Stainless Steel Scissors;Acme Elite Stainless Steel Scissors
3962;Customer_ID;AG-10330;AG-10330
3298;Ship_Mode;Standard Class;?
3241;Customer_ID;WB-21850;?
2388;Segment;Home Office;Home Office
901;Customer_ID;LT-17110;LT-17110
1673;Sub-Category;Accessories;?
3660;Customer_Name;Xylona Preis;Xylona Preis
4235;Customer_Name;Trudy Glocke;Trudy Glocke
469;Customer_ID;SH-20395;SH-20395
1567;Ship_Mode;Second Class;Second Class
2199;Ship_Mode;Standard Class;Same Day
3139;Ship_Mode;First Class;?
2490;Customer_ID;HA-14920;HA-14920
1820;Customer_Name;Yana Sorensen;Yana Sorensen
364;Sub-Category;Furnishings;Furnishings
463;Segment;Consumer;Consumer
2909;State;Illinois;?
152;Region;East;East
3847;Region;East;South
2013;Customer_ID;BM-11140;BM-11140
2845;Region;East;East
2660;Customer_Name;Lena Cacioppo;Lena Cacioppo
1277;Product_Name;Avery Recycled Flexi-View Covers for Binding Systems;Avery Recycled Flexi-View Covers for Binding Systems
1365;Segment;Consumer;Consumer
2001;Customer_ID;VP-21760;VP-21760
160;Customer_ID;JM-15250;JM-15250
281;State;California;California
4197;Ship_Mode;Standard Class;Second Class
1002;Region;East;East
2027;Ship_Mode;Standard Class;?
4309;Product_Name;Xerox 1909;?
1337;Ship_Mode;Same Day;Standard Class
3298;City;New York City;?
4418;Sub-Category;Accessories;?
1984;Customer_ID;VD-21670;VD-21670
4339;Customer_ID;RL-19615;RL-19615
187;Sales;32.4;?
3237;Customer_Name;Maribeth Yedwab;Maribeth Yedwab
2139;State;Ohio;Ohio
393;Region;East;?
1120;State;California;California
3813;Customer_Name;Ruben Ausman;Ruben Ausman
4240;Customer_ID;HW-14935;HW-14935
3219;Product_ID;TEC-AC-10002857;?
2692;Ship_Mode;Standard Class;?
4202;State;Pennsylvania;?
1513;Sales;8.02;?
3411;Product_Name;Logitech Desktop MK120 Mouse and keyboard Combo;Logitech Desktop MK120 Mouse and keyboard Combo
3457;Ship_Mode;Second Class;Second Class
1751;Product_ID;FUR-CH-10002880;?
4107;Customer_ID;EJ-13720;EJ-14155
3837;State;California;?
1093;Product_ID;FUR-CH-10003817;?
2118;Sales;27.22;?
566;Region;South;South
1407;Sub-Category;Furnishings;Furnishings
3499;Customer_Name;Anna Chung;?
2927;Sub-Category;Storage;?
1084;Customer_Name;Fred Hopkins;Fred Hopkins
3224;Region;South;?
2865;Product_ID;FUR-FU-10004848;FUR-FU-10001861
4306;Sales;15.56;?
1379;Sales;27.36;?
3595;Region;East;East
409;City;San Francisco;?
1389;Ship_Mode;First Class;First Class
1395;City;New York City;New Rochelle
2910;Segment;Corporate;Corporate
3008;Region;East;South
3348;Segment;Consumer;Consumer
1250;Region;West;West
1250;Product_ID;OFF-PA-10003848;OFF-PA-10002606
2024;Customer_Name;Hunter Lopez;Hunter Lopez
4215;Sub-Category;Furnishings;?
156;Ship_Mode;Standard Class;?
836;Region;East;East
816;Ship_Mode;Standard Class;?
1750;Ship_Mode;Second Class;Second Class
1160;Customer_Name;Joseph Airdo;?
2499;Sub-Category;Bookcases;?
1759;State;Idaho;Idaho
1318;Region;South;South
345;Region;Central;Central
165;Sales;2.69;?
3740;Sub-Category;Tables;?
2251;City;San Antonio;?
2322;State;New Jersey;New Jersey
1574;Product_Name;Logitech MX Performance Wireless Mouse;Logitech MX Performance Wireless Mouse
4249;Segment;Consumer;?
3432;Sales;56.57;141.42
1776;Sales;146.95;?
2623;Ship_Mode;Standard Class;?
1036;Product_ID;OFF-PA-10004248;OFF-PA-10000327
439;City;New York City;New York City
2701;Segment;Consumer;Consumer
2097;Segment;Consumer;Corporate
111;Customer_ID;BG-11035;BG-11035
3955;Customer_ID;LO-17170;?
2701;State;Arizona;?
3978;Customer_Name;Bradley Nguyen;?
3467;State;California;?
4380;Product_Name;Kensington 7 Outlet MasterPiece Power Center;?
2851;Region;Central;Central
1421;State;New York;New York
4077;Customer_ID;GT-14635;?
2041;Product_Name;Letter Slitter;?
802;Product_ID;FUR-FU-10002671;?
2079;Sub-Category;Chairs;Chairs
746;Ship_Mode;Standard Class;Standard Class
2649;Ship_Mode;Standard Class;?
2057;Region;West;South
3121;Customer_Name;Harry Marie;Harry Marie
2961;Sub-Category;Paper;Art
2879;Customer_ID;AP-10915;AP-10915
177;Product_Name;Plantronics Cordless Phone Headset with In-line Volume - M214C;Plantronics Cordless Phone Headset with In-line Volume - M214C
4359;Product_Name;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;?
2481;Region;South;South
2160;Customer_ID;EM-14095;EM-14095
2309;Sales;60.12;?
3184;City;Fresno;?
1795;Customer_ID;EM-14140;EM-14140
1333;Customer_Name;Laurel Beltran;Laurel Beltran
1391;Segment;Consumer;Consumer
1730;Region;West;West
1498;Sales;82.56;?
3728;Ship_Mode;Standard Class;First Class
3530;Segment;Corporate;Corporate
3520;City;Providence;Providence
2651;Product_ID;TEC-AC-10004659;?
450;Region;West;West
4394;Sales;54.77;?
1148;Customer_Name;Allen Goldenen;Allen Goldenen
126;Product_ID;OFF-AP-10001058;?
3446;Ship_Mode;Standard Class;Standard Class
418;Segment;Corporate;Corporate
2434;Sales;1403.92;?
2975;Segment;Home Office;Home Office
305;Customer_ID;AG-10495;AG-10495
4258;Sales;141.55;?
968;State;Pennsylvania;Pennsylvania
505;Product_ID;FUR-BO-10002916;?
1146;Segment;Consumer;Consumer
4379;Segment;Consumer;?
3152;Ship_Mode;Standard Class;?
3511;Region;Central;Central
2550;State;Tennessee;?
4177;Segment;Corporate;?
119;City;Wilmington;?
166;Sub-Category;Bookcases;?
1017;Product_ID;OFF-AR-10004260;?
78;Sub-Category;Phones;?
3977;Product_Name;Avery 508;Avery 508
725;City;Nashville;?
3106;Product_Name;Eldon 200 Class Desk Accessories;?
977;Product_ID;OFF-BI-10003094;OFF-BI-10004230
856;State;Washington;Washington
4357;Ship_Mode;Standard Class;Standard Class
3829;Product_ID;TEC-PH-10002103;TEC-PH-10004833
96;Ship_Mode;Standard Class;?
2682;Product_ID;OFF-PA-10001745;OFF-PA-10000477
2929;Sub-Category;Paper;Paper
1823;Product_Name;Decoflex Hanging Personal Folder File Blue;Decoflex Hanging Personal Folder File Blue
3824;Product_Name;Dax Clear Box Frame;?
1304;State;Florida;?
1309;Sub-Category;Storage;?
3984;Sub-Category;Furnishings;Furnishings
1840;Customer_Name;Carlos Soltero;?
228;Product_Name;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
2610;Ship_Mode;Second Class;?
2635;State;Michigan;?
3016;Ship_Mode;First Class;Same Day
2805;Sub-Category;Furnishings;?
4493;Region;West;Central
1599;Customer_Name;Joseph Holt;Joseph Holt
1887;Ship_Mode;Standard Class;?
2520;Ship_Mode;Second Class;?
1990;Sub-Category;Tables;Tables
263;Product_Name;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Executive Red;Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Executive Red
1435;Segment;Consumer;Consumer
1267;State;New York;New York
783;Segment;Consumer;Consumer
1102;Customer_ID;JO-15145;JO-15145
4276;Sales;4.45;51.84
1076;State;Pennsylvania;?
353;Customer_Name;Hunter Glantz;Hunter Glantz
4355;Product_ID;OFF-AR-10001955;OFF-PA-10002195
3014;Segment;Home Office;?
3753;Customer_Name;Stefania Perrino;Stefania Perrino
3304;Product_Name;AT&T SB67148 SynJ;?
4385;City;Little Rock;?
2053;Region;Central;Central
2113;Segment;Corporate;Corporate
144;Product_Name;Avery Framed View Binder EZD Ring (Locking) Navy 1 1/2;Avery Framed View Binder EZD Ring (Locking) Navy 1 1/2
1432;Product_Name;Flexible Leather- Look Classic Collection Ring Binder;Flexible Leather- Look Classic Collection Ring Binder
1735;Region;West;West
191;City;New York City;?
1789;Product_ID;OFF-PA-10004971;OFF-PA-10002586
3526;Sales;5.28;?
2309;Sub-Category;Art;Art
2138;Customer_ID;MS-17710;MS-17710
2328;Product_Name;Adams While You Were Out Message Pads;Adams While You Were Out Message Pads
1608;Customer_Name;Frank Olsen;Frank Olsen
1654;Customer_Name;Amy Hunt;?
4280;Customer_Name;Cindy Chapman;?
2687;City;Tulsa;?
1905;Product_Name;Xerox 1919;?
52;Customer_ID;SE-20110;SE-20110
500;Sub-Category;Accessories;Accessories
907;Sales;10.95;?
710;State;California;California
3976;Ship_Mode;Second Class;Same Day
983;Product_ID;TEC-PH-10000586;?
2480;Customer_Name;Roger Demir;?
3690;City;Nashville;Nashville
3254;Sub-Category;Binders;Binders
1662;Sub-Category;Appliances;?
2439;Customer_ID;DB-13555;DB-13555
280;Region;West;?
3306;Sub-Category;Accessories;Accessories
1549;Sales;88.77;?
2514;Product_Name;Ibico Plastic Spiral Binding Combs;Ibico Plastic Spiral Binding Combs
434;Customer_Name;Mick Crebagga;Mick Crebagga
2104;Sales;979.95;?
478;Segment;Consumer;Consumer
1671;Customer_ID;DF-13135;DF-13135
1309;Segment;Consumer;Consumer
274;State;Pennsylvania;Pennsylvania
2002;Product_ID;OFF-FA-10003112;?
2039;Ship_Mode;Second Class;?
449;Region;East;East
3326;Sub-Category;Binders;?
2303;Sales;251.52;?
1684;Sub-Category;Storage;Storage
3574;Sales;6.79;?
361;Product_Name;4009 Highlighters by Sanford;4009 Highlighters by Sanford
3240;Segment;Corporate;?
3987;Product_ID;OFF-PA-10001815;?
2523;Sub-Category;Storage;Storage
3746;Product_Name;Sauder Camden County Collection Library;?
76;Sales;10.67;?
3614;Segment;Consumer;Consumer
1781;Segment;Corporate;Corporate
2347;Region;Central;South
4360;Product_ID;OFF-BI-10001628;?
1909;Product_ID;OFF-BI-10004094;?
3898;Product_Name;Ibico Presentation Index for Binding Systems;Ibico Presentation Index for Binding Systems
384;State;Arkansas;Arkansas
366;Customer_Name;Thea Hudgings;Thea Hudgings
4225;Product_Name;Harbour Creations Steel Folding Chair;Harbour Creations Steel Folding Chair
711;Product_ID;FUR-BO-10001811;?
2955;Product_Name;WD My Passport Ultra 2TB Portable External Hard Drive;WD My Passport Ultra 2TB Portable External Hard Drive
4228;Sub-Category;Binders;?
2755;Customer_Name;Roland Fjeld;?
564;Product_ID;OFF-BI-10003305;?
1206;Customer_ID;EH-13765;EH-13765
4474;Sub-Category;Phones;Phones
3206;Product_ID;OFF-PA-10000994;?
2114;Region;West;?
1790;Product_Name;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;?
1146;Ship_Mode;Standard Class;Standard Class
1696;Product_ID;OFF-BI-10001525;?
2549;Product_Name;Imation 30456 USB Flash Drive 8GB;Imation 30456 USB Flash Drive 8GB
2403;State;Florida;Florida
581;Product_Name;GBC Standard Recycled Report Covers Clear Plastic Sheets;GBC Standard Recycled Report Covers Clear Plastic Sheets
3881;Customer_Name;Janet Molinari;Janet Molinari
4108;Segment;Home Office;Corporate
1787;State;California;California
66;Region;Central;Central
3477;Customer_ID;GG-14650;?
304;Customer_Name;Damala Kotsonis;Damala Kotsonis
1753;Product_Name;O'Sullivan Living Dimensions 2-Shelf Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases
1231;Region;East;South
2274;Sales;1.58;?
1463;Customer_Name;Cassandra Brandow;Cassandra Brandow
381;Segment;Corporate;Home Office
4085;City;Minneapolis;Eagan
3783;Sales;25.83;?
3570;Region;West;?
3879;Sales;477.67;?
305;Region;East;East
2740;Product_Name;Cardinal Holdit Business Card Pockets;Cardinal Holdit Business Card Pockets
2433;State;Kentucky;Kentucky
2307;Sub-Category;Art;Art
404;Customer_ID;DK-13375;DK-13375
3817;City;New York City;?
3558;City;Tampa;?
1922;Sales;13.58;?
4459;Region;East;?
2088;City;Houston;Houston
217;City;New York City;?
4292;Sub-Category;Phones;Phones
4131;Customer_ID;RS-19420;RS-19420
4309;Ship_Mode;Second Class;Standard Class
3334;Sub-Category;Storage;Storage
1649;State;New York;New York
