riga;nome attributo;valore da imputare;valore imputato
647;IUCR;0820;?
3662;Block;083XX S OGLESBY AVE;?
683;Arrest;0;?
1647;Block;010XX N LOREL AVE;?
2570;LocationDescription;APARTMENT;?
1138;District;5.0;?
3758;Description;$500 AND UNDER;$500 AND UNDER
1513;Arrest;0;?
2539;LocationDescription;STREET;?
6;Ward;26.0;?
1178;Domestic;0;?
4929;District;24.0;?
3337;Block;006XX S FRANCISCO AVE;?
495;Description;DOMESTIC BATTERY SIMPLE;DOMESTIC BATTERY SIMPLE
3491;Description;$500 AND UNDER;$500 AND UNDER
1019;District;15.0;?
1259;Block;087XX S STATE ST;?
4979;Block;016XX W FULLERTON AVE;?
2563;PrimaryType;CRIMINAL DAMAGE;CRIMINAL DAMAGE
3151;District;7.0;?
202;Description;AGG PO HANDS NO/MIN INJURY;AGG PO HANDS NO/MIN INJURY
3828;Domestic;0;?
3826;District;6.0;?
2834;Description;AGG: HANDS/FIST/FEET NO/MINOR INJURY;AGG: HANDS/FIST/FEET NO/MINOR INJURY
2668;District;14.0;?
4030;Block;072XX S YALE AVE;?
250;PrimaryType;OTHER OFFENSE;OTHER OFFENSE
3116;District;14.0;?
4555;District;12.0;?
1321;Block;057XX S ADA ST;?
3066;Ward;38.0;?
4707;PrimaryType;WEAPONS VIOLATION;?
3322;Description;FALSE/STOLEN/ALTERED TRP;FALSE/STOLEN/ALTERED TRP
3484;CommunityArea;66.0;?
3404;Block;042XX W CERMAK RD;?
3789;Description;AGGRAVATED: OTHER FIREARM;AGGRAVATED: OTHER FIREARM
4647;PrimaryType;BATTERY;BATTERY
167;PrimaryType;CRIMINAL DAMAGE;CRIMINAL DAMAGE
1799;Block;055XX S ALBANY AVE;?
350;Block;074XX S PHILLIPS AVE;?
1729;CommunityArea;41.0;?
750;Description;SIMPLE;SIMPLE
4864;IUCR;0910;?
4599;CommunityArea;2.0;?
591;Description;HARASSMENT BY TELEPHONE;HARASSMENT BY TELEPHONE
435;CommunityArea;31.0;?
4846;CommunityArea;49.0;?
3339;LocationDescription;APARTMENT;?
1197;Ward;2.0;?
3100;Description;TO LAND;TO LAND
3871;Description;AGGRAVATED: HANDGUN;AGGRAVATED: HANDGUN
3076;CommunityArea;14.0;?
2856;Arrest;0;?
1387;PrimaryType;BATTERY;BATTERY
4428;PrimaryType;ASSAULT;ASSAULT
433;District;12.0;?
4382;Arrest;0;?
3548;Arrest;0;?
3569;Domestic;0;?
595;CommunityArea;43.0;?
4278;IUCR;0910;?
489;Description;POCKET-PICKING;POCKET-PICKING
3165;District;6.0;?
923;Ward;2.0;?
1140;IUCR;2024;?
4899;District;10.0;?
2386;Ward;7.0;?
701;Description;CHILD ABUSE;CHILD ABUSE
615;Arrest;0;?
914;PrimaryType;NARCOTICS;NARCOTICS
2498;Block;059XX S JUSTINE ST;?
3657;District;20.0;?
1230;LocationDescription;RESIDENCE;?
1083;IUCR;0486;?
3103;LocationDescription;COMMERCIAL / BUSINESS OFFICE;?
1941;Block;0000X N STATE ST;?
2423;IUCR;0810;0460
1625;Description;TO LAND;TO LAND
2868;District;19.0;?
2296;IUCR;1154;?
252;Block;024XX W OGDEN AVE;?
2003;Arrest;0;?
1962;CommunityArea;22.0;?
1183;CommunityArea;23.0;?
915;District;4.0;?
4177;PrimaryType;THEFT;THEFT
3787;IUCR;1210;?
979;Description;FROM BUILDING;FROM BUILDING
2339;CommunityArea;28.0;?
165;PrimaryType;BATTERY;BATTERY
3124;Arrest;0;?
1863;Ward;40.0;?
2560;Block;033XX N PANAMA AVE;?
3991;Ward;42.0;?
820;PrimaryType;CRIMINAL DAMAGE;CRIMINAL DAMAGE
1610;LocationDescription;APARTMENT;?
459;LocationDescription;SIDEWALK;?
918;LocationDescription;SIDEWALK;?
896;IUCR;0610;?
3288;IUCR;0460;?
877;IUCR;1210;?
4151;Description;SEXUAL EXPLOITATION OF A CHILD;SEXUAL EXPLOITATION OF A CHILD
2914;Ward;42.0;?
1325;CommunityArea;53.0;?
3239;District;15.0;?
2277;Block;024XX N PULASKI RD;?
2311;PrimaryType;BATTERY;?
4513;Arrest;0;?
3480;PrimaryType;THEFT;THEFT
4867;Arrest;0;?
1135;Ward;42.0;?
1712;CommunityArea;43.0;?
2961;Description;SIMPLE;SIMPLE
4705;Arrest;0;?
1740;District;19.0;?
1944;Arrest;0;?
2904;CommunityArea;23.0;?
4489;District;5.0;?
1712;Description;FORCIBLE ENTRY;FORCIBLE ENTRY
3545;CommunityArea;66.0;?
4142;Block;006XX N KEDZIE AVE;?
3542;IUCR;0860;0860
1619;Ward;17.0;?
2323;CommunityArea;25.0;?
3034;District;8.0;?
2363;District;17.0;?
1304;District;11.0;?
3274;Description;TO VEHICLE;TO VEHICLE
4753;LocationDescription;PARKING LOT/GARAGE(NON.RESID.);?
3738;Arrest;0;?
4257;LocationDescription;APARTMENT;?
17;LocationDescription;STREET;?
586;Arrest;0;?
4803;Ward;3.0;?
2619;District;4.0;?
1891;CommunityArea;69.0;?
3496;IUCR;0486;?
398;PrimaryType;BATTERY;BATTERY
