riga;nome attributo;valore da imputare;valore imputato
3960;Segment;Consumer;Consumer
2541;Customer_Name;Marc Crier;Marc Crier
2695;Segment;Corporate;Corporate
3391;Segment;Consumer;Consumer
2900;Segment;Consumer;Consumer
1346;City;New York City;?
2980;Product_Name;SANFORD Major Accent Highlighters;SANFORD Major Accent Highlighters
4049;City;Detroit;?
762;City;Miami;?
3947;State;Colorado;Colorado
2081;Segment;Consumer;Consumer
418;Sub-Category;Binders;Binders
4094;Ship_Mode;Standard Class;?
4224;Sales;25.49;?
3701;State;Massachusetts;?
3281;Region;East;East
3928;Product_ID;OFF-AR-10004956;?
897;Product_ID;OFF-PA-10001166;?
1392;Ship_Mode;Same Day;Same Day
4049;Product_ID;TEC-AC-10004761;?
2057;City;Seattle;?
2540;Sub-Category;Accessories;Accessories
1254;Product_Name;Advantus Rolling Drawer Organizers;Advantus Rolling Drawer Organizers
2254;Customer_ID;DR-12880;DR-12880
850;City;Austin;?
3666;Sub-Category;Art;Art
2599;Sales;173.94;?
3163;State;New York;?
2709;Product_ID;OFF-BI-10000145;?
930;Sub-Category;Phones;Phones
731;Ship_Mode;Second Class;?
1304;Segment;Home Office;Home Office
836;Product_Name;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;?
977;Sub-Category;Binders;?
2645;Sales;7.7;?
1877;Ship_Mode;Standard Class;Standard Class
3141;Sales;2676.67;?
4378;Region;West;West
3223;Region;West;West
2576;Product_Name;Wirebound Message Books Four 2 3/4 x 5 Forms per Page 200 Sets per Book;Wirebound Message Books Four 2 3/4 x 5 Forms per Page 200 Sets per Book
4072;Sub-Category;Binders;Binders
1252;Customer_Name;Rick Hansen;Rick Hansen
2233;Region;South;South
3218;Customer_Name;Sean O'Donnell;Sean O'Donnell
1058;State;Connecticut;?
2369;Customer_Name;Chuck Sachs;Chuck Sachs
3549;Product_Name;Canon Imageclass D680 Copier / Fax;?
4204;Product_ID;OFF-SU-10002573;?
2334;Product_ID;OFF-EN-10002500;?
1311;Product_Name;Boston School Pro Electric Pencil Sharpener 1670;Boston School Pro Electric Pencil Sharpener 1670
117;City;Baltimore;?
3029;Segment;Consumer;Consumer
2131;State;Kentucky;Kentucky
2999;Sales;5.96;?
1847;Product_ID;OFF-BI-10004593;?
677;Sales;199.9;?
3057;Ship_Mode;Standard Class;?
281;Product_Name;Wilson Jones Easy Flow II Sheet Lifters;Wilson Jones Easy Flow II Sheet Lifters
1276;Product_Name;Global Push Button Manager's Chair Indigo;Global Push Button Manager's Chair Indigo
1459;Product_ID;TEC-PH-10001299;?
706;Segment;Corporate;Corporate
2452;State;Florida;?
3899;Customer_Name;Jeremy Pistek;Jeremy Pistek
572;Product_ID;FUR-CH-10000513;?
2149;Sub-Category;Bookcases;Bookcases
2425;State;New Jersey;?
3736;Sales;64.74;19.44
3495;Region;West;West
1537;City;Odessa;?
764;Segment;Corporate;Corporate
3610;State;Missouri;Missouri
2267;Sales;123.92;?
911;Ship_Mode;Standard Class;?
4325;Segment;Consumer;?
3905;State;North Dakota;?
1382;Ship_Mode;Standard Class;Standard Class
1698;State;Texas;Texas
1046;Ship_Mode;Standard Class;?
2898;Ship_Mode;Standard Class;?
592;Product_Name;Letter/Legal File Tote with Clear Snap-On Lid Black Granite;Letter/Legal File Tote with Clear Snap-On Lid Black Granite
1449;Product_ID;OFF-AR-10001860;?
4422;Customer_ID;TA-21385;TA-21385
2320;Ship_Mode;Standard Class;?
2569;Region;West;West
892;Sub-Category;Binders;Binders
2579;Sub-Category;Furnishings;Furnishings
1729;Sub-Category;Labels;Labels
3235;Customer_ID;RL-19615;RL-19615
1943;Segment;Corporate;Corporate
100;Customer_Name;Matt Abelman;Matt Abelman
558;Sales;32.4;?
1239;Product_Name;Razer Kraken PRO Over Ear PC and Music Headset;Razer Kraken PRO Over Ear PC and Music Headset
874;Region;Central;Central
2664;Region;South;South
4176;Region;West;West
1004;Product_Name;SAFCO Boltless Steel Shelving;?
2999;Customer_Name;Erin Mull;?
1052;Product_ID;OFF-PA-10003177;?
3180;Customer_ID;CY-12745;CY-12745
3169;Product_Name;Logitech Keyboard K120;?
1998;Sub-Category;Furnishings;Furnishings
14;State;Texas;?
4185;Sub-Category;Labels;Labels
1500;Segment;Corporate;Corporate
4042;Sales;4.61;?
1026;Sales;15.99;?
3868;Region;West;West
3709;Customer_ID;BS-11590;BS-11590
234;Ship_Mode;Second Class;Second Class
2276;State;California;California
411;Sub-Category;Furnishings;Furnishings
1703;Customer_ID;GB-14530;GB-14530
1369;Sales;8.76;?
4060;Ship_Mode;Standard Class;?
1250;Sales;12.96;?
3245;Segment;Home Office;Home Office
2896;City;Logan;?
363;Customer_Name;Natalie Fritzler;Natalie Fritzler
2216;Customer_Name;Joni Blumstein;Joni Blumstein
4335;Region;South;South
2637;Product_ID;TEC-PH-10001536;?
3512;State;Texas;?
3376;Customer_Name;Ann Blume;Ann Blume
1218;Product_Name;Avery 476;?
2971;Region;East;East
2641;Segment;Corporate;Corporate
3021;Product_ID;FUR-FU-10000175;?
2923;Customer_ID;BW-11110;BW-11110
2357;Product_ID;OFF-PA-10001667;?
895;City;New York City;?
112;Segment;Home Office;Home Office
4004;Ship_Mode;First Class;First Class
3251;Customer_ID;GH-14410;GH-14410
4013;Product_Name;Dual Level Single-Width Filing Carts;?
2014;City;El Paso;?
2474;Region;South;South
150;Product_ID;OFF-ST-10001325;?
4149;Product_Name;Avery Reinforcements for Hole-Punch Pages;Avery Reinforcements for Hole-Punch Pages
2389;Customer_Name;Sanjit Chand;Sanjit Chand
2214;Product_Name;Office Star - Ergonomically Designed Knee Chair;?
2888;Product_ID;OFF-ST-10001590;?
3307;Customer_Name;Tom Ashbrook;Tom Ashbrook
1029;Region;West;West
3346;Product_Name;Belkin 5 Outlet SurgeMaster Power Centers;Belkin 5 Outlet SurgeMaster Power Centers
3512;Customer_Name;Sample Company A;Sample Company A
2795;Product_Name;Hewlett-Packard 300S Scientific Calculator;?
914;Region;East;East
4012;City;Little Rock;?
3231;Sub-Category;Fasteners;?
2050;Ship_Mode;Standard Class;Standard Class
4484;State;Michigan;Michigan
3839;State;Virginia;Virginia
3589;Ship_Mode;Second Class;?
3364;Ship_Mode;Second Class;?
1254;City;Seattle;?
1619;Ship_Mode;Second Class;?
3422;Ship_Mode;First Class;Standard Class
2872;Customer_Name;Joni Sundaresam;Joni Sundaresam
3557;Sales;883.84;?
3630;Sub-Category;Accessories;Accessories
3609;Sub-Category;Chairs;Chairs
3596;Customer_ID;PB-18805;PB-18805
2790;Customer_ID;PF-19165;PF-19165
98;Region;East;East
1503;Customer_Name;Christina Anderson;Christina Anderson
1082;Sub-Category;Furnishings;Furnishings
4202;Ship_Mode;Standard Class;?
4158;Region;Central;Central
2195;Customer_Name;Saphhira Shifley;Saphhira Shifley
3038;Customer_ID;CW-11905;CW-11905
107;Customer_Name;Luke Schmidt;Luke Schmidt
3594;City;Seattle;?
2663;Customer_ID;BS-11590;BS-11590
4490;Sub-Category;Tables;Tables
2787;Sales;41.42;?
3383;Product_ID;OFF-EN-10001335;?
2231;Product_Name;Hand-Finished Solid Wood Document Frame;Hand-Finished Solid Wood Document Frame
859;City;Detroit;?
1786;Product_Name;Ibico Plastic Spiral Binding Combs;Ibico Plastic Spiral Binding Combs
1437;Customer_Name;Russell Applegate;Russell Applegate
843;State;Ohio;?
3273;Sales;111.79;?
2718;Segment;Consumer;Consumer
3897;Ship_Mode;Standard Class;?
2121;City;Los Angeles;?
440;Sales;221.92;?
2708;Sub-Category;Accessories;Accessories
3962;Segment;Consumer;Consumer
2679;Product_Name;Xerox 1968;?
906;Sub-Category;Labels;Labels
537;Customer_Name;Brendan Sweed;Brendan Sweed
986;Customer_Name;Raymond Buch;Raymond Buch
189;Segment;Corporate;Corporate
3087;Product_ID;FUR-CH-10002774;?
1911;Customer_Name;Chloris Kastensmidt;?
2729;Region;Central;Central
3701;City;Lowell;?
2608;Ship_Mode;Second Class;Second Class
4266;Customer_Name;Max Engle;Max Engle
4255;Customer_ID;CM-12655;CM-12655
3959;Customer_Name;Sharelle Roach;Sharelle Roach
4440;Customer_ID;JL-15175;JL-15175
2901;Product_Name;O'Sullivan Plantations 2-Door Library in Landvery Oak;O'Sullivan Plantations 2-Door Library in Landvery Oak
2815;Sales;47.52;?
1942;Product_ID;TEC-AC-10003832;?
3158;Customer_Name;Corey Catlett;Corey Catlett
600;State;Washington;Washington
2379;Region;West;West
3050;Product_Name;Advantus T-Pin Paper Clips;Advantus T-Pin Paper Clips
2999;State;New York;?
861;Region;Central;Central
3208;Product_Name;Acco 3-Hole Punch;Acco 3-Hole Punch
3071;Customer_ID;KB-16585;KB-16585
3481;Product_ID;OFF-ST-10000604;?
3286;Ship_Mode;Standard Class;Standard Class
3318;State;Oklahoma;Oklahoma
4304;Product_Name;Chromcraft Round Conference Tables;Chromcraft Round Conference Tables
2237;Segment;Consumer;Consumer
4435;Sub-Category;Storage;Storage
3841;City;Cleveland;?
3413;State;Texas;Texas
1836;City;Detroit;?
349;Sub-Category;Appliances;Appliances
2574;Segment;Home Office;Home Office
2608;Customer_Name;Rick Reed;Rick Reed
2534;Region;West;West
3826;Customer_ID;MG-17875;?
1152;Customer_ID;AH-10075;AH-10075
2758;State;New York;?
1273;Segment;Home Office;Home Office
4180;Ship_Mode;Standard Class;?
4254;Region;West;West
2357;City;Tallahassee;?
949;Product_Name;Wausau Papers Astrobrights Colored Envelopes;?
4006;Ship_Mode;First Class;?
3033;Sub-Category;Furnishings;Furnishings
2898;Customer_ID;BD-11320;BD-11320
222;City;Huntsville;?
3965;Ship_Mode;Standard Class;?
1888;Customer_Name;Anthony Jacobs;Anthony Jacobs
3020;Product_Name;Martin-Yale Premier Letter Opener;Martin-Yale Premier Letter Opener
4447;City;Richmond;?
3216;Product_ID;OFF-AP-10001492;?
1293;Customer_ID;SK-19990;SK-19990
2050;Product_ID;OFF-AP-10002350;?
3500;Customer_ID;TB-21400;TB-21400
551;City;Aurora;?
493;Sales;45.25;?
1022;City;Chicago;?
580;Customer_ID;TP-21130;TP-21130
639;Sub-Category;Furnishings;Furnishings
2213;Sub-Category;Furnishings;Furnishings
3586;Sales;29.46;?
3470;State;New York;?
1153;Ship_Mode;First Class;?
2388;State;Connecticut;Connecticut
1665;City;New York City;?
246;City;Indianapolis;?
1067;City;Akron;?
4205;State;California;California
4325;Customer_Name;Keith Herrera;Keith Herrera
3153;Product_Name;Acco PRESSTEX Data Binder with Storage Hooks Light Blue 9 1/2 X 11;Acco PRESSTEX Data Binder with Storage Hooks Light Blue 9 1/2 X 11
788;Product_ID;FUR-CH-10001482;?
2840;State;Pennsylvania;?
1419;Product_Name;Message Book Wirebound Four 5 1/2 X 4 Forms/Pg. 200 Dupl. Sets/Book;?
4334;Customer_ID;SP-20860;SP-20860
3035;Customer_ID;CA-12265;CA-12265
3676;State;New Jersey;New Jersey
1635;Customer_ID;CA-12055;CA-12055
1198;Sales;15.55;?
1740;Sales;5.56;?
1482;Region;South;South
4016;Sub-Category;Accessories;?
1088;State;California;California
2965;Product_Name;Belkin 19 Vented Equipment Shelf Black;?
2910;State;California;California
479;State;West Virginia;West Virginia
4132;State;Ohio;?
4180;Sales;366.74;?
1792;Region;East;East
2507;Segment;Corporate;Corporate
4103;Product_ID;OFF-AR-10003582;?
1574;State;Texas;Texas
4257;Sub-Category;Binders;Binders
916;Segment;Home Office;Home Office
1588;Product_ID;OFF-PA-10002160;OFF-PA-10003039
1614;Customer_ID;AP-10915;AP-10915
2800;Ship_Mode;Standard Class;?
1331;Region;West;West
4214;State;Michigan;?
1827;Region;West;West
4227;State;Ohio;?
2328;Ship_Mode;Standard Class;Standard Class
3951;Sales;46.2;?
2473;Sales;79.96;?
1470;Sub-Category;Phones;Phones
410;Product_ID;OFF-ST-10002756;?
4413;Ship_Mode;Standard Class;Second Class
4383;Segment;Home Office;Home Office
1016;Customer_ID;MK-18160;MK-18160
1878;Product_Name;Global Chrome Stack Chair;?
1896;Customer_ID;BV-11245;BV-11245
2772;Customer_Name;Ivan Liston;Ivan Liston
455;State;California;California
3903;City;Bethlehem;?
3283;State;South Carolina;South Carolina
1278;City;Peoria;?
367;Ship_Mode;Standard Class;Standard Class
156;Sub-Category;Binders;Binders
3584;Ship_Mode;Standard Class;?
744;Ship_Mode;Standard Class;Standard Class
3111;Product_ID;OFF-LA-10004677;?
3624;Sales;122.94;?
761;Ship_Mode;Standard Class;Standard Class
2721;State;Missouri;Missouri
2509;Sub-Category;Furnishings;Furnishings
356;Ship_Mode;First Class;First Class
372;Region;South;South
4415;Ship_Mode;Second Class;?
1467;City;Fairfield;?
574;City;New York City;?
2118;State;Texas;?
988;Region;South;South
4463;Region;West;West
913;Customer_ID;JO-15280;JO-15280
3434;Region;East;East
1315;Region;East;East
2452;City;Tampa;?
4331;Segment;Consumer;?
3593;Product_Name;Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue;Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue
2378;Sub-Category;Tables;Tables
1685;Customer_ID;KN-16390;KN-16390
1588;Sales;32.37;?
4300;Sub-Category;Copiers;?
1081;Sub-Category;Phones;Phones
4181;Ship_Mode;Standard Class;Standard Class
3201;Ship_Mode;Second Class;Second Class
4121;Product_ID;FUR-FU-10001196;?
3149;Region;West;West
3508;Sales;683.95;?
3641;Product_ID;FUR-CH-10001482;?
2689;Ship_Mode;Standard Class;Standard Class
4203;Region;West;West
2937;Sub-Category;Supplies;Supplies
353;Ship_Mode;Same Day;?
122;Sales;40.74;?
4477;Ship_Mode;Standard Class;Standard Class
2524;Sales;25.92;?
4199;Region;Central;Central
630;Sub-Category;Labels;Labels
45;Region;West;West
2678;Customer_Name;Michelle Arnett;Michelle Arnett
2049;Sub-Category;Art;Art
1053;State;New York;?
1619;Sales;76.12;?
3059;State;Pennsylvania;Pennsylvania
1233;Customer_ID;DL-13495;DL-13495
331;City;Columbus;?
3068;City;Tampa;?
4050;Product_ID;FUR-TA-10001676;?
3572;Region;West;West
