riga;nome attributo;valore da imputare;valore imputato
12;Sales;17.94;704.9
1007;Sub-Category;Binders;?
3573;Region;West;?
3791;Sub-Category;Chairs;?
3085;Sales;283.14;9449.95
1872;Product_ID;TEC-AC-10003063;FUR-FU-10002501
3736;Sub-Category;Paper;?
1582;Customer_ID;KF-16285;TB-21625
2029;Sub-Category;Furnishings;?
392;Ship_Mode;First Class;?
439;Ship_Mode;Standard Class;?
2393;Product_ID;FUR-CH-10002880;FUR-FU-10002960
1841;Customer_ID;FM-14290;VM-21835
556;State;California;Idaho
854;Customer_Name;William Brown;?
359;Sales;242.94;509.96
2777;Sales;366.01;?
4000;Segment;Home Office;Corporate
1331;Region;West;?
1096;Product_Name;Kingston Digital DataTraveler 32GB USB 2.0;?
2366;Customer_ID;ZC-21910;SE-20110
1904;Ship_Mode;Second Class;?
2888;Region;West;?
882;Sub-Category;Envelopes;?
165;Customer_Name;Dean Braden;?
4441;State;New York;?
2722;Ship_Mode;Standard Class;?
1287;State;Pennsylvania;?
1197;Ship_Mode;Standard Class;?
3204;Product_ID;OFF-SU-10001225;TEC-AC-10003628
1057;Customer_ID;EH-13945;HG-14845
2721;Product_Name;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;?
1884;Product_Name;3D Systems Cube Printer 2nd Generation Magenta;?
3952;City;Indianapolis;?
646;State;Arkansas;?
2648;Customer_Name;Andrew Gjertsen;?
840;Sales;92.06;8749.95
1672;Product_Name;HON 5400 Series Task Chairs for Big and Tall;?
196;Region;West;?
687;Customer_Name;Mary Zewe;?
2801;Segment;Home Office;?
1412;Sub-Category;Paper;?
2630;Product_ID;TEC-AC-10004975;TEC-AC-10001552
604;Customer_ID;EB-13870;PO-19180
3927;Customer_ID;RP-19855;PF-19165
99;State;California;Indiana
4451;Product_Name;Airmail Envelopes;?
1296;City;Olathe;?
3265;Sales;47.98;1983.97
3899;State;Wisconsin;?
398;Ship_Mode;Same Day;?
3991;Ship_Mode;Standard Class;?
394;Sub-Category;Bookcases;?
42;Sub-Category;Fasteners;?
1093;Ship_Mode;Standard Class;?
4452;Segment;Corporate;?
4005;Customer_Name;Steven Ward;Steven Ward
1070;City;New York City;?
1578;Product_ID;FUR-CH-10004287;TEC-AC-10003033
2800;Region;West;?
425;State;Michigan;?
197;Product_Name;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;?
4146;City;Paterson;?
3107;Customer_ID;TA-21385;BG-11740
2682;Sales;35.2;1879.96
2943;Product_ID;OFF-PA-10001363;OFF-LA-10001474
2253;Ship_Mode;Second Class;?
855;Customer_ID;GG-14650;CA-12775
2417;Customer_Name;Arthur Gainer;?
1334;Sales;1626.19;2676.67
3031;Product_Name;Howard Miller 13-1/2 Diameter Rosebrook Wall Clock;?
2451;Product_Name;Hon 61000 Series Interactive Training Tables;?
823;Region;West;?
2919;Segment;Corporate;Corporate
3940;Sales;25.34;?
2595;Sub-Category;Chairs;?
4069;Ship_Mode;Standard Class;?
715;Sub-Category;Phones;?
1176;Segment;Consumer;?
1432;Region;East;?
2277;Ship_Mode;Standard Class;?
2270;Sub-Category;Appliances;?
244;City;Camarillo;?
892;Customer_ID;TB-21625;CA-12775
4495;Product_Name;Hoover WindTunnel Plus Canister Vacuum;?
1128;City;Apple Valley;?
2734;State;New York;?
2430;Sub-Category;Binders;?
1361;Ship_Mode;Standard Class;?
3543;City;New York City;?
3305;Product_ID;FUR-FU-10001591;OFF-PA-10001837
1484;Sales;32.78;1737.18
1831;Customer_Name;Katherine Ducich;?
2613;Sub-Category;Accessories;?
1373;Customer_Name;Sanjit Chand;?
2664;Region;South;?
3427;Sub-Category;Phones;?
1653;Region;West;?
182;Segment;Home Office;?
271;Ship_Mode;Second Class;?
3081;Customer_Name;Odella Nelson;?
2633;Region;West;?
1679;Sales;11.21;1931.04
739;City;Philadelphia;?
3761;Sales;8.34;?
3505;Segment;Consumer;?
528;Segment;Consumer;?
3777;Ship_Mode;Standard Class;?
3612;Product_ID;FUR-BO-10004467;FUR-CH-10003817
492;Sub-Category;Furnishings;?
3278;Product_ID;OFF-AP-10004708;OFF-AR-10003602
1958;Ship_Mode;Standard Class;?
3196;Product_ID;FUR-FU-10004306;FUR-FU-10004306
3364;Sales;123.92;?
3248;State;Alabama;?
2812;Product_ID;TEC-PH-10002807;TEC-PH-10002538
2784;Ship_Mode;Standard Class;?
4203;Customer_ID;EH-13765;KB-16585
516;Sales;10.16;6999.96
3955;State;Virginia;?
3586;State;Oklahoma;?
489;Product_Name;GBC Recycled VeloBinder Covers;?
3763;Product_ID;OFF-LA-10003766;OFF-LA-10001474
208;City;San Francisco;?
1505;State;Alabama;?
1122;Product_Name;Xerox 1959;?
1625;Customer_Name;Roy Skaria;?
1260;Customer_ID;SC-20770;CC-12670
1563;Customer_ID;MY-17380;CA-12775
1394;Product_ID;TEC-PH-10003095;TEC-PH-10002538
3914;Customer_ID;SH-20395;?
1124;Product_Name;Maxell 4.7GB DVD-RW 3/Pack;?
3619;Product_ID;OFF-PA-10001934;OFF-LA-10001474
665;Ship_Mode;Second Class;?
1986;Ship_Mode;Same Day;?
3708;Customer_ID;KM-16375;JE-15745
1919;Segment;Consumer;?
3886;Product_ID;FUR-FU-10004864;FUR-BO-10003441
57;Product_Name;Airmail Envelopes;?
2631;Segment;Home Office;?
991;Sales;182.55;?
1813;Product_Name;Cardinal Slant-D Ring Binder Heavy Gauge Vinyl;?
3969;Customer_Name;Dave Poirier;?
3121;City;Morristown;?
1069;State;California;Iowa
3222;Ship_Mode;Standard Class;?
1420;Customer_ID;AG-10675;SA-20830
1547;Product_Name;Tenex Personal Project File with Scoop Front Design Black;?
3426;Product_Name;Staple-based wall hangings;?
49;Region;Central;?
88;Sales;11.81;509.96
383;City;Phoenix;?
2230;Sub-Category;Bookcases;?
230;Product_ID;OFF-ST-10000943;OFF-ST-10003058
614;Product_ID;FUR-FU-10004748;OFF-AR-10003251
1646;Customer_ID;BF-11020;NC-18415
1039;Sub-Category;Paper;?
2187;Ship_Mode;Second Class;?
3931;Product_ID;OFF-EN-10001099;OFF-LA-10001474
2600;City;San Francisco;?
2033;Sales;18.72;?
2733;Customer_ID;AP-10720;TB-21625
1845;State;Massachusetts;?
2381;Customer_ID;AF-10870;VM-21835
1320;Sub-Category;Fasteners;?
983;Product_Name;AT&T SB67148 SynJ;Mitel 5320 IP Phone VoIP phone
2497;City;New York City;?
1566;Sub-Category;Binders;?
2875;Sub-Category;Bookcases;?
1711;Customer_ID;TB-21520;TB-21625
2017;City;Houston;?
609;State;Illinois;?
3500;Product_Name;Xerox 2000;?
3758;Sub-Category;Storage;?
945;Product_Name;Boston Electric Pencil Sharpener Model 1818 Charcoal Black;Boston Electric Pencil Sharpener Model 1818 Charcoal Black
2701;Segment;Consumer;?
2133;Customer_ID;TZ-21580;HM-14980
1382;Segment;Consumer;?
834;Customer_ID;SE-20110;SE-20110
2801;Customer_Name;Jim Kriz;?
2144;Product_ID;OFF-AR-10000380;OFF-AR-10001955
1770;Region;South;?
4233;Sub-Category;Appliances;?
1122;City;Shelton;?
689;Customer_ID;EB-13705;TB-21625
1129;Segment;Corporate;?
3253;Product_ID;FUR-CH-10004675;OFF-BI-10004141
1396;State;California;?
3559;Customer_ID;JK-15325;TB-21625
1206;State;California;?
1794;City;Hesperia;?
1609;Customer_ID;PO-18865;KB-16585
2518;Sub-Category;Chairs;?
2908;Ship_Mode;First Class;?
1881;Customer_ID;AA-10375;VM-21835
561;Customer_ID;JM-15250;TP-21415
358;Customer_Name;Herbert Flentye;?
3588;Sales;10.8;?
3731;Customer_Name;Karen Ferguson;?
122;Ship_Mode;Standard Class;?
2896;Sales;21.36;?
2893;Region;Central;?
882;State;New Jersey;?
4371;City;Raleigh;?
4011;Ship_Mode;Standard Class;?
2843;Customer_ID;SH-20395;VM-21835
3207;State;Washington;?
141;Customer_Name;Peter McVee;?
2299;Product_Name;Hon GuestStacker Chair;?
1091;City;Seattle;?
1675;Product_ID;OFF-PA-10002615;OFF-AR-10003856
643;Customer_Name;Karl Braun;Henia Zydlo
1025;Ship_Mode;Standard Class;?
406;Customer_ID;DW-13585;TB-21625
2331;Ship_Mode;Standard Class;?
16;Sub-Category;Bookcases;?
3824;Ship_Mode;Standard Class;?
613;Segment;Corporate;Corporate
3909;Product_ID;TEC-AC-10003095;TEC-AC-10001552
4228;City;Rochester;?
1372;Sub-Category;Supplies;?
4422;Sales;52.99;1441.3
4220;Product_ID;TEC-AC-10003832;TEC-AC-10001552
3668;State;Washington;?
973;Product_Name;X-Rack File for Hanging Folders;?
207;Segment;Corporate;?
3311;City;Franklin;?
2915;City;Henderson;?
3074;State;New York;?
186;Product_ID;OFF-AR-10001955;OFF-LA-10001474
413;Product_Name;Eldon Gobal File Keepers;?
2582;Product_Name;SANFORD Major Accent Highlighters;?
1156;City;New York City;?
995;Product_ID;OFF-ST-10004507;OFF-ST-10000675
2496;Product_Name;Tenex Personal Project File with Scoop Front Design Black;?
1715;Customer_ID;TD-20995;CA-12775
2394;Customer_ID;AC-10615;TB-21625
2862;Region;West;?
3331;Segment;Consumer;?
2390;Sales;51.31;?
2701;Customer_ID;CC-12670;ES-14080
4132;Product_ID;OFF-AP-10002287;OFF-AP-10001005
3388;Customer_ID;LC-16870;BG-11740
1385;Customer_ID;SH-19975;MH-18025
1020;Product_ID;OFF-ST-10001558;OFF-ST-10001505
3387;Product_ID;FUR-FU-10003268;TEC-AC-10003038
4346;Customer_ID;SC-20020;JK-15370
1856;City;San Francisco;?
3163;Ship_Mode;Standard Class;?
118;Region;Central;?
1973;Ship_Mode;Standard Class;?
1170;Sub-Category;Envelopes;?
4041;Sub-Category;Accessories;?
1047;City;Thousand Oaks;?
2255;Customer_ID;AP-10915;HM-14980
3005;Sales;272.97;1013.83
4073;Sales;69.71;?
3845;Sales;80.58;?
278;Segment;Consumer;?
4459;Customer_ID;BF-11170;CR-12580
3110;State;Illinois;?
1270;Sub-Category;Phones;?
3755;Segment;Corporate;?
21;Ship_Mode;First Class;?
4057;Region;South;?
1847;Region;West;?
3204;Sub-Category;Supplies;?
3375;Product_ID;TEC-AC-10003063;TEC-AC-10003063
1211;Sales;20.74;2625.12
3466;Customer_ID;MS-17770;TB-21625
504;Product_ID;OFF-FA-10004838;OFF-AR-10003469
2328;Segment;Corporate;?
2279;Segment;Consumer;?
3310;Product_ID;OFF-ST-10000991;FUR-FU-10000820
3458;Segment;Consumer;Corporate
2080;Product_Name;Avery Reinforcements for Hole-Punch Pages;?
2737;Segment;Corporate;?
2052;City;Rochester;?
1457;City;San Francisco;?
1721;Segment;Home Office;?
2506;Customer_ID;AP-10915;TB-21625
2602;Sub-Category;Fasteners;?
2257;Region;West;?
1902;Customer_ID;CS-11860;TB-21625
3034;Ship_Mode;Standard Class;?
2008;Region;West;?
2567;Customer_ID;JE-15610;CA-12775
3681;Segment;Home Office;?
3497;Segment;Home Office;?
1109;Sales;10.58;1080.1
1292;Product_Name;Contemporary Wood/Metal Frame;?
343;City;Philadelphia;?
2246;Product_ID;TEC-AC-10002842;TEC-AC-10001552
2618;Product_ID;OFF-AP-10004336;FUR-CH-10002335
415;Segment;Corporate;?
276;Product_ID;OFF-AR-10001166;OFF-AR-10003631
3380;City;Houston;?
611;State;Ohio;?
212;Region;West;?
3681;Sub-Category;Appliances;?
2751;Product_ID;OFF-ST-10002554;TEC-AC-10003033
2726;Region;Central;?
515;Customer_Name;Lena Cacioppo;?
3856;Sub-Category;Paper;?
3638;Product_Name;Belkin Premiere Surge Master II 8-outlet surge protector;?
1846;Product_Name;Fellowes Strictly Business Drawer File Letter/Legal Size;?
3696;Customer_ID;KD-16270;TB-21625
3663;Ship_Mode;Standard Class;?
293;State;Florida;?
781;Customer_Name;Barry Franz;?
625;Region;Central;?
478;Sales;31.2;9099.93
4451;State;Ohio;South Dakota
2951;State;Texas;?
3126;Customer_ID;SP-20545;SJ-20215
164;Region;West;?
2042;Sales;245.98;2249.91
