riga;nome attributo;valore da imputare;valore imputato
2923;Segment;Corporate;?
4316;Product_ID;OFF-ST-10000585;FUR-FU-10004188
3254;Sales;30.56;?
366;Region;East;?
1543;Product_Name;KI Adjustable-Height Table;?
4045;Product_ID;OFF-AP-10001303;OFF-PA-10004971
2592;Ship_Mode;Standard Class;Second Class
1878;State;Pennsylvania;?
986;Region;West;?
2268;Product_Name;Boston 16801 Nautilus Battery Pencil Sharpener;?
1435;Sales;19.05;?
2679;Sales;46.76;3404.5
2456;City;Bakersfield;?
1288;Segment;Consumer;?
3416;City;Lakeville;?
628;State;New York;?
2014;Region;Central;?
537;State;Kentucky;?
2872;Sales;7.56;1801.63
823;Customer_Name;Henry MacAllister;?
484;Sales;34.24;?
1959;Segment;Consumer;?
2759;Segment;Home Office;?
1434;City;San Gabriel;?
722;Customer_ID;MV-17485;SS-20875
1563;State;Colorado;?
3028;Region;West;?
2060;Ship_Mode;First Class;First Class
4316;Product_Name;Economy Rollaway Files;?
2386;Sub-Category;Paper;?
4247;City;Tampa;?
424;Segment;Consumer;?
3521;Sales;1006.06;?
434;Customer_Name;Mick Crebagga;?
4126;Customer_ID;CT-11995;SS-20875
2054;Region;Central;?
3298;Customer_ID;MM-18280;BD-11320
3118;Sub-Category;Binders;?
3045;Sales;1439.97;?
43;Sub-Category;Appliances;?
219;Sales;47.62;?
3458;Product_ID;TEC-AC-10000521;OFF-PA-10004971
739;Region;East;?
2573;Sales;66.11;3404.5
1296;Customer_Name;Tom Ashbrook;?
2370;City;San Diego;?
2440;Sub-Category;Tables;?
1266;Product_Name;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;?
3330;Ship_Mode;Standard Class;First Class
3008;Region;East;?
3123;Ship_Mode;First Class;Second Class
3919;City;New York City;?
274;Customer_Name;Sean Braxton;?
964;Segment;Home Office;?
1975;City;Providence;?
4142;Ship_Mode;Second Class;First Class
3208;State;California;?
4208;Ship_Mode;Standard Class;First Class
903;Customer_ID;RB-19645;BD-11320
1300;Segment;Consumer;?
2903;Product_ID;OFF-AR-10003087;OFF-PA-10004971
1824;Customer_ID;BG-11695;SS-20875
4434;Ship_Mode;Standard Class;Second Class
3192;State;New York;?
276;Segment;Consumer;?
4190;Sub-Category;Appliances;?
236;Ship_Mode;Second Class;Second Class
431;Region;South;?
1236;Ship_Mode;Standard Class;Second Class
507;Region;South;?
4228;Product_Name;Wilson Jones Leather-Like Binders with DublLock Round Rings;?
2891;Product_Name;Xerox 230;?
1367;State;Ohio;?
134;City;Ormond Beach;?
1938;City;Seattle;?
595;Customer_Name;Kunst Miller;?
3343;Product_Name;Xerox 1972;?
193;State;Illinois;?
1653;Product_Name;Wirebound Message Books Four 2 3/4 x 5 Forms per Page 600 Sets per Book;?
2382;City;Houston;?
4218;Ship_Mode;Second Class;First Class
2713;Customer_Name;Ross Baird;?
4073;Product_ID;OFF-ST-10002974;OFF-BI-10004230
3238;Ship_Mode;Same Day;Second Class
2150;Sales;47.04;?
3254;City;Dallas;?
2571;Sub-Category;Accessories;?
3650;Region;Central;?
294;Customer_ID;EH-13945;BD-11320
1251;Region;East;?
1316;Product_ID;TEC-PH-10001299;TEC-PH-10001299
201;Product_Name;Stur-D-Stor Shelving Vertical 5-Shelf: 72H x 36W x 18 1/2D;Recycled Easel Ring Binders
1638;Segment;Consumer;?
2328;City;Philadelphia;?
511;Customer_ID;DB-13405;FA-14230
4283;Ship_Mode;Standard Class;Standard Class
3593;State;California;?
456;Customer_ID;CP-12340;TS-21505
1203;Sales;35.17;?
2681;Sub-Category;Chairs;?
2563;Customer_Name;Maris LaWare;?
1220;Ship_Mode;Second Class;First Class
1561;Segment;Consumer;?
4085;City;Minneapolis;?
369;Customer_ID;RL-19615;SS-20875
4346;Sub-Category;Storage;?
619;Sub-Category;Fasteners;?
2052;Sales;32.67;?
3770;Sales;22.29;?
278;State;Delaware;District of Columbia
2654;Region;Central;?
1544;Product_ID;OFF-PA-10004022;OFF-ST-10000736
2437;City;Cranston;?
3732;Product_Name;Avery Arch Ring Binders;?
4084;Customer_ID;HE-14800;AS-10135
2737;Product_ID;OFF-ST-10001809;OFF-ST-10000736
478;State;Texas;?
493;City;Charlotte;?
2678;Product_Name;SanDisk Cruzer 16 GB USB Flash Drive;?
3166;Product_Name;Cardinal HOLDit! Binder Insert StripsExtra Strips;?
397;Customer_ID;AA-10375;BD-11320
1794;Ship_Mode;Standard Class;First Class
320;Sub-Category;Binders;?
3897;Region;East;?
2108;Customer_ID;NP-18325;SS-20875
3279;State;District of Columbia;?
3292;Sub-Category;Paper;?
2509;Sales;19.52;?
1357;Sales;9.25;?
4460;Segment;Consumer;?
4006;Ship_Mode;First Class;Second Class
1246;Product_Name;ClearOne CHATAttach 160 - speaker phone;?
4090;Sub-Category;Paper;?
249;State;Pennsylvania;?
4220;Customer_ID;KC-16540;BD-11320
3467;Product_Name;Serrated Blade or Curved Handle Hand Letter Openers;?
3344;Region;West;?
23;Sub-Category;Art;?
98;Region;East;?
2101;State;Texas;?
3231;Customer_ID;RD-19930;SS-20875
2942;Sub-Category;Binders;?
2506;Ship_Mode;Standard Class;Second Class
1546;Product_ID;OFF-LA-10003923;FUR-TA-10001039
2110;Product_Name;Geographics Note Cards Blank White 8 1/2 x 11;?
1592;City;Newark;?
3242;State;Kentucky;?
1788;Customer_Name;Brooke Gillingham;?
4164;Product_Name;Xerox 1898;?
2384;Product_Name;Xerox 2;?
1084;Customer_ID;FH-14365;SS-20875
1307;City;Mobile;?
2054;Sub-Category;Bookcases;?
3706;Customer_ID;CC-12145;SS-20875
1684;Sub-Category;Storage;?
2264;Customer_ID;KD-16495;SS-20875
4274;Sales;41.96;?
3282;City;Akron;?
1194;Customer_ID;TS-21370;SS-20875
1174;Product_Name;ACCOHIDE 3-Ring Binder Blue 1;?
1171;Ship_Mode;Standard Class;Second Class
1478;Customer_ID;BT-11680;AS-10135
3616;Product_ID;OFF-AR-10003338;OFF-ST-10000736
4140;Region;South;?
1816;Segment;Home Office;?
737;Product_Name;Avery 508;?
450;Product_Name;Avery Trapezoid Extra Heavy Duty 4 Binders;?
3427;Product_ID;TEC-PH-10004536;TEC-PH-10001299
4170;Sub-Category;Furnishings;?
1034;City;Philadelphia;?
2750;Segment;Consumer;?
2847;Customer_ID;TS-21370;SS-20875
1461;Segment;Home Office;?
1086;Product_ID;OFF-AP-10001563;FUR-FU-10004188
975;Sub-Category;Envelopes;?
3873;Sales;44.82;?
1810;Product_ID;TEC-PH-10002185;TEC-PH-10001299
2023;City;Columbus;?
1603;Product_Name;Linden 10 Round Wall Clock Black;?
2982;City;New York City;?
899;Customer_Name;Helen Andreada;Patrick Jones
3791;Customer_Name;Brian Derr;?
2276;Customer_ID;RD-19585;BD-11320
3321;State;Texas;?
1342;Ship_Mode;Standard Class;First Class
2771;Region;East;?
3043;Sales;106.32;?
4289;Product_Name;Avery 488;?
1668;Segment;Home Office;?
3409;Product_Name;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;?
663;Customer_Name;Brenda Bowman;?
2728;Ship_Mode;Standard Class;Second Class
2130;Product_ID;OFF-BI-10000050;OFF-PA-10004971
4231;Segment;Home Office;?
4117;Region;West;?
2246;Product_Name;WD My Passport Ultra 2TB Portable External Hard Drive;?
2981;Product_ID;OFF-AR-10003631;OFF-ST-10000736
3572;Sales;56.7;?
2240;Product_ID;TEC-PH-10002200;TEC-PH-10001299
2858;Sales;761.54;?
741;Region;East;?
1964;Segment;Consumer;?
1299;Customer_Name;Kristina Nunn;?
1929;State;California;?
1121;Sub-Category;Bookcases;?
3578;City;New York City;?
696;State;Virginia;?
4418;City;East Point;?
3164;State;California;?
2421;Sub-Category;Fasteners;?
1297;Region;West;?
3320;Customer_ID;IM-15070;SS-20875
61;Customer_ID;TS-21160;CH-12070
1152;Segment;Corporate;?
3757;Sub-Category;Binders;?
3043;Segment;Consumer;?
3200;City;New York City;?
2057;Region;West;?
3829;Product_Name;Jabra SPEAK 410;?
1696;Segment;Corporate;?
234;Sales;146.73;?
1468;Region;East;?
2058;Sales;95.98;?
3397;Product_ID;FUR-FU-10000175;OFF-BI-10003305
3727;Customer_ID;PO-18865;SS-20875
1961;Product_ID;TEC-AC-10001267;TEC-AC-10000521
3499;Customer_Name;Anna Chung;?
2307;City;Nashville;?
467;State;California;?
2437;Product_Name;Lumber Crayons;?
2394;Product_ID;OFF-AR-10000658;OFF-PA-10004971
902;Region;West;?
1228;Product_Name;Xerox 206;?
1973;Segment;Consumer;?
3913;Ship_Mode;Second Class;Second Class
3266;Customer_Name;Thea Hudgings;?
1343;Region;West;?
4333;Sub-Category;Storage;?
3384;Sales;145.74;?
2863;Sales;17.46;2104.55
