riga;nome attributo;valore da imputare;valore imputato
4098;Product_ID;FUR-TA-10004607;?
80;Product_Name;Lesro Sheffield Collection Coffee Table End Table Center Table Corner Table;Lesro Sheffield Collection Coffee Table End Table Center Table Corner Table
2803;Customer_ID;MA-17995;MA-17995
3437;Sub-Category;Bookcases;Bookcases
2922;Sales;127.37;445.8
1231;Ship_Mode;Standard Class;Standard Class
4401;Segment;Consumer;Consumer
497;Product_Name;Wilson Jones Elliptical Ring 3 1/2 Capacity Binders 800 sheets;?
369;Customer_ID;RL-19615;RL-19615
1755;Customer_Name;Sean O'Donnell;Sean O'Donnell
1524;Ship_Mode;Standard Class;Standard Class
952;Region;Central;Central
2693;State;California;?
1297;Product_ID;OFF-PA-10004971;?
2387;Product_ID;TEC-AC-10001772;?
2694;Product_Name;Bretford CR4500 Series Slim Rectangular Table;Bretford CR4500 Series Slim Rectangular Table
3992;Region;West;?
4500;Sales;3991.98;?
300;Product_ID;OFF-BI-10000174;?
2804;Customer_ID;AB-10165;AB-10165
2095;Product_ID;OFF-ST-10000036;?
1240;State;Pennsylvania;?
4125;Product_Name;Maxell iVDR EX 500GB Cartridge;?
3105;City;New York City;?
4438;State;New York;?
2308;Customer_ID;ML-17395;ML-17395
3521;Ship_Mode;Same Day;?
4264;Product_ID;OFF-BI-10004390;?
767;Customer_ID;MO-17800;MO-17800
3751;Sales;282.89;?
2051;Region;Central;Central
3497;State;Washington;Washington
1918;Customer_ID;SD-20485;SD-20485
3214;Segment;Consumer;Consumer
1582;Product_Name;Multicolor Computer Printout Paper;?
1129;Sub-Category;Paper;Art
4381;Product_ID;TEC-AC-10003832;?
4360;Product_Name;Acco Data Flex Cable Posts For Top & Bottom Load Binders 6 Capacity;Acco Data Flex Cable Posts For Top & Bottom Load Binders 6 Capacity
1346;City;New York City;?
213;Sales;57.36;?
3708;Segment;Home Office;?
4162;Product_ID;OFF-BI-10003364;?
4269;Region;West;West
3175;Ship_Mode;Standard Class;Standard Class
2617;Customer_ID;CS-11845;CS-11845
1133;City;Houston;Dallas
293;Customer_Name;Duane Huffman;Duane Huffman
1387;Product_ID;OFF-AR-10001972;OFF-PA-10001204
1981;Sub-Category;Furnishings;?
7;State;California;California
2545;Sub-Category;Binders;Binders
274;City;Philadelphia;?
3229;Product_ID;FUR-BO-10003441;?
1755;Sales;18.69;?
249;Product_ID;TEC-AC-10003832;?
2910;Product_ID;OFF-AR-10002067;?
94;City;Rockville;?
98;Segment;Corporate;Corporate
2169;Ship_Mode;Standard Class;?
2677;Customer_Name;Denny Blanton;Denny Blanton
477;Region;South;South
3694;Segment;Consumer;?
4234;Region;East;East
2520;Sub-Category;Paper;Paper
2925;Sales;25.92;?
382;Segment;Consumer;Consumer
1714;Region;West;West
438;State;Minnesota;Minnesota
4160;State;Illinois;Illinois
1533;City;Houston;?
40;State;Georgia;Georgia
2815;Segment;Consumer;Consumer
1403;City;Buffalo;Buffalo
531;Ship_Mode;Standard Class;?
829;Customer_ID;TB-21355;TB-21355
2177;Customer_ID;FH-14350;FH-14350
4192;Customer_Name;Ross Baird;Ross Baird
2993;State;Texas;?
607;Product_Name;Westinghouse Floor Lamp with Metal Mesh Shade Black;?
1288;Customer_ID;BS-11755;BS-11755
3363;Customer_Name;Jeremy Pistek;Jeremy Pistek
2916;City;Roseville;?
978;Region;East;East
2149;Region;West;West
4010;Customer_Name;Carol Triggs;Carol Triggs
3931;Sales;68.46;?
4373;Ship_Mode;Standard Class;Same Day
3899;State;Wisconsin;Wisconsin
1862;Product_Name;24-Hour Round Wall Clock;?
2561;State;Pennsylvania;?
2718;Product_Name;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
948;Product_Name;Panasonic KX TS3282W Corded phone;Xblue XB-1670-86 X16 Small Office Telephone - Titanium
3738;Ship_Mode;Standard Class;?
3638;Sub-Category;Appliances;?
2317;Region;East;East
1791;Product_ID;OFF-BI-10000050;?
