riga;nome attributo;valore da imputare;valore imputato
570;city;san francisco;san francisco
181;phone;404/237-2700;404/237-2700
349;type;italian;american
579;city;san francisco;san francisco
395;type;italian;mediterranean
191;phone;415/956-9662;415/391-2373
684;class;572;544
416;city;new york;new york
192;type;american (new);american
641;phone;415/541-4949;415/957-9300
576;phone;415/771-3500;415/776-5577
463;class;350;221
62;class;30;31
497;type;continental;international
171;type;italian;italian
827;class;715;780
212;city;san francisco;san francisco
613;type;american;french
385;phone;212/751-2323;212/245-2214
736;class;624;636
187;class;93;93
807;phone;404-636-4094;404/325-5285
443;class;330;344
424;phone;212/581-8030;212/ 956-3055
516;city;atlanta;los angeles
641;type;asian;asian
67;type;italian;italian
624;city;san francisco;san francisco
664;city;westwood;brooklyn
482;type;coffee bar;french
38;type;french bistro;japanese
468;type;coffee bar;mediterranean
584;city;san francisco;san francisco
123;type;american;american (new)
817;phone;404-636-4280;404-233-2005
635;city;san francisco;san francisco
564;city;las vegas;las vegas
48;city;new york city;new york
284;city;los angeles;los angeles
206;class;102;102
755;phone;212-755-1780;212-980-9393
125;class;62;325
597;city;san francisco;new york city
804;city;atlanta;atlanta
363;class;250;254
43;city;santa monica;santa monica
618;type;french;greek and middle eastern
54;phone;212-496-6031;212/496-6031
814;city;duluth;rancho park
462;phone;212/ 977-8400;212/371-2323
355;phone;212/595-3139;212/875-1993
320;city;new york;new york
242;city;santa monica;los angeles
144;city;las vegas;las vegas
310;city;new york;new york
637;city;san francisco;san francisco
509;type;southern;american
488;city;new york;new york
540;city;las vegas;las vegas
274;type;american;californian
642;city;san francisco;san francisco
371;class;258;315
37;type;french;french
546;type;coffee shops/diners;continental
328;class;215;287
575;phone;415/776-1506;415/346-0800
20;class;9;9
406;city;new york;new york
147;type;seafood;steakhouses
646;type;american;coffee shops
786;city;las vegas;las vegas
751;city;new york city;new york city
372;phone;212/777-5922;212/226-6060
389;type;american;american
309;class;196;40
558;city;las vegas;las vegas
55;phone;212/877-3500;212/307-7311
269;type;italian;french
581;phone;415/788-9900;415/989-7154
809;type;indian;noodle shops
697;type;vietnamese;italian
75;type;tel caribbean;caribbean
132;class;65;65
676;type;american;hamburgers
757;type;chinese;chinese
616;phone;415/395-9800;415/567-5432
363;phone;212/799-1533;212/465-1530
655;type;californian;californian
602;phone;415/546-5000;415/752-8833
104;phone;212-644-1900;212/644-1900
808;class;696;617
424;type;american;latin american
259;phone;213/667-0777;818/985-4669
661;class;549;511
4;phone;818-762-1221;818/762-1221
282;phone;310/276-6345;310/275-5200
588;phone;415/781-8833;415/771-8822
813;class;701;688
395;city;new york;new york
356;class;243;257
325;type;italian;italian
150;class;74;85
338;class;225;339
473;city;new york;new york
