1003;bike_name;Derbi
2414;rider;2156
2371;bike_name;Honda
545;rider_name;Simon Julian
1830;position;5
1991;rider;2015
3923;team_name;Italtrans Racing Team
3834;category;Moto2
3071;team_name;Red Bull KTM Ajo
608;category;125cc
2457;rider;2475
1222;rider;1762
511;rider_name;Dovizioso Andrea
3334;country;ES
3674;number;44.0
2900;circuit_name;Catalunya
844;position;4
405;country;ES
2755;position;5
1014;team_name;Balatonring Team
4343;bike_name;Kalex
2853;number;93.0
3308;team_name;EG 00 Marc VDS
1983;shortname;AUS
2304;category;Moto2
3147;rider;2591
346;year;2006
3422;bike_name;Ducati
3175;rider;2517
2054;team_name;Ducati Team
788;shortname;CHN
47;bike_name;Aprilia
4297;number;27.0
300;points;11
2313;team_name;Repsol Honda Team
3651;rider;2075
932;team_name;Ducati Marlboro Team
2800;position;5
1560;points;11
103;bike_name;Yamaha
1217;number;38.0
1742;number;36.0
4090;position;5
2459;points;13
530;country;FI
1161;shortname;RSM
3783;points;16
3439;country;GB
3759;bike_name;Suzuki
2667;team_name;Leopard Racing
3674;shortname;SPA
3616;shortname;QAT
3906;rider_name;Binder Brad
270;shortname;TUR
2373;bike_name;Honda
2119;bike_name;Kalex
2916;shortname;NED
1663;number;11.0
2018;category;Moto3
2272;shortname;QAT
578;year;2007
1302;category;Moto2
4097;year;2020
1481;bike_name;Yamaha
3112;rider_name;Luthi Thomas
4284;rider;2682
4068;category;Moto3
2633;bike_name;Kalex
1849;year;2012
3216;category;Moto2
1700;points;11
4157;category;Moto2
2302;team_name;Federal Oil Gresini Moto2
4035;team_name;Ongetta SIC58 Squadracorse
4201;year;2021
4360;bike_name;Honda
949;category;MotoGP
3896;category;Moto3
3752;country;GB
1886;category;MotoGP
3763;number;33.0
1005;bike_name;Aprilia
1018;rider_name;Espargaro Pol
1076;position;1
1894;number;1.0
2211;category;Moto2
25;bike_name;Gilera
384;rider_name;Roberts Jr Kenny
89;category;MotoGP
2581;bike_name;Yamaha
279;rider_name;Corsi Simone
4339;rider;2585
2800;points;11
3771;circuit_name;Spielberg
1641;number;29.0
171;points;25
3412;rider;2475
2599;rider_name;Marquez Marc
1522;rider;2315
3029;shortname;JPN
1465;number;38.0
1256;rider;1944
455;points;11
382;rider_name;Pedrosa Dani
4227;team_name;Dynavolt Intact GP
2108;points;16
824;category;125cc
3065;circuit_name;Ricardo Tormo
1590;circuit_name;Assen
50;points;11
1040;rider;2032
4159;shortname;POR
2478;rider;1762
264;year;2006
3591;shortname;MAL
800;year;2008
3531;rider;2450
1414;category;Moto2
273;category;250cc
476;team_name;Ducati Marlboro Team
3612;rider;2564
2503;circuit_name;Phillip Island
1016;points;25
34;year;2005
1105;bike_name;Honda
781;position;1
1597;shortname;NED
3969;rider_name;De Angelis Alex
719;points;13
3666;year;2019
1810;number;61.0
2119;country;ES
1387;bike_name;Derbi
2776;shortname;MAL
4005;category;MotoGP
3903;points;16
2091;rider;2338
1051;circuit_name;Mugello
783;position;3
1148;bike_name;Ducati
121;team_name;Gauloises Yamaha Team
2415;year;2014
2407;team_name;Paginas Amarillas HP 40
3061;shortname;VAL
2960;number;8.0
1338;position;3
4380;shortname;ARA
3466;bike_name;Honda
3102;points;20
1606;year;2011
1946;position;1
2890;bike_name;Kalex
55;rider;2080
1583;year;2011
2046;bike_name;KTM
2890;team_name;Petronas Raceline Malaysia
4192;year;2021
2458;rider_name;Miller Jack
4022;circuit_name;Misano
1618;shortname;GER
3863;bike_name;KTM
1062;category;125cc
1756;team_name;Team CatalunyaCaixa Repsol
318;category;250cc
3168;position;3
3557;position;2
1646;country;DE
528;country;IT
1425;rider;2094
867;shortname;NED
1115;position;5
68;circuit_name;Mugello
3230;shortname;AUT
3963;rider_name;Vietti Celestino
804;points;13
478;bike_name;Honda
2667;position;2
4363;number;9.0
199;number;80.0
3747;points;20
3020;position;5
1238;year;2010
2162;circuit_name;Silverstone
1469;bike_name;Honda
2646;bike_name;Kalex
736;circuit_name;Losail
563;country;IT
459;shortname;POR
3586;circuit_name;Sepang
1865;country;CH
115;country;AR
2751;rider;2330
654;year;2007
2180;rider_name;Bradl Stefan
3147;circuit_name;Le Mans
4186;shortname;DOH
4047;team_name;SKY Racing Team VR46
1650;circuit_name;Brno
1079;country;ES
2773;bike_name;KTM
1067;bike_name;Yamaha
1085;rider_name;Vermeulen Chris
1853;number;52.0
3153;team_name;OCTO Pramac Racing
246;points;25
3791;circuit_name;Silverstone
1024;rider;1888
4040;position;5
3494;bike_name;Honda
1551;points;25
4339;shortname;AUT
10;circuit_name;Jerez
319;circuit_name;Mugello
3841;position;1
2055;circuit_name;Le Mans
4052;team_name;Ongetta SIC58 Squadracorse
3538;rider;2535
1962;shortname;JPN
1729;bike_name;Motobi
3540;country;ES
3788;shortname;AUT
2211;circuit_name;Sepang
3719;circuit_name;Catalunya
1692;rider;2330
4324;rider_name;Binder Brad
1119;rider_name;De Angelis Alex
350;rider_name;Locatelli Roberto
4277;points;20
1613;country;ES
517;category;125cc
4077;category;Moto2
596;team_name;Fiat Yamaha Team
1543;year;2011
1126;points;25
2237;points;20
2478;shortname;JPN
472;year;2006
3741;shortname;GER
2893;year;2016
679;country;FR
4043;points;16
2636;rider;2396
2437;shortname;GBR
668;circuit_name;Estoril
4045;points;11
1956;rider_name;Marquez Marc
3709;team_name;Team SUZUKI ECSTAR
2162;number;93.0
1146;bike_name;Yamaha
3099;shortname;ARG
879;shortname;GER
947;country;IT
758;points;16
1931;team_name;Red Bull KTM Ajo
85;category;125cc
1717;country;DE
263;category;125cc
